region,year,production,temp,rain
Алтайский край,2006,3518000.0,3.1047618,17.850813
Алтайский край,2007,4698310.0,4.821818,17.677519
Алтайский край,2008,3857490.0,3.9448154,15.80222
Алтайский край,2009,5627844.999999999,2.1699665,16.615139
Алтайский край,2010,4240800.0,1.0557429,13.7892
Алтайский край,2011,3919500.0,2.741483,12.137676
Алтайский край,2012,2516800.0,2.4900627,14.953271
Алтайский край,2013,4926100.0,4.122083,18.765938
Алтайский край,2014,3294900.0,2.879556,20.439487
Алтайский край,2015,3940400.0,4.479706,18.547407
Алтайский край,2016,4829700.0,3.54378,19.874725
Алтайский край,2017,4975500.0,3.962087,18.551964
Алтайский край,2018,5010700.0,1.8785782,18.146235
Алтайский край,2019,4591700.0,3.8274815,14.679196
Алтайский край,2020,3951100.0,5.393331,15.509272
Алтайский край,2021,5577400.0,3.835696,15.443617
Алтайский край,2022,5648400.0,3.5994797,10.189362
Алтайский край,2023,4500000.0,4.744044,9.476855
Амурская область,2006,233690.0,-2.393612,20.956722
Амурская область,2007,361930.0,0.07116445,15.586603
Амурская область,2008,272770.0,-0.051441193,21.753454
Амурская область,2009,337801.8,-1.6270727,17.982126
Амурская область,2010,130400.0,-1.07414,20.191818
Амурская область,2011,338200.0,-0.2819532,14.073449
Амурская область,2012,271400.0,-1.7174568,17.960884
Амурская область,2013,172300.0,-1.2862841,27.728935
Амурская область,2014,417700.0,-0.62842053,13.345283
Амурская область,2015,351000.0,-0.10655848,16.415722
Амурская область,2016,474700.0,-1.8824908,22.489946
Амурская область,2017,395100.0,0.0039164224,16.678877
Амурская область,2018,360300.0,-0.57861584,16.800772
Амурская область,2019,361900.0,-1.4724833,23.085552
Амурская область,2020,418300.0,-0.14882405,20.974438
Амурская область,2021,426000.0,-0.55932236,28.862831
Амурская область,2022,446800.0,-0.45065054,16.470413
Амурская область,2023,616300.0,-0.7468427,9.331891
Архангельская область,2006,3700.0,1.1343842,24.399189
Архангельская область,2007,5460.0,2.3346748,25.040201
Архангельская область,2008,2460.0,2.09081,28.675356
Архангельская область,2009,3046.2,1.0376434,24.048695
Архангельская область,2010,3400.0,0.7204564,21.583662
Архангельская область,2011,7100.0,2.154082,22.83452
Архангельская область,2012,3700.0,0.9658101,24.130524
Архангельская область,2013,3600.0,2.4498825,23.056803
Архангельская область,2014,5600.0,1.8994141,23.82647
Архангельская область,2015,5100.0,2.5903828,24.54535
Архангельская область,2016,4600.0,2.7039363,21.43349
Астраханская область,2006,38980.00000000001,10.733505,7.6604533
Астраханская область,2007,29630.0,11.520061,8.429013
Астраханская область,2008,40180.0,10.700836,8.276806
Астраханская область,2009,48073.4,10.676315,8.668476
Астраханская область,2010,43600.0,12.275307,8.4214735
Астраханская область,2011,45600.0,10.239204,9.048434
Астраханская область,2012,31800.0,11.0346575,6.675959
Астраханская область,2013,25300.0,11.705579,8.584831
Астраханская область,2014,28800.0,10.919434,6.4992795
Астраханская область,2015,30800.0,11.82964,7.602043
Астраханская область,2016,29200.0,11.518064,9.923313
Астраханская область,2017,38800.0,11.471852,8.576779
Астраханская область,2018,35400.0,11.117673,7.30865
Астраханская область,2019,40900.0,11.707039,7.3677483
Астраханская область,2020,46800.0,12.463155,5.3302364
Астраханская область,2021,63000.0,12.240807,10.714618
Белгородская область,2006,1645900.0,6.962509,20.995413
Белгородская область,2007,1924230.0,8.588908,21.012455
Белгородская область,2008,3262910.0,8.238109,16.600676
Белгородская область,2009,2384703.9,8.220749,18.481613
Белгородская область,2010,1031800.0,8.675697,20.09973
Белгородская область,2011,2354000.0,7.104439,18.305893
Белгородская область,2012,2498400.0,7.991526,21.880634
Белгородская область,2013,3015000.0,8.399753,20.777126
Белгородская область,2014,3524800.0,8.043945,16.097818
Белгородская область,2015,3129700.0,8.568736,19.451408
Белгородская область,2016,3505600.0,8.045733,25.187286
Белгородская область,2017,3584800.0,8.292653,18.914095
Белгородская область,2018,3385800.0,7.629392,21.433409
Белгородская область,2019,3473100.0,9.019214,18.923933
Белгородская область,2020,3907600.0,9.491638,16.4637
Белгородская область,2021,3063700.0,8.319095,20.367867
Белгородская область,2022,4086500.0,8.227898,19.286268
Белгородская область,2023,3656200.0,8.80394,12.807672
Брянская область,2006,340370.0,6.1374764,27.77682
Брянская область,2007,429900.0,7.6216226,21.154919
Брянская область,2008,552020.0,7.8172097,23.425938
Брянская область,2009,608740.0,7.143112,24.10754
Брянская область,2010,381100.0,7.340248,23.217834
Брянская область,2011,539200.0,6.71007,24.595741
Брянская область,2012,585800.0,6.7332253,27.600565
Брянская область,2013,672800.0,7.2827277,23.12786
Брянская область,2014,893800.0,7.670736,15.80919
Брянская область,2015,932400.0,8.394908,19.093067
Брянская область,2016,1439100.0,7.5361304,23.551296
Брянская область,2017,1710200.0,7.6899514,20.935379
Брянская область,2018,1694900.0,7.186358,18.74968
Брянская область,2019,1701100.0,8.476082,18.369276
Брянская область,2020,2020700.0,8.958435,22.044333
Брянская область,2021,1990400.0,6.8330917,26.772303
Брянская область,2022,1876500.0,7.1919274,26.445698
Брянская область,2023,2078900.0,8.254298,12.921685
Владимирская область,2006,166630.0,4.8677826,23.78731
Владимирская область,2007,173490.0,6.398478,20.958088
Владимирская область,2008,178040.0,6.7338767,26.836082
Владимирская область,2009,194288.6,5.6691537,20.830185
Владимирская область,2010,110200.0,5.880287,19.237236
Владимирская область,2011,164100.0,5.543566,19.551025
Владимирская область,2012,179800.0,5.2265525,25.339298
Владимирская область,2013,106200.0,6.05942,26.74884
Владимирская область,2014,188500.0,6.2062173,18.896868
Владимирская область,2015,217900.0,6.506073,19.090837
Владимирская область,2016,203300.0,6.076658,23.212198
Владимирская область,2017,222400.0,5.51531,25.733202
Владимирская область,2018,165600.0,5.7708306,16.125757
Владимирская область,2019,174300.0,6.7423577,22.241737
Владимирская область,2020,249400.0,7.2767944,19.3977
Владимирская область,2021,178600.0,5.7061386,23.931347
Владимирская область,2022,216400.0,6.1172204,15.892275
Владимирская область,2023,295100.0,6.4292655,11.868166
Волгоградская область,2006,3334740.0000000005,8.204697,15.083839
Волгоградская область,2007,2773930.0,9.648152,14.919683
Волгоградская область,2008,5183180.0,9.13329,11.182033
Волгоградская область,2009,3317109.7,8.86349,12.751104
Волгоградская область,2010,1498700.0,10.060463,13.347469
Волгоградская область,2011,2674900.0,7.962349,13.633372
Волгоградская область,2012,2422700.0,8.975902,12.628369
Волгоградская область,2013,3088500.0,9.472669,17.189909
Волгоградская область,2014,3913800.0,8.504558,12.48378
Волгоградская область,2015,2920900.0,9.739797,12.44869
Волгоградская область,2016,4524400.0,9.150876,19.307884
Волгоградская область,2017,5651200.0,9.294769,14.88101
Волгоградская область,2018,3706800.0,8.700192,13.692777
Волгоградская область,2019,4494800.0,9.400398,13.354856
Волгоградская область,2020,5110100.0,10.110454,9.538459
Волгоградская область,2021,4126100.000000001,9.636477,16.854935
Волгоградская область,2022,7008500.0,9.543002,13.440319
Волгоградская область,2023,6373100.0,10.216537,7.4941745
Вологодская область,2006,195000.0,3.0938568,24.78732
Вологодская область,2007,225280.0,3.899292,25.441467
Вологодская область,2008,242160.0,4.3248596,26.086145
Вологодская область,2009,238221.6,3.260788,24.634117
Вологодская область,2010,153500.0,2.6815567,21.925955
Вологодская область,2011,245200.0,3.486276,22.611294
Вологодская область,2012,212100.0,2.616038,25.096178
Вологодская область,2013,166300.0,3.994316,19.871449
Вологодская область,2014,231800.0,3.8242188,19.181204
Вологодская область,2015,252700.0,4.3962097,24.456478
Вологодская область,2016,222500.0,4.189776,21.963108
Вологодская область,2017,139200.0,3.3183696,28.933151
Вологодская область,2018,163000.0,3.4068985,24.397213
Вологодская область,2019,192700.0,4.0468826,28.258856
Вологодская область,2020,143300.0,4.8225303,26.6929
Вологодская область,2021,108800.0,3.310468,22.361774
Вологодская область,2022,178500.0,3.8432949,19.605696
Вологодская область,2023,210700.0,4.107,12.669647
Воронежская область,2006,2055060.0,7.1169686,21.683727
Воронежская область,2007,2261250.0,8.848999,17.348759
Воронежская область,2008,4528610.0,8.488922,16.195238
Воронежская область,2009,3473793.6999999997,8.311081,15.544886
Воронежская область,2010,854200.0,8.951901,17.532557
Воронежская область,2011,3047500.0,7.090116,18.494295
Воронежская область,2012,3111300.0,8.123036,22.06798
Воронежская область,2013,3814600.0,8.688001,18.827183
Воронежская область,2014,4472700.0,8.185872,14.610816
Воронежская область,2015,4253700.0,8.871307,17.038174
Воронежская область,2016,4817300.0,8.461911,22.533756
Воронежская область,2017,5663900.0,8.334157,20.39193
Воронежская область,2018,4764100.0,7.8151016,18.679405
Воронежская область,2019,5178000.0,9.050789,17.272812
Воронежская область,2020,6167200.0,9.7803755,14.09013
Воронежская область,2021,4294200.0,8.769452,19.177334
Воронежская область,2022,6906700.0,8.464226,20.648039
Воронежская область,2023,6280600.0,8.837631,12.303019
Забайкальский край,2006,185387.0,-1.4603437,11.812357
Забайкальский край,2007,168200.0,1.3138415,11.719614
Забайкальский край,2008,212310.0,0.48420334,16.953835
Забайкальский край,2009,268506.0,-1.3627497,13.034025
Забайкальский край,2010,138300.0,-1.6309433,10.318533
Забайкальский край,2011,114000.0,0.053984325,10.875213
Забайкальский край,2012,213200.0,-1.9991951,15.392424
Забайкальский край,2013,167300.0,-1.0084509,13.441955
Забайкальский край,2014,211200.0,0.33267975,10.036621
Забайкальский край,2015,62800.0,0.5448087,11.1778
Забайкальский край,2016,80100.0,-0.67383194,14.817466
Забайкальский край,2017,108200.0,0.09620158,11.984672
Забайкальский край,2018,177100.0,-0.013837178,15.748556
Забайкальский край,2019,109700.0,0.21257527,13.347093
Забайкальский край,2020,110600.0,1.2356161,13.865957
Забайкальский край,2021,162000.0,-0.093990326,19.102951
Забайкальский край,2022,171700.0,-0.43502426,13.23152
Забайкальский край,2023,174000.0,0.06744766,6.502036
Ивановская область,2006,80490.0,4.3502045,22.74235
Ивановская область,2007,111060.0,5.766317,20.667982
Ивановская область,2008,100940.0,6.15152,28.167568
Ивановская область,2009,130348.4,5.1675262,20.72046
Ивановская область,2010,81800.0,5.020424,20.66198
Ивановская область,2011,102800.0,4.9301224,20.118872
Ивановская область,2012,124700.0,4.4829,27.649866
Ивановская область,2013,86600.0,5.463392,24.420757
Ивановская область,2014,131100.0,5.6940103,18.039074
Ивановская область,2015,142200.0,5.960337,20.168789
Ивановская область,2016,126300.0,5.4830704,24.287876
Ивановская область,2017,129200.0,4.9541116,25.418736
Ивановская область,2018,113800.0,5.0532203,19.031506
Ивановская область,2019,116500.0,6.0861077,22.791023
Ивановская область,2020,149000.0,6.650004,20.237389
Ивановская область,2021,105400.0,5.0712104,24.28253
Ивановская область,2022,137600.0,5.5167975,14.777686
Ивановская область,2023,192300.0,5.7484384,11.964675
Иркутская область,2006,571290.0,-3.0474205,23.13078
Иркутская область,2007,753250.0,0.29659018,18.350794
Иркутская область,2008,757820.0,-1.4713631,22.468077
Иркутская область,2009,687795.7999999999,-3.7673733,20.2501
Иркутская область,2010,554300.0,-4.1490097,18.51654
Иркутская область,2011,573400.0,-1.0619011,16.243013
Иркутская область,2012,629900.0,-3.361988,18.176012
Иркутская область,2013,793700.0,-1.9752477,17.094751
Иркутская область,2014,857600.0,-1.213056,18.230688
Иркутская область,2015,551700.0,0.04269409,16.66359
Иркутская область,2016,771900.0,-1.6852239,13.344232
Иркутская область,2017,871600.0,-0.9757385,17.518646
Иркутская область,2018,867700.0,-1.9392929,16.770813
Иркутская область,2019,779200.0,-0.8561096,15.497196
Иркутская область,2020,865100.0,0.6141968,17.632143
Иркутская область,2021,917800.0,-1.7836062,14.444982
Иркутская область,2022,919800.0,-1.7104149,20.816092
Иркутская область,2023,818600.0,-1.2372398,10.435133
Кабардино-Балкарская Республика,2006,435480.0,4.8908944,64.44455
Кабардино-Балкарская Республика,2007,470630.0,4.878947,53.525127
Кабардино-Балкарская Республика,2008,671710.0,4.919912,61.744183
Кабардино-Балкарская Республика,2009,581654.9,5.05278,61.49843
Кабардино-Балкарская Республика,2010,645100.0,6.945066,55.754223
Кабардино-Балкарская Республика,2011,739900.0,4.1391068,63.324135
Кабардино-Балкарская Республика,2012,817500.0,5.2748923,50.037556
Кабардино-Балкарская Республика,2013,1077800.0,5.5024543,60.82185
Кабардино-Балкарская Республика,2014,938200.0,5.6206055,57.663998
Кабардино-Балкарская Республика,2015,947500.0,5.9575706,52.882793
Кабардино-Балкарская Республика,2016,1150300.0,5.176918,69.01523
Кабардино-Балкарская Республика,2017,1159200.0,5.538096,59.013733
Кабардино-Балкарская Республика,2018,1128100.0,6.5211563,52.290234
Кабардино-Балкарская Республика,2019,1136100.0,5.967781,46.715546
Кабардино-Балкарская Республика,2020,1193300.0,6.0142617,42.30636
Кабардино-Балкарская Республика,2021,1286400.0,5.5826035,58.889797
Кабардино-Балкарская Республика,2022,1247700.0,5.4801764,41.053192
Кабардино-Балкарская Республика,2023,1421100.0,6.430893,27.737816
Калининградская область,2006,142600.0,8.657659,20.84053
Калининградская область,2007,154910.0,9.058146,28.152357
Калининградская область,2008,227440.0,9.264638,25.293953
Калининградская область,2009,266024.1,8.351608,23.69275
Калининградская область,2010,186300.0,7.1628394,25.649593
Калининградская область,2011,156500.0,8.680448,24.430761
Калининградская область,2012,222100.0,7.833323,28.974667
Калининградская область,2013,331900.0,8.555188,20.985355
Калининградская область,2014,429200.0,9.281575,21.115517
Калининградская область,2015,554800.0,9.496796,21.974213
Калининградская область,2016,399900.0,9.124347,28.33334
Калининградская область,2017,394300.0,8.78777,34.430504
Калининградская область,2018,401700.0,9.617999,20.011332
Калининградская область,2019,680400.0,10.036629,24.703848
Калининградская область,2020,718600.0,10.272075,24.227472
Калининградская область,2021,714200.0,8.558515,24.22974
Калининградская область,2022,688800.0,9.271029,19.131496
Калининградская область,2023,672200.0,9.853908,12.967082
Калужская область,2006,102080.0,4.978948,26.905766
Калужская область,2007,134280.0,6.4497476,22.750517
Калужская область,2008,190520.0,6.923004,24.5478
Калужская область,2009,196786.9,5.8792777,23.364471
Калужская область,2010,138800.0,6.174558,20.552732
Калужская область,2011,148300.0,5.8249793,23.80051
Калужская область,2012,165700.0,5.2740784,28.329485
Калужская область,2013,105400.0,5.897799,28.446775
Калужская область,2014,140500.0,6.5291343,15.043114
Калужская область,2015,209200.0,6.9697776,21.088936
Калужская область,2016,155900.0,6.06266,26.197445
Калужская область,2017,218700.0,6.167002,21.955944
Калужская область,2018,191400.0,6.0120416,16.65681
Калужская область,2019,241600.0,7.3398514,20.32375
Калужская область,2020,278900.0,7.828715,24.568583
Калужская область,2021,199000.0,5.722252,25.733387
Калужская область,2022,261300.0,5.934603,23.23513
Калужская область,2023,261000.0,6.7381845,14.460346
Камчатский край,2006,316.0,-4.8939376,28.533993
Камчатский край,2007,290.0,-4.413208,36.90733
Камчатский край,2008,210.0,-3.650074,35.52641
Камчатский край,2009,82.6,-4.7789283,27.820969
Камчатский край,2010,400.0,-4.6779838,32.347656
Камчатский край,2011,100.0,-4.9297395,36.947105
Камчатский край,2012,100.0,-3.9646924,41.69874
Камчатский край,2013,100.0,-3.9394405,33.301105
Камчатский край,2014,200.0,-3.563966,29.949223
Камчатский край,2015,100.0,-4.7551575,31.311771
Камчатский край,2016,300.0,-4.584638,30.00554
Камчатский край,2017,200.0,-3.2960522,34.07942
Камчатский край,2018,100.0,-3.6285832,40.708485
Камчатский край,2019,100.0,-4.5315666,33.744072
Камчатский край,2020,0.0,-4.164612,30.41082
Камчатский край,2021,100.0,-4.2736793,40.18668
Камчатский край,2022,300.0,-2.8782222,35.580162
Камчатский край,2023,1000.0,-4.19655,18.838863
Карачаево-Черкесская Республика,2006,90700.0,4.3715262,65.56978
Карачаево-Черкесская Республика,2007,127900.0,4.1597085,49.4739
Карачаево-Черкесская Республика,2008,142160.0,4.094879,66.191826
Карачаево-Черкесская Республика,2009,162443.0,4.5422006,57.519146
Карачаево-Черкесская Республика,2010,140500.0,6.664467,55.97869
Карачаево-Черкесская Республика,2011,197700.0,3.604276,55.592384
Карачаево-Черкесская Республика,2012,193800.0,4.855784,54.190853
Карачаево-Черкесская Республика,2013,346300.0,4.892916,55.55072
Карачаево-Черкесская Республика,2014,299000.0,5.6350913,62.705124
Карачаево-Черкесская Республика,2015,390600.0,5.2910666,57.51269
Карачаево-Черкесская Республика,2016,471400.0,4.760414,60.23537
Карачаево-Черкесская Республика,2017,450100.0,4.980967,59.313435
Карачаево-Черкесская Республика,2018,437900.0,6.1839166,51.704304
Карачаево-Черкесская Республика,2019,493900.0,5.542,51.899292
Карачаево-Черкесская Республика,2020,353200.0,5.4574585,49.34635
Карачаево-Черкесская Республика,2021,406200.0,5.1717963,66.76112
Карачаево-Черкесская Республика,2022,409700.0,5.2617517,44.840824
Карачаево-Черкесская Республика,2023,566400.0,6.169825,32.98519
Кемеровская область,2006,1108900.0,1.5217539,36.31172
Кемеровская область,2007,1455260.0,3.3704834,34.174904
Кемеровская область,2008,1467460.0,2.2810783,33.15101
Кемеровская область,2009,1570864.9,0.67126846,39.440582
Кемеровская область,2010,1179600.0,-0.56941986,32.442665
Кемеровская область,2011,1136200.0,1.6610794,25.94121
Кемеровская область,2012,491400.0,1.1017164,25.393166
Кемеровская область,2013,912700.0,2.5084763,40.27835
Кемеровская область,2014,967600.0,1.8141264,33.310425
Кемеровская область,2015,1034100.0,3.3747253,39.870316
Кемеровская область,2016,938000.0,2.1971004,28.217394
Кемеровская область,2017,1088800.0,2.7233174,35.05019
Кемеровская область,2018,996400.0,0.90038806,29.949705
Кемеровская область,2019,1107800.0,2.2812576,26.85154
Кемеровская область,2020,1288800.0,3.874939,31.305405
Кемеровская область,2021,1550800.0,2.1022975,33.58159
Кемеровская область,2022,1833300.0,2.053744,21.980896
Кемеровская область,2023,1146600.0,2.9208019,16.664276
Кировская область,2006,570580.0,2.6776783,24.275747
Кировская область,2007,493620.0,3.6504314,27.47411
Кировская область,2008,606990.0,4.739573,25.612108
Кировская область,2009,706164.0,3.0985157,22.539446
Кировская область,2010,460200.0,3.0103328,19.359612
Кировская область,2011,735700.0,3.1006966,22.251049
Кировская область,2012,555000.0,3.110667,24.844788
Кировская область,2013,419900.0,4.075208,22.498508
Кировская область,2014,671200.0,3.1542969,20.960312
Кировская область,2015,583900.0,3.9987488,26.301533
Кировская область,2016,526500.0,3.9596329,22.420977
Кировская область,2017,557900.0,3.134613,27.906544
Кировская область,2018,570000.0,2.8414688,22.679407
Кировская область,2019,623600.0,3.670255,27.385805
Кировская область,2020,652200.0,4.610128,24.968693
Кировская область,2021,521799.99999999994,3.2881699,22.39078
Кировская область,2022,747300.0,3.8081386,18.7636
Кировская область,2023,714000.0,4.218328,11.178765
Костромская область,2006,70800.0,3.519638,25.581484
Костромская область,2007,92930.0,4.6530356,23.761932
Костромская область,2008,82590.0,5.092926,28.00248
Костромская область,2009,83695.50000000001,3.9308727,24.056787
Костромская область,2010,48700.0,3.7974422,21.39756
Костромская область,2011,68000.0,3.8879673,23.028168
Костромская область,2012,59900.0,3.4207256,26.81239
Костромская область,2013,46200.0,4.622083,22.94608
Костромская область,2014,65400.00000000001,4.4492188,20.231743
Костромская область,2015,60100.0,4.866913,24.326324
Костромская область,2016,54400.0,4.5748672,25.355156
Костромская область,2017,41600.0,3.840505,27.0097
Костромская область,2018,41400.0,3.8751602,22.92816
Костромская область,2021,39100.0,4.070559,21.700928
Костромская область,2022,57300.0,4.345411,18.097095
Костромская область,2023,63900.0,4.7020516,12.274105
Краснодарский край,2006,8239080.0,11.589462,20.312239
Краснодарский край,2007,8128130.0,13.179565,18.784725
Краснодарский край,2008,11634350.0,12.0520735,15.678741
Краснодарский край,2009,9485958.5,12.526088,22.105703
Краснодарский край,2010,9942600.0,13.612546,20.743452
Краснодарский край,2011,11454600.0,11.067818,18.14876
Краснодарский край,2012,8839200.0,12.525868,15.6857605
Краснодарский край,2013,12037600.0,13.032239,17.983978
Краснодарский край,2014,12870800.0,12.502441,19.894701
Краснодарский край,2015,13710600.0,13.097707,18.567085
Краснодарский край,2016,13979000.0,12.453937,22.083412
Краснодарский край,2017,14107500.0,13.05779,17.759796
Краснодарский край,2018,12726200.0,13.338702,15.9178705
Краснодарский край,2019,13881100.0,13.365242,16.982708
Краснодарский край,2020,12105000.0,13.474385,12.538107
Краснодарский край,2021,14798700.0,12.328372,28.671928
Краснодарский край,2022,15461300.0,12.769402,15.709862
Краснодарский край,2023,13986900.0,13.380437,16.306187
Красноярский край,2006,1485490.0,-8.402564,18.865694
Красноярский край,2007,1811080.0,-6.0256767,24.30933
Красноярский край,2008,2154570.0,-6.7625413,23.66282
Красноярский край,2009,2377862.7,-8.736611,15.516566
Красноярский край,2010,2070900.0,-9.883548,21.217697
Красноярский край,2011,2359200.0,-5.710665,22.016445
Красноярский край,2012,1786800.0,-7.885587,17.186434
Красноярский край,2013,2214500.0,-6.3295784,20.019386
Красноярский край,2014,2208200.0,-7.6372094,20.732996
Красноярский край,2015,2253900.0,-5.828077,23.518965
Красноярский край,2016,2353500.0,-5.8821654,14.009926
Красноярский край,2017,1921700.0,-5.9046135,22.429604
Красноярский край,2018,1890000.0,-6.973474,17.935734
Красноярский край,2019,2182300.0,-5.2817283,22.342596
Красноярский край,2020,2668300.0,-3.4032185,23.885147
Красноярский край,2021,2627100.0,-7.976477,19.1238
Красноярский край,2022,2871500.0,-5.8552704,19.070286
Красноярский край,2023,2461200.0,-6.6563478,11.329735
Курганская область,2006,1509320.0000000002,2.6198986,19.305912
Курганская область,2007,1556500.0,3.6486409,17.85212
Курганская область,2008,1595270.0,4.4379783,18.437088
Курганская область,2009,1672822.4999999998,2.7935028,15.05913
Курганская область,2010,866100.0,2.6109173,11.485703
Курганская область,2011,2401500.0,2.3337681,16.341883
Курганская область,2012,933200.0,3.6192944,13.088353
Курганская область,2013,1344200.0,3.7015102,16.4782
Курганская область,2014,1267200.0,2.3523762,17.913815
Курганская область,2015,1621900.0,3.4126484,18.837019
Курганская область,2016,1813200.0,2.975909,17.757063
Курганская область,2017,2062900.0,3.1699321,14.694522
Курганская область,2018,1657300.0,2.1533177,14.893423
Курганская область,2019,1780700.0,3.4925206,16.71959
Курганская область,2020,1431800.0,5.388448,15.27729
Курганская область,2021,1054200.0,3.8672714,10.674463
Курганская область,2022,2172100.0,3.3986332,13.874405
Курганская область,2023,1545700.0,4.866928,7.6380377
Курская область,2006,1731830.0,6.247503,23.121056
Курская область,2007,1923000.0,7.9240317,21.363281
Курская область,2008,3351540.0,7.938955,17.949411
Курская область,2009,3054059.8,7.3820443,20.130733
Курская область,2010,1526400.0,7.864988,19.721367
Курская область,2011,2649400.0,6.7746863,17.869572
Курская область,2012,2844200.0,7.317698,22.331535
Курская область,2013,3602500.0,7.7094855,20.283308
Курская область,2014,4211800.0,7.635254,15.583624
Курская область,2015,3586600.0,8.044647,19.560345
Курская область,2016,4379800.0,7.338539,29.381435
Курская область,2017,5034100.0,7.6066184,21.159954
Курская область,2018,4525600.0,7.1961236,17.568838
Курская область,2019,4975800.0,8.5553465,19.717495
Курская область,2020,5845200.0,9.082622,18.536116
Курская область,2021,4499100.0,7.3745956,21.33834
Курская область,2022,5734900.0,7.560743,21.125532
Курская область,2023,5508800.0,8.180893,13.240503
Ленинградская область,2006,71800.0,4.9934335,24.797697
Ленинградская область,2007,85430.0,5.6372476,25.333714
Ленинградская область,2008,98300.0,6.1225486,28.969034
Ленинградская область,2009,105937.8,5.100306,32.9388
Ленинградская область,2010,79200.0,4.29907,25.744392
Ленинградская область,2011,94000.0,5.464953,29.142838
Ленинградская область,2012,100100.0,4.2509665,30.430511
Ленинградская область,2013,108600.0,5.601087,26.643698
Ленинградская область,2014,127400.0,6.200358,23.299341
Ленинградская область,2015,145800.0,6.555227,26.714169
Ленинградская область,2016,117400.0,5.6432266,31.725723
Ленинградская область,2017,126100.0,5.2166443,32.14196
Ленинградская область,2018,120300.0,5.6736627,24.236734
Ленинградская область,2019,145600.0,6.0870843,29.943127
Ленинградская область,2020,160700.0,7.4424844,27.404936
Ленинградская область,2021,140000.0,5.1260605,31.100285
Ленинградская область,2022,172400.0,5.521843,24.634048
Ленинградская область,2023,157000.0,5.8361664,14.772804
Липецкая область,2006,1721400.0,5.6448007,21.79907
Липецкая область,2007,1787700.0,7.4056396,19.985703
Липецкая область,2008,2913360.0,7.727366,17.488205
Липецкая область,2009,2725234.0,6.765508,17.716045
Липецкая область,2010,1214500.0,7.220131,17.753876
Липецкая область,2011,1972500.0,6.2934036,18.529007
Липецкая область,2012,1866500.0,6.715973,23.178377
Липецкая область,2013,2541400.0,7.2807746,19.98837
Липецкая область,2014,2527500.0,7.3183594,13.529186
Липецкая область,2015,2386100.0,7.6965027,19.776716
Липецкая область,2016,2877200.0,7.0364556,25.610435
Липецкая область,2017,3134400.0,7.0032654,21.562307
Липецкая область,2018,2949500.0,6.8131485,15.764589
Липецкая область,2019,3344400.0,8.047534,19.568542
Липецкая область,2020,4278500.0,8.568787,16.62887
Липецкая область,2021,2986300.0,7.094973,19.443394
Липецкая область,2022,4001100.0,7.438021,21.29671
Липецкая область,2023,3653200.0,7.7682953,12.503637
Московская область,2006,202810.0,5.0110116,22.222494
Московская область,2007,190640.0,6.6628013,21.992405
Московская область,2008,243800.0,6.9300027,23.903944
Московская область,2009,237149.8,5.8263803,22.560621
Московская область,2010,172200.0,6.1369605,19.285425
Московская область,2011,221800.0,6.0442176,19.433954
Московская область,2012,238800.0,5.262848,27.853163
Московская область,2013,177200.0,6.122246,28.997902
Московская область,2014,284000.0,6.5001626,15.000832
Московская область,2015,414600.0,6.8713074,20.101652
Московская область,2016,357500.0,6.107908,26.085299
Московская область,2017,426800.0,5.814138,23.282665
Московская область,2018,369300.0,6.020668,16.841757
Московская область,2019,388300.0,7.26547,20.886946
Московская область,2020,529900.0,7.654236,22.371645
Московская область,2021,444000.0,5.8617377,25.650993
Московская область,2022,654200.0,6.2560554,19.23504
Московская область,2023,719500.0,6.569239,14.368475
Нижегородская область,2006,1166560.0,4.4766693,23.473751
Нижегородская область,2007,1046260.0,5.9056396,21.753944
Нижегородская область,2008,1299290.0,6.5030823,23.072332
Нижегородская область,2009,1432419.7,5.31515,20.071001
Нижегородская область,2010,541500.0,5.711342,17.221771
Нижегородская область,2011,1301800.0,4.7125115,21.545599
Нижегородская область,2012,933300.0,5.113922,23.907372
Нижегородская область,2013,918600.0,5.8045373,26.815546
Нижегородская область,2014,1133400.0,5.627279,15.892427
Нижегородская область,2015,1150100.0,6.0547385,19.487068
Нижегородская область,2016,1127500.0,5.851397,21.917452
Нижегородская область,2017,1324000.0,5.286957,24.051472
Нижегородская область,2018,1151300.0,5.1331353,16.384865
Нижегородская область,2019,1218800.0,6.179695,18.635262
Нижегородская область,2020,1614600.0,6.3575234,19.657629
Нижегородская область,2021,1216700.0,5.5734887,19.353815
Нижегородская область,2022,1753200.0,5.674024,17.348059
Нижегородская область,2023,2125800.0,6.1133475,12.088098
Новгородская область,2006,10200.0,5.528427,24.974731
Новгородская область,2007,12540.0,6.12618,22.419964
Новгородская область,2008,16840.0,6.753245,29.750937
Новгородская область,2009,15580.6,5.641159,33.30888
Новгородская область,2010,15800.0,5.2562637,24.905615
Новгородская область,2011,28400.0,6.0992303,27.708122
Новгородская область,2012,28500.0,4.911123,28.155565
Новгородская область,2013,23900.0,6.059746,24.867346
Новгородская область,2014,38800.0,6.529297,23.967754
Новгородская область,2015,50000.0,6.950897,21.69223
Новгородская область,2016,51500.0,6.132322,30.73767
Новгородская область,2017,22900.0,5.6103616,30.226482
Новгородская область,2018,18900.0,6.1329727,23.784021
Новгородская область,2019,43100.0,6.9282303,32.948578
Новгородская область,2020,35500.0,7.700297,28.114954
Новгородская область,2021,34700.0,5.6735864,29.586391
