region_std,year,month,temp_c,prec_mm,date,prec_3m,spi_3
Пермский край,2018,8,14.669302,57.675121263456305,2018-08-01,241.3661455578744,0.7927574379332714
Пермский край,2018,9,11.090972,61.53612879996604,2018-09-01,187.88021540449208,-0.009645360704065459
Пермский край,2018,10,2.9986267,120.19633375541538,2018-10-01,239.40758381883774,0.7633748429928775
Пермский край,2018,11,-6.2113976,62.18562406287408,2018-11-01,243.91808661825553,0.8310419857187389
Пермский край,2018,12,-10.624023,26.12174395653232,2018-12-01,208.5037017748218,0.29975083253321444
Пермский край,2019,1,-12.1261015,59.698470691792885,2019-01-01,148.0058387111993,-0.6078458848580652
Пермский край,2019,2,-11.446379,52.18660478464161,2019-02-01,138.0068194329668,-0.757852457230913
Пермский край,2019,3,-3.1728923,64.06370590285488,2019-03-01,175.94878137928936,-0.188642267481688
Пермский край,2019,4,0.21389465,32.45971286127753,2019-04-01,148.71002354877402,-0.5972816134168176
Пермский край,2019,5,10.538212,68.28265858880171,2019-05-01,164.8060773529341,-0.355806545442171
Пермский край,2019,6,14.0236435,87.26823994172098,2019-06-01,188.01061139180018,-0.007689143342844417
Пермский край,2019,7,16.085545,159.0622571216877,2019-07-01,314.61315565221037,1.8916184977104233
Пермский край,2019,8,12.644956,165.03780775750312,2019-08-01,411.36830482091176,3.343151681351419
Пермский край,2019,9,8.196386,51.92088965758082,2019-09-01,376.02095453677157,2.8128661892402804
Пермский край,2019,10,3.0173638,110.06043278015534,2019-10-01,327.0191301952392,2.077734522328542
Пермский край,2019,11,-6.5989723,88.02574176596693,2019-11-01,250.00706420370304,0.9223896100639075
Пермский край,2019,12,-7.340092,74.61365442096576,2019-12-01,272.69982896708797,1.2628293837154336
Пермский край,2020,1,-8.093079,69.68184233886036,2020-01-01,232.32123852579298,0.6570645801079745
Пермский край,2020,2,-5.580922,60.12817707913799,2020-02-01,204.42367383896405,0.2385417290388492
Пермский край,2020,3,-1.5962387,61.3023351996409,2020-03-01,191.1123546176392,0.03884360719417206
Пермский край,2020,4,1.5948368,71.05851472269559,2020-04-01,192.48902700147443,0.05949662323836
Пермский край,2020,5,11.075621,60.189435045347146,2020-05-01,192.55028496768358,0.060415623120835614
Пермский край,2020,6,13.514649,46.80282204145517,2020-06-01,178.05077180949786,-0.15710793688163313
Пермский край,2020,7,20.727018,61.1514400634078,2020-07-01,168.14369715021007,-0.3057351442635516
Пермский край,2020,8,14.7499075,97.80750371622608,2020-08-01,205.761765821089,0.25861595693789124
Пермский край,2020,9,9.92686,76.97532447799159,2020-09-01,235.93426825762543,0.7112677165228871
Пермский край,2020,10,2.9291122,50.94599995080461,2020-10-01,225.72882814502225,0.5581643922618116
Пермский край,2020,11,-6.178325,36.34794962180703,2020-11-01,164.26927405060317,-0.3638597375783623
Пермский край,2020,12,-11.782898,44.52925490675431,2020-12-01,131.8232044793659,-0.8506198435367354
Пермский край,2021,1,-14.727063,50.27310138334901,2021-01-01,131.1503059119103,-0.8607147543324727
Пермский край,2021,2,-19.827765,46.35508420394104,2021-02-01,141.1574404940443,-0.710586435127445
Пермский край,2021,3,-7.3065305,35.00681285213729,2021-03-01,131.63499843942728,-0.8534433347377695
Пермский край,2021,4,2.9899151,48.34535915307683,2021-04-01,129.7072562091551,-0.8823635714464875
Пермский край,2021,5,13.881739,50.48294962984873,2021-05-01,133.8351216350628,-0.8204368037779033
Пермский край,2021,6,18.14392,40.196187370071456,2021-06-01,139.02449615299696,-0.7425851402763696
Пермский край,2021,7,17.903639,114.79328246587276,2021-07-01,205.47241946579288,0.2542751457264322
Пермский край,2021,8,17.815605,32.83013428418865,2021-08-01,187.8196041201328,-0.01055465898231212
Пермский край,2021,9,6.9217267,107.7489205596013,2021-09-01,255.37233730966267,1.0028801267910135
Пермский край,2021,10,2.7820163,58.009122209228615,2021-10-01,198.5881770530185,0.15099685622736314
Пермский край,2021,11,-4.6087065,99.24851048077252,2021-11-01,265.0065532496024,1.1474138725951
Пермский край,2021,12,-11.835172,68.42498347344034,2021-12-01,225.68261616344142,0.5574711141745707
Пермский край,2022,1,-12.5607195,51.35386558075511,2022-01-01,219.0273595349679,0.45762809884282485
Пермский край,2022,2,-6.216536,42.20438672568124,2022-02-01,161.98323577987662,-0.39815517753729596
Пермский край,2022,3,-8.088095,26.73520101377868,2022-03-01,120.29345332021498,-1.023590652330078
Пермский край,2022,4,1.6482755,60.214621933357655,2022-04-01,129.1542096728175,-0.8906604466669685
Пермский край,2022,5,7.7136216,93.43968869345314,2022-05-01,180.3895116405894,-0.12202186134044156
Пермский край,2022,6,14.017764,97.37240577702264,2022-06-01,251.02671640383338,0.9376865634248198
Пермский край,2022,7,19.573517,46.19378897310524,2022-07-01,237.00588344358096,0.727344225275883
Пермский край,2022,8,18.983208,32.06084598461129,2022-08-01,175.62704073473913,-0.1934690619841327
Пермский край,2022,9,8.889133,36.21662315113325,2022-09-01,114.47125810884972,-1.1109359732100768
Пермский край,2022,10,3.9354546,36.02630854533638,2022-10-01,104.30377768108086,-1.2634698214003595
Пермский край,2022,11,-7.283938,26.246869311828704,2022-11-01,98.48980100829827,-1.3506918467082232
Пермский край,2022,12,-11.539818,32.94012005365299,2022-12-01,95.21329791081801,-1.3998463673012582
Пермский край,2023,1,-13.077205,23.69215397233799,2023-01-01,82.87914333781963,-1.584884939498054
Пермский край,2023,2,-10.266176,15.147279489406738,2023-02-01,71.77955351539767,-1.7514024126297176
Пермский край,2023,3,-2.9082098,39.72898178186541,2023-03-01,78.56841524361008,-1.649555036419601
Пермский край,2023,4,2.7560067,12.141012982960712,2023-04-01,67.0172742542328,-1.8228467381952063
Пермский край,2023,5,13.324371,19.785221149620927,2023-05-01,71.65521591444698,-1.753267741300128
Пермский край,2023,6,13.556942,25.37183652990817,2023-06-01,57.29807066248975,-1.9686554796749973
Пермский край,2023,7,19.197678,47.94646537101954,2023-07-01,93.10352305054857,-1.4314974809216097
Пермский край,2023,8,16.890917,28.103179743761523,2023-08-01,101.42148164468918,-1.3067103969960283
Пермский край,2023,9,12.71938,14.527020826055084,2023-09-01,90.57666594083608,-1.4694057160551393
Пермский край,2023,10,2.875883,45.26413219500189,2023-10-01,87.89433276481844,-1.5096464231185132
Пермский край,2023,11,-3.1698675,44.079316565612814,2023-11-01,103.87046958666973,-1.2699703651252352
Пермский край,2023,12,-14.407837,25.65480166572675,2023-12-01,114.9982504263414,-1.103029966729437
Приморский край,2007,1,-13.244379,18.82046796179424,2007-01-01,,
Приморский край,2007,2,-11.159179,37.213256134890415,2007-02-01,,
Приморский край,2007,3,-6.780478,89.71751135082569,2007-03-01,145.75123544751034,-0.545288986112959
Приморский край,2007,4,1.8796133,47.44410638961719,2007-04-01,174.3748738753333,-0.3075308752532278
Приморский край,2007,5,8.903011,106.70193328291684,2007-05-01,243.86355102335972,0.2696667667068239
Приморский край,2007,6,16.579893,66.49825942131781,2007-06-01,220.64429909385183,0.07679941029940704
Приморский край,2007,7,17.749392,89.54674627417225,2007-07-01,262.7469389784069,0.42651889639482776
Приморский край,2007,8,19.453215,102.83632860749456,2007-08-01,258.8813343029846,0.3944098104979917
Приморский край,2007,9,13.741847,130.54320537437826,2007-09-01,322.92628025604506,0.9263898869760392
Приморский край,2007,10,4.9501033,61.665620912939815,2007-10-01,295.04515489481264,0.6947993534648826
Приморский край,2007,11,-5.270785,8.981109075716704,2007-11-01,201.18993536303478,-0.08479544705181936
Приморский край,2007,12,-11.2569475,35.81822451797582,2007-12-01,106.46495450663234,-0.8716147941600753
Приморский край,2008,1,-19.560507,2.9486086570610435,2008-01-01,47.74794225075357,-1.3593391603159684
Приморский край,2008,2,-13.474343,6.7076835981613465,2008-02-01,45.47451677319821,-1.378223040088518
Приморский край,2008,3,-1.487421,47.12821998030452,2008-03-01,56.78451223552691,-1.2842781992977128
Приморский край,2008,4,6.61286,39.812992751891656,2008-04-01,93.64889633035753,-0.9780695269622344
Приморский край,2008,5,8.717619,130.82637083732476,2008-05-01,217.76758356952095,0.05290438904728907
Приморский край,2008,6,15.696793,79.52097923133854,2008-06-01,250.16034282055497,0.3219701566463419
Приморский край,2008,7,19.54958,140.411514597424,2008-07-01,350.75886466608733,1.1575772220998417
Приморский край,2008,8,18.13064,107.46992066755134,2008-08-01,327.4024144963139,0.9635702483617674
Приморский край,2008,9,13.302931,43.01525336086848,2008-09-01,290.8966886258438,0.6603407186703415
Приморский край,2008,10,5.920958,67.51949135125693,2008-10-01,218.00466537967674,0.05487367479843431
Приморский край,2008,11,-5.5042276,22.41817254465157,2008-11-01,132.95291725677697,-0.6515963642921324
Приморский край,2008,12,-13.644854,26.10762233274468,2008-12-01,116.04528622865317,-0.7920371549518066
Приморский край,2009,1,-16.146206,42.41647755847139,2009-01-01,90.94227243586762,-1.000551706702746
Приморский край,2009,2,-13.8769865,40.537064594020606,2009-02-01,109.06116448523666,-0.8500497516353575
Приморский край,2009,3,-6.7400417,54.797556528600595,2009-03-01,137.75109868109257,-0.6117409645712277
Приморский край,2009,4,3.39374,39.80139996980695,2009-04-01,135.13602109242814,-0.6334627281688322
Приморский край,2009,5,11.676156,57.880783053272864,2009-05-01,152.47973955168038,-0.489399640362825
Приморский край,2009,6,13.317714,169.8386598715305,2009-06-01,267.5208428946103,0.46617263850746976
Приморский край,2009,7,16.773764,138.2070187855575,2009-07-01,365.92646171036085,1.2835646722495322
Приморский край,2009,8,18.120472,108.2314105922893,2009-08-01,416.2770892493773,1.701794874341594
Приморский край,2009,9,12.43,68.34063850575421,2009-09-01,314.779067883601,0.8587162462776418
Приморский край,2009,10,5.3023415,61.00309031292544,2009-10-01,237.57513941096894,0.21743298555980073
Приморский край,2009,11,-7.3014426,22.60894375625629,2009-11-01,151.95267257493595,-0.4937776459403933
Приморский край,2009,12,-17.233475,55.78816653308222,2009-12-01,139.40020060226396,-0.598042938082333
Приморский край,2010,1,-18.145073,12.765741703179428,2010-01-01,91.16285199251794,-0.9987194945325252
Приморский край,2010,2,-16.156263,26.859361036023262,2010-02-01,95.41326927228491,-0.9634140184187461
Приморский край,2010,3,-8.988032,44.284270751274235,2010-03-01,83.90937349047692,-1.0589694641566039
Приморский край,2010,4,0.3741134,90.10027199119996,2010-04-01,161.24390377849744,-0.41660137835686717
Приморский край,2010,5,9.674773,84.22598667872154,2010-05-01,218.61052942119574,0.05990619679289114
Приморский край,2010,6,18.59557,80.78077927288818,2010-06-01,255.10703794280968,0.3630591639097619
Приморский край,2010,7,18.942476,165.67328949297888,2010-07-01,330.6800554445886,0.9907954986353598
Приморский край,2010,8,20.133265,137.4882422301729,2010-08-01,383.94231099603996,1.4332107175102602
Приморский край,2010,9,13.971061,73.14360602199217,2010-09-01,376.30513774514395,1.3697736429741136
Приморский край,2010,10,4.7243714,48.05514959763672,2010-10-01,258.6869978498018,0.3927955828694379
Приморский край,2010,11,-5.196712,65.11932781447864,2010-11-01,186.31808343410754,-0.20832633319417626
Приморский край,2010,12,-16.54583,59.67529555296494,2010-12-01,172.84977296508032,-0.32019890528744394
Приморский край,2011,1,-20.615221,10.002931919454014,2011-01-01,134.7975552868976,-0.6362741454076463
Приморский край,2011,2,-12.163436,11.940805114589798,2011-02-01,81.61903258700876,-1.077993849466895
Приморский край,2011,3,-7.2246313,13.843442024189535,2011-03-01,35.78717905823336,-1.458689509093781
Приморский край,2011,4,2.1294096,57.96306796644867,2011-04-01,83.74731510522801,-1.060315578684389
Приморский край,2011,5,8.165429,90.55371570385108,2011-05-01,162.36022569448932,-0.40732881188958137
Приморский край,2011,6,14.632974,114.66770474085592,2011-06-01,263.1844884111557,0.4301533374460739
Приморский край,2011,7,19.871271,101.60058453123447,2011-07-01,306.82200497594147,0.7926220545945107
Приморский край,2011,8,19.515636,110.58784149056774,2011-08-01,326.85613076265815,0.9590326215735133
Приморский край,2011,9,12.781562,124.91229015859246,2011-09-01,337.10071618039467,1.0441277879900435
Приморский край,2011,10,6.036992,65.0893655803244,2011-10-01,300.5894972294846,0.7408526308207726
Приморский край,2011,11,-5.0985427,42.60509453522435,2011-11-01,232.6067502741412,0.17616378010337833
Приморский край,2011,12,-17.479237,19.379127990896414,2011-12-01,127.07358810644519,-0.7004321611608728
Приморский край,2012,1,-21.240236,7.474462054354155,2012-01-01,69.45868458047494,-1.179002020623083
Приморский край,2012,2,-15.618761,13.841583761761852,2012-02-01,40.69517380701244,-1.4179219608828266
Приморский край,2012,3,-7.18736,28.40641799468105,2012-03-01,49.722463810797066,-1.3429380826838728
Приморский край,2012,4,2.6338246,67.6683100303579,2012-04-01,109.9163117868008,-0.8429465943117568
Приморский край,2012,5,10.553493,72.4507011579255,2012-05-01,168.52542918296444,-0.3561184411960763
Приморский край,2012,6,15.512801,90.97370849892766,2012-06-01,231.09271968721106,0.163587704108006
Приморский край,2012,7,18.576786,130.90962360268932,2012-07-01,294.3340332595425,0.6888925244983397
Приморский край,2012,8,18.839575,173.75087481232012,2012-08-01,395.6342069139371,1.530327759175576
Приморский край,2012,9,15.0292425,134.86535923151192,2012-09-01,439.5258576465214,1.894907405016501
Приморский край,2012,10,4.680268,107.04056741221476,2012-10-01,415.65680145604676,1.6966425435397816
Приморский край,2012,11,-4.3739944,71.2273624462792,2012-11-01,313.13328909000586,0.8450458228671143
Приморский край,2012,12,-19.17997,39.39214700359409,2012-12-01,217.66007686208803,0.052011400137844395
Приморский край,2013,1,-20.371874,19.992902555455597,2013-01-01,130.61241200532888,-0.6710374325003121
Приморский край,2013,2,-15.934851,31.551009810055582,2013-02-01,90.93605936910527,-1.0006033146427984
Приморский край,2013,3,-8.073971,45.16122323123075,2013-03-01,96.70513559674193,-0.9526833177232104
Приморский край,2013,4,0.7144838,62.11754436438171,2013-04-01,138.82977740566804,-0.6027810758266035
Приморский край,2013,5,10.092029,87.87352651256626,2013-05-01,195.15229410817872,-0.1349462405095794
Приморский край,2013,6,16.946596,76.88427467304479,2013-06-01,226.87534554999274,0.12855669607657946
Приморский край,2013,7,19.260735,218.34890987105288,2013-07-01,383.1067110566639,1.4262699275222395
Приморский край,2013,8,19.033415,181.91434069003088,2013-08-01,477.1475252341285,2.2074063431084383
Приморский край,2013,9,13.175471,62.637592855863325,2013-09-01,462.90084341694705,2.0890683420393557
Приморский край,2013,10,5.4168234,66.19405505616785,2013-10-01,310.7459886020621,0.8252160567980913
Приморский край,2013,11,-3.312576,70.14581905550615,2013-11-01,198.97746696753734,-0.10317299564253289
Приморский край,2013,12,-13.762621,11.624554758102208,2013-12-01,147.9644288697762,-0.5269054151923023
Приморский край,2014,1,-18.838245,9.09331707201772,2014-01-01,90.86369088562608,-1.0012044329793501
Приморский край,2014,2,-15.303082,9.70106426644775,2014-02-01,30.418936096567677,-1.5032800424887613
Приморский край,2014,3,-4.7453213,19.27236014907643,2014-03-01,38.066741487541904,-1.4397546536194892
Приморский край,2014,4,5.012596,22.20793743873959,2014-04-01,51.18136185426377,-1.3308199571832924
Приморский край,2014,5,10.548034,114.93249088222696,2014-05-01,156.41278847004298,-0.4567303386209527
Приморский край,2014,6,16.62175,88.23198019252442,2014-06-01,225.37240851349094,0.11607276705264194
Приморский край,2014,7,19.557219,127.39484233169232,2014-07-01,330.5593134064437,0.9897925723664625
Приморский край,2014,8,18.558636,98.70469221220178,2014-08-01,314.3315147364185,0.8549987108199552
Приморский край,2014,9,12.984395,110.28600718885124,2014-09-01,336.3855417327453,1.0381872949239006
Приморский край,2014,10,4.188763,57.820398084187914,2014-10-01,266.8110974852409,0.4602772409622362
Приморский край,2014,11,-3.996589,57.132151368017595,2014-11-01,225.23855664105673,0.11496094584216786
Приморский край,2014,12,-18.363907,57.40420033972142,2014-12-01,172.35674979192692,-0.32429413093650333
Приморский край,2015,1,-16.707092,19.37832449629145,2015-01-01,133.91467620403046,-0.6436076527599478
Приморский край,2015,2,-11.776354,26.639010221857788,2015-02-01,103.42153505787066,-0.8968945174389993
Приморский край,2015,3,-3.2792487,74.00108845355147,2015-03-01,120.0184231717007,-0.7590348678334867
Приморский край,2015,4,3.663287,63.43073782143924,2015-04-01,164.07083649684847,-0.3931198707792218
Приморский край,2015,5,9.657276,115.42227754754536,2015-05-01,252.85410382253608,0.3443454926314448
Приморский край,2015,6,15.15024,125.83464570551249,2015-06-01,304.6876610744971,0.7748934358093064
Приморский край,2015,7,18.91183,152.62974688158198,2015-07-01,393.8866701346398,1.5158120977808405
Приморский край,2015,8,18.803272,140.41466414524336,2015-08-01,418.8790567323378,1.7234077407431556
Приморский край,2015,9,13.829295,83.60896194124561,2015-09-01,376.6533729680709,1.3726662084649304
Приморский край,2015,10,4.3108096,81.45716793860419,2015-10-01,305.48079402509313,0.7814814798998514
Приморский край,2015,11,-5.395755,23.418673437807715,2015-11-01,188.4848033176575,-0.19032878799830372
Приморский край,2015,12,-13.232153,38.33723486176992,2015-12-01,143.21307623818183,-0.5663718383224317
Приморский край,2016,1,-18.4436,20.494181922936843,2016-01-01,82.25009022251449,-1.072752060529413
Приморский край,2016,2,-14.555266,25.38220760552136,2016-02-01,84.21362439022813,-1.056442248081868
Приморский край,2016,3,-4.191223,32.20694631641194,2016-03-01,78.08333584487013,-1.1073626028524415
Приморский край,2016,4,2.706023,97.18974954121228,2016-04-01,154.77890346314558,-0.47030196801326507
Приморский край,2016,5,10.891838,127.5613875995248,2016-05-01,256.95808345714903,0.37843460563477027
Приморский край,2016,6,14.250184,109.77189293645522,2016-06-01,334.5230300771923,1.0227166113560116
Приморский край,2016,7,19.309486,116.24905387425828,2016-07-01,353.58233441023833,1.1810299649833746
Приморский край,2016,8,19.497095,238.01874746710567,2016-08-01,464.03969427781914,2.098528041927429
Приморский край,2016,9,13.903185,123.47673837965208,2016-09-01,477.744539721016,2.2123653575578484
Приморский край,2016,10,2.653208,64.54175887471538,2016-10-01,426.0372447214731,1.7828661935099888
Приморский край,2016,11,-10.001421,50.49214600115412,2016-11-01,238.5106432555216,0.2252036128804229
Приморский край,2016,12,-15.09103,19.612576868321938,2016-12-01,134.64648174419145,-0.6375290159303183
Приморский край,2017,1,-16.296238,13.626680251779192,2017-01-01,83.73140312125525,-1.0604477492768498
Приморский край,2017,2,-12.173884,13.908902218134564,2017-02-01,47.14815933823569,-1.3643211702922955
Приморский край,2017,3,-4.5432463,29.122286173246675,2017-03-01,56.65786864316043,-1.2853301459728173
Приморский край,2017,4,3.9518778,62.11430432139491,2017-04-01,105.14549271277615,-0.8825747126292067
Приморский край,2017,5,11.45907,70.80559319156711,2017-05-01,162.0421836862087,-0.40997058181179136
Приморский край,2017,6,14.450368,138.7511393771659,2017-06-01,271.67103689012794,0.5006456244125924
Приморский край,2017,7,20.635092,143.0980343222618,2017-07-01,352.65476689099484,1.1733252596005743
Приморский край,2017,8,17.980854,79.12113105240515,2017-08-01,360.9703047518329,1.2423970716122033
Приморский край,2017,9,13.12781,69.87654504944159,2017-09-01,292.0957104241086,0.6703002197433415
Приморский край,2017,10,3.8874073,36.518202625088776,2017-10-01,185.5158787269355,-0.21498973051806816
Приморский край,2017,11,-7.4117723,39.65614808035914,2017-11-01,146.0508957548895,-0.5427999011295188
Приморский край,2017,12,-17.18818,32.57757704263016,2017-12-01,108.75192774807807,-0.8526183818470844
Приморский край,2018,1,-18.623318,28.88274178868633,2018-01-01,101.11646691167563,-0.9160412324600203
Приморский край,2018,2,-15.91221,15.025355159780116,2018-02-01,76.4856739910966,-1.1206333498646948
Приморский край,2018,3,-5.735094,34.280656808513704,2018-03-01,78.18875375698016,-1.106486964219105
Приморский край,2018,4,4.5186834,44.63483351772114,2018-04-01,93.94084548601496,-0.9756444935447939
Приморский край,2018,5,10.58289,102.97048738851386,2018-05-01,181.88597771474872,-0.24514097804173937
Приморский край,2018,6,14.864337,89.77689082730723,2018-06-01,237.38221173354225,0.21583045972322018
Приморский край,2018,7,20.166145,153.09554645974757,2018-07-01,345.8429246755686,1.116743677888026
Приморский край,2018,8,17.738653,180.5269535497083,2018-08-01,423.39939083676313,1.760955241904933
Приморский край,2018,9,12.984242,134.54978052614294,2018-09-01,468.1722805355988,2.13285477170681
Приморский край,2018,10,6.1454306,80.93768771624161,2018-10-01,396.0144217920929,1.5334859590452061
Приморский край,2018,11,-3.5084207,33.82295425795935,2018-11-01,249.31042250034392,0.3149104164870246
Приморский край,2018,12,-13.2167425,14.553351800320511,2018-12-01,129.31399377452146,-0.6818225556579094
Приморский край,2019,1,-14.197428,5.69995212232915,2019-01-01,54.07625818060902,-1.3067739197299408
Приморский край,2019,2,-10.965828,3.6642263231298977,2019-02-01,23.91753024577956,-1.557283029457506
Приморский край,2019,3,-2.5067291,34.254847534632276,2019-03-01,43.61902598009132,-1.3936354058783926
Приморский край,2019,4,4.1566706,27.106269762416954,2019-04-01,65.02534362017913,-1.2158269258207541
Приморский край,2019,5,11.974661,93.5425335997242,2019-05-01,154.90365089677343,-0.4692657715063554
Приморский край,2019,6,14.076896,126.710503253212,2019-06-01,247.35930661535315,0.29870375470803495
Приморский край,2019,7,18.97711,101.84391913373592,2019-07-01,322.0969559866721,0.9195012249328318
Приморский край,2019,8,17.766779,239.6036297749665,2019-08-01,468.1580521619144,2.1327365857795963
Приморский край,2019,9,13.785812,48.65725791343514,2019-09-01,390.10480682213756,1.4843985973980156
Приморский край,2019,10,6.08291,72.59623334569446,2019-10-01,360.85712103409605,1.2414569274381126
Приморский край,2019,11,-6.979896,58.21379385143111,2019-11-01,179.4672851105607,-0.265231498182015
Приморский край,2019,12,-15.52497,26.143541023387748,2019-12-01,156.95356822051332,-0.4522384298726209
Приморский край,2020,1,-14.905187,5.179821479244757,2020-01-01,89.53715635406361,-1.0122231001208384
Приморский край,2020,2,-11.6687,35.11281864603339,2020-02-01,66.4361811486659,-1.2041080080336648
Приморский край,2020,3,-3.5239997,45.660726165367386,2020-03-01,85.95336629064553,-1.0419913337206563
Приморский край,2020,4,2.51891,73.43045704967015,2020-04-01,154.20400186107094,-0.47507730498463474
Приморский край,2020,5,10.405641,82.7261748505851,2020-05-01,201.81735806562264,-0.0795838511586573
Приморский край,2020,6,14.216561,163.30609140401333,2020-06-01,319.4627233042686,0.897620352320759
Приморский край,2020,7,19.186928,67.44409918987145,2020-07-01,313.4763654444699,0.8478955369635137
Приморский край,2020,8,18.776327,252.205239562665,2020-08-01,482.9554301565498,2.2556488649628776
Приморский край,2020,9,14.425097,109.85034589300788,2020-09-01,429.49968464554433,1.8116264497362657
Приморский край,2020,10,5.3390107,85.0102964710381,2020-10-01,447.065881926711,1.9575375256845926
Приморский край,2020,11,-4.4738264,59.77698857273281,2020-11-01,254.6376309367788,0.35916010253572844
Приморский край,2020,12,-16.171143,5.158949960157338,2020-12-01,149.94623500392825,-0.5104438292994269
Приморский край,2021,1,-18.907314,33.43836250951735,2021-01-01,98.3743010424075,-0.938818636471227
Приморский край,2021,2,-13.631259,34.55807837421872,2021-02-01,73.1553908438934,-1.1482958649465436
Приморский край,2021,3,-3.303052,46.67787431660345,2021-03-01,114.6743152003395,-0.8034249274237519
Приморский край,2021,4,4.214591,33.75747641296971,2021-04-01,114.99342910379187,-0.8007742539593975
Приморский край,2021,5,10.852649,92.57010747618594,2021-05-01,173.0054582057591,-0.3189057283628587
Приморский край,2021,6,16.223534,113.81423795138504,2021-06-01,240.14182184054067,0.23875276177101293
Приморский край,2021,7,22.169641,55.37713280471705,2021-07-01,261.761478232288,0.4183333092999358
Приморский край,2021,8,18.951075,115.32715014683998,2021-08-01,284.5185209029421,0.6073613913787564
Приморский край,2021,9,14.48588,95.52851958376516,2021-09-01,266.2328025353222,0.45547371763800554
Приморский край,2021,10,5.061558,47.72942853883161,2021-10-01,258.58509826943674,0.3919491687496506
Приморский край,2021,11,-2.5359786,108.66812599754648,2021-11-01,251.92607412014326,0.33663694819119083
Приморский край,2021,12,-16.268879,14.032201488202404,2021-12-01,170.4297560245805,-0.34030042583566666
Приморский край,2022,1,-18.302158,15.496394460484131,2022-01-01,138.19672194623303,-0.608039459399476
Приморский край,2022,2,-12.809082,17.020748199368512,2022-02-01,46.54934414805505,-1.3692951420230548
Приморский край,2022,3,-3.5486517,58.84031488632752,2022-03-01,91.35745754618017,-0.997103031659777
Приморский край,2022,4,4.518224,50.15751343629867,2022-04-01,126.0185765219947,-0.7091954622306019
Приморский край,2022,5,10.592106,94.75952990479388,2022-05-01,203.75735822742007,-0.06346952052596663
Приморский край,2022,6,14.573391,143.13189735433454,2022-06-01,288.04894069542706,0.6366863125455611
Приморский край,2022,7,19.845959,144.39924989716482,2022-07-01,382.2906771562932,1.419491660006079
Приморский край,2022,8,18.642433,133.63392003916078,2022-08-01,421.1650672906601,1.7423961566680786
Приморский край,2022,9,14.166036,81.23040759804601,2022-09-01,359.2635775343716,1.2282203889378567
Приморский край,2022,10,5.06831,38.15861754952851,2022-10-01,253.0229451867353,0.34574794899240735
Приморский край,2022,11,-3.6180913,33.898984437239115,2022-11-01,153.28800958481364,-0.48268586228646776
Приморский край,2022,12,-15.717781,19.85786198913041,2022-12-01,91.91546397589804,-0.9924680319929162
Приморский край,2023,1,-19.975576,4.267497188585289,2023-01-01,58.024343614954816,-1.2739797193437856
Приморский край,2023,2,-12.860171,5.322029462826585,2023-02-01,29.447388640542282,-1.5113500608526966
Приморский край,2023,3,-1.6945208,23.119832815255148,2023-03-01,32.709359466667024,-1.4842549721813307
Приморский край,2023,4,3.9944298,34.49903631255951,2023-04-01,62.94089859064125,-1.2331410668466607
Приморский край,2023,5,11.404153,30.752293367507093,2023-05-01,88.37116249532176,-1.0219082593932194
Приморский край,2023,6,16.380835,68.45363270656341,2023-06-01,133.70496238663003,-0.645349610239324
Приморский край,2023,7,20.26296,76.16120179628922,2023-07-01,175.36712787035972,-0.2992888610192446
Приморский край,2023,8,19.495392,200.32473296634225,2023-08-01,344.9395674691949,1.1092400719659303
Приморский край,2023,9,15.52317,21.685976698921312,2023-09-01,298.1719114615528,0.7207713044557036
Приморский край,2023,10,6.817449,25.07535420856991,2023-10-01,247.08606387383347,0.29643410341287657
Приморский край,2023,11,-6.5300093,67.85547881552664,2023-11-01,114.61680972301787,-0.8039025883502815
Приморский край,2023,12,-16.9973,7.131957528449721,2023-12-01,100.06279055254628,-0.9247934426738219
Псковская область,2007,1,-2.0707924,91.63219423514236,2007-01-01,,
Псковская область,2007,2,-11.705422,28.97720735910307,2007-02-01,,
Псковская область,2007,3,3.9386914,34.83261213550301,2007-03-01,155.44201372974845,-0.5447970595139371
Псковская область,2007,4,5.2554765,50.13349161403003,2007-04-01,113.94331110863611,-1.2746046958925719
Псковская область,2007,5,13.142879,79.92637172634663,2007-05-01,164.89247547587968,-0.37859863127387217
Псковская область,2007,6,17.120333,49.35321789176032,2007-06-01,179.41308123213696,-0.12323525130235455
Псковская область,2007,7,17.36651,89.39512113232804,2007-07-01,218.674710750435,0.5672306001420078
Псковская область,2007,8,19.080076,50.97255977260386,2007-08-01,189.7208987966922,0.058040872958529645
Псковская область,2007,9,11.887269,49.0278132674471,2007-09-01,189.395494172379,0.05231821743589912
Псковская область,2007,10,6.9516788,98.76187383534698,2007-10-01,198.76224687539792,0.21704451534323843
Псковская область,2007,11,-0.8653626,70.58662546361782,2007-11-01,218.3763125664119,0.561982887331083
Псковская область,2007,12,-0.5317881,30.491845821334845,2007-12-01,199.84034512029965,0.2360042485927159
Псковская область,2008,1,-2.553647,44.25993332741182,2008-01-01,145.33840461236449,-0.7224819176690032
Псковская область,2008,2,-0.07307521,68.01133668017127,2008-02-01,142.76311582891793,-0.767771656897703
Псковская область,2008,3,0.47600606,82.29907639087477,2008-03-01,194.57034639845784,0.14332459674863376
Псковская область,2008,4,7.818544,66.18502325015109,2008-04-01,216.49543632119713,0.5289052786315144
Псковская область,2008,5,10.849464,49.33572856290662,2008-05-01,197.81982820393247,0.20047088051467918
