region_std,year,month,temp_c,prec_mm,pet_proxy,water_balance,wb_3m,spei_like_3
Карачаево-Черкесская Республика,2021,5,9.525576,185.63787281082335,47.62788,138.00999281082335,393.7276414061511,1.7361246700915407
Карачаево-Черкесская Республика,2021,6,13.187627,208.51607658776896,65.938135,142.57794158776898,429.88563679878877,2.1244967750501127
Карачаево-Черкесская Республика,2021,7,15.787204,149.647697781942,78.93602,70.71167778194199,351.29961218053427,1.2804062918832237
Карачаево-Черкесская Республика,2021,8,16.176216,145.7576957704073,80.88108,64.87661577040731,278.1662351401182,0.49488255707743306
Карачаево-Черкесская Республика,2021,9,8.908723,140.54634487772563,44.543615,96.00272987772563,231.59102343007487,-0.005380602268059259
Карачаево-Черкесская Республика,2021,10,4.0285573,64.0376655559942,20.1427865,43.894879055994195,204.77422470412705,-0.29341915242417077
Карачаево-Черкесская Республика,2021,11,0.9758591,86.95362414940294,4.8792955,82.07432864940294,221.97193758312272,-0.10869895765782404
Карачаево-Черкесская Республика,2021,12,-3.5311313,76.24551055086664,0.0,76.24551055086664,202.21471825626372,-0.32091074580531603
Карачаево-Черкесская Республика,2022,1,-6.550327,112.98900187661847,0.0,112.98900187661847,271.30884107688803,0.42122746259701854
Карачаево-Черкесская Республика,2022,2,-3.5905669,59.35978463040777,0.0,59.35978463040777,248.59429705789285,0.17725112546778868
Карачаево-Черкесская Республика,2022,3,-5.5343504,82.93303887958986,0.0,82.93303887958986,255.28182538661605,0.2490816964326037
Карачаево-Черкесская Республика,2022,4,5.127295,95.0839273469994,25.636475,69.4474523469994,211.74027585699696,-0.218596974919274
Карачаево-Черкесская Республика,2022,5,6.364511,119.79720197959118,31.822555,87.97464697959117,240.35513820618036,0.08875453068755997
Карачаево-Черкесская Республика,2022,6,13.345144,170.91691685010153,66.72572,104.19119685010153,261.6132961766921,0.3170878624692923
Карачаево-Черкесская Республика,2022,7,14.458108,164.784197028861,72.29054,92.49365702886101,284.65950085855366,0.5646265583070363
Карачаево-Черкесская Республика,2022,8,17.245358,87.11238463205028,86.22679,0.8855946320502852,197.57044851101278,-0.3707947285143183
Карачаево-Черкесская Республика,2022,9,11.503074,87.85365338785103,57.51537,30.33828338785103,123.71753504876227,-1.1640469856485094
Карачаево-Черкесская Республика,2022,10,6.1381955,63.177995029702245,30.690977500000002,32.48701752970224,63.7108955496035,-1.8085767678090476
Карачаево-Черкесская Республика,2022,11,1.3854617,21.136157351085934,6.9273085000000005,14.208848851085934,77.03414976863915,-1.6654720345472405
Карачаево-Черкесская Республика,2022,12,-3.579181,22.71383546310735,0.0,22.71383546310735,69.40970184389548,-1.7473660349619498
Карачаево-Черкесская Республика,2023,1,-4.793992,11.133506240704692,0.0,11.133506240704692,48.05619055489792,-1.9767235543020079
Карачаево-Черкесская Республика,2023,2,-6.836017,48.92821050121123,0.0,48.92821050121123,82.77555220502322,-1.6038037776259297
Карачаево-Черкесская Республика,2023,3,1.3722795,84.03384899015886,6.861397500000001,77.17245149015886,137.23416823207472,-1.0188651738707242
Карачаево-Черкесская Республика,2023,4,4.249182,85.96507662750152,21.245910000000002,64.71916662750152,190.81982861887155,-0.4433029643503107
Карачаево-Черкесская Республика,2023,5,7.769104,99.0560190555561,38.84552,60.210499055556106,202.10211717321644,-0.3221201911622506
Карачаево-Черкесская Республика,2023,6,12.739261,108.40795675674116,63.696305,44.711651756741155,169.64131743979874,-0.6707808119795499
Карачаево-Черкесская Республика,2023,7,14.970715,72.25294353193547,74.853575,-2.6006314680645346,102.32151934423267,-1.3938610438301418
Карачаево-Черкесская Республика,2023,8,17.610666,22.33293541206653,88.05332999999999,-65.72039458793346,-23.609374299256892,-2.746481555906278
Карачаево-Черкесская Республика,2023,9,11.417201,43.64188887627728,57.086005,-13.444116123722722,-81.76514217972077,-3.371131173285696
Карачаево-Черкесская Республика,2023,10,6.500468,42.63386941602431,32.50234,10.131529416024314,-69.03298129563191,-3.234375358436745
Карачаево-Черкесская Республика,2023,11,2.5584025,98.97564984229672,12.7920125,86.18363734229672,82.87105063459826,-1.6027780314331017
Карачаево-Черкесская Республика,2023,12,-1.448783,58.291064510503446,0.0,58.291064510503446,154.60623126882444,-0.832272288513223
Кемеровская область - Кузбасс,2007,1,-9.145257,60.68557859571384,0.0,60.68557859571384,,
Кемеровская область - Кузбасс,2007,2,-11.466871,62.2490860670805,0.0,62.2490860670805,,
Кемеровская область - Кузбасс,2007,3,-7.8259926,59.64277220313393,0.0,59.64277220313393,182.57743686592826,0.8201653760608957
Кемеровская область - Кузбасс,2007,4,5.281378,49.98750504106283,26.40689,23.58061504106283,145.47247331127724,0.3988973417702268
Кемеровская область - Кузбасс,2007,5,9.920268,158.14786985214977,49.60134,108.54652985214977,191.76991709634655,0.9245314151548416
Кемеровская область - Кузбасс,2007,6,13.956604,110.90206688536064,69.78302000000001,41.11904688536063,173.24619177857323,0.7142238820167174
Кемеровская область - Кузбасс,2007,7,20.327599,72.8059438903417,101.63799499999999,-28.832051109658295,120.83352562785213,0.11916115385296175
Кемеровская область - Кузбасс,2007,8,15.37386,86.55963884480298,76.86930000000001,9.690338844802966,21.977334620505303,-1.00319416666339
Кемеровская область - Кузбасс,2007,9,11.375355,54.784935507923365,56.876775,-2.0918394920766374,-21.233551756931966,-1.4937852741676227
Кемеровская область - Кузбасс,2007,10,0.99724907,94.09876981350992,4.98624535,89.11252446350991,96.71102381623624,-0.1547116099724251
Кемеровская область - Кузбасс,2007,11,-6.8614373,65.31225835638386,0.0,65.31225835638386,152.33294332781713,0.4767871020962564
Кемеровская область - Кузбасс,2007,12,-11.759511,62.60807245224714,0.0,62.60807245224714,217.03285527214092,1.2113520258272803
Кемеровская область - Кузбасс,2008,1,-21.054562,29.165019768245873,0.0,29.165019768245873,157.0853505768769,0.530743151857938
Кемеровская область - Кузбасс,2008,2,-12.47386,43.80887975942875,0.0,43.80887975942875,135.58197197992178,0.2866063797302683
Кемеровская область - Кузбасс,2008,3,-2.9093003,53.73288900782133,0.0,53.73288900782133,126.70678853549595,0.18584274259327122
Кемеровская область - Кузбасс,2008,4,1.1582438,77.27727423821177,5.791219,71.48605523821178,169.02782400546187,0.6663310038286998
Кемеровская область - Кузбасс,2008,5,10.075457,52.83140152896799,50.377285,2.4541165289679867,127.67306077500109,0.19681323192757352
Кемеровская область - Кузбасс,2008,6,16.660587,110.97385044076611,83.30293499999999,27.670915440766123,101.61108720794589,-0.09907915880764165
Кемеровская область - Кузбасс,2008,7,19.104315,84.23141952045262,95.521575,-11.29015547954738,18.83487649018673,-1.0388717966238727
Кемеровская область - Кузбасс,2008,8,15.236406,105.94561651180544,76.18203,29.763586511805443,46.144346473024186,-0.728816061890564
Кемеровская область - Кузбасс,2008,9,8.150197,81.12523249483534,40.750985,40.374247494835345,58.84767852709341,-0.5845898665062921
Кемеровская область - Кузбасс,2008,10,3.2264621,76.48841112798878,16.1323105,60.35610062798878,130.49393463462957,0.22883978233982058
Кемеровская область - Кузбасс,2008,11,-2.872884,119.48092571326664,0.0,119.48092571326664,220.21127383609075,1.2474379294993319
Кемеровская область - Кузбасс,2008,12,-15.2437525,85.05793211848608,0.0,85.05793211848608,264.8949584597415,1.7547503260886559
Кемеровская область - Кузбасс,2009,1,-17.199387,51.85762426438963,0.0,51.85762426438963,256.39648209614234,1.658263600616307
Кемеровская область - Кузбасс,2009,2,-19.78821,52.62288066993157,0.0,52.62288066993157,189.5384370528073,0.8991964970887975
Кемеровская область - Кузбасс,2009,3,-6.8556323,26.00043080121811,0.0,26.00043080121811,130.4809357355393,0.22869220044933758
Кемеровская область - Кузбасс,2009,4,3.365188,57.988440479551045,16.82594,41.16250047955104,119.78581195070072,0.10726602611289698
Кемеровская область - Кузбасс,2009,5,9.762979,109.67514572283696,48.814895,60.86025072283696,128.0231820036061,0.20078830338992998
Кемеровская область - Кузбасс,2009,6,13.028542,139.3895001177277,65.14271,74.2467901177277,176.2695413201157,0.748549222788533
Кемеровская область - Кузбасс,2009,7,18.161022,85.96900567252722,90.80511,-4.836104327472782,130.27093651309184,0.2263079922149672
Кемеровская область - Кузбасс,2009,8,15.518804,138.02476034481964,77.59402,60.43074034481964,129.84142613507453,0.22143158282601053
Кемеровская область - Кузбасс,2009,9,9.690002,59.54802277098809,48.45001,11.098012770988092,66.69264878833494,-0.49552266674595924
Кемеровская область - Кузбасс,2009,10,0.9754537,121.9790929793602,4.8772685,117.1018244793602,188.63057759516792,0.8888891922839126
Кемеровская область - Кузбасс,2009,11,-10.075961,95.856588610581,0.0,95.856588610581,224.05642586092927,1.291093534568629
Кемеровская область - Кузбасс,2009,12,-18.570414,86.67756791803099,0.0,86.67756791803099,299.6359810079722,2.1491795580857445
Кемеровская область - Кузбасс,2010,1,-25.64841,17.60450021660931,0.0,17.60450021660931,200.13865674522128,1.019545185918401
Кемеровская область - Кузбасс,2010,2,-22.772053,21.317362435162067,0.0,21.317362435162067,125.59943056980235,0.17327044851793097
Кемеровская область - Кузбасс,2010,3,-8.252961,69.44367062460098,0.0,69.44367062460098,108.36553327637235,-0.022393132320177724
Кемеровская область - Кузбасс,2010,4,-0.060246058,62.632315310516525,0.0,62.632315310516525,153.39334837027957,0.4888263201683105
Кемеровская область - Кузбасс,2010,5,6.864258,79.35496972288404,34.321290000000005,45.03367972288403,177.10966565800152,0.7580875026970856
Кемеровская область - Кузбасс,2010,6,15.759109,73.58051057904959,78.795545,-5.215034420950417,102.45096061245013,-0.08954372784980243
Кемеровская область - Кузбасс,2010,7,16.459911,124.04651237403353,82.29955500000001,41.746957374033514,81.56560267596711,-0.32666385519881236
Кемеровская область - Кузбасс,2010,8,15.25979,63.2851507061028,76.29895,-13.013799293897208,23.518123659185875,-0.9857009499236524
Кемеровская область - Кузбасс,2010,9,9.255721,55.61869508586824,46.278605,9.34009008586824,38.07324816600453,-0.8204505871032621
Кемеровская область - Кузбасс,2010,10,3.1750896,62.96549011904391,15.875448,47.090042119043915,43.41633291101493,-0.7597883308457203
Кемеровская область - Кузбасс,2010,11,-4.6009884,147.1283466049603,0.0,147.1283466049603,203.55847880987244,1.0583718436154914
Кемеровская область - Кузбасс,2010,12,-20.382502,83.07843009852583,0.0,83.07843009852583,277.29681882253004,1.8955537883770435
Кемеровская область - Кузбасс,2011,1,-22.897902,11.195761083935698,0.0,11.195761083935698,241.4025377874218,1.488031134658078
Кемеровская область - Кузбасс,2011,2,-13.533888,32.73986134429773,0.0,32.73986134429773,127.01405252675923,0.18933123807224234
Кемеровская область - Кузбасс,2011,3,-6.585978,38.07311519421637,0.0,38.07311519421637,82.00873762244977,-0.32163276043556605
Кемеровская область - Кузбасс,2011,4,4.726769,63.55594087126,23.633845,39.92209587126,110.73507240977408,0.004509227829906251
Кемеровская область - Кузбасс,2011,5,9.81746,51.59577110414172,49.0873,2.5084711041417194,80.50368216961806,-0.3387202789606555
Кемеровская область - Кузбасс,2011,6,18.500792,77.60463115759194,92.50396,-14.899328842408067,27.53123813299362,-0.9401383975369783
Кемеровская область - Кузбасс,2011,7,16.0093,94.6325118392706,80.0465,14.586011839270611,2.195154101004235,-1.2277894634397637
Кемеровская область - Кузбасс,2011,8,14.7141695,107.36752616206095,73.5708475,33.796678662060955,33.48336165892347,-0.8725614715030646
Кемеровская область - Кузбасс,2011,9,10.11926,44.839931522895185,50.5963,-5.7563684771048145,42.626322024226724,-0.7687576519678206
Кемеровская область - Кузбасс,2011,10,5.2453847,65.20914263757211,26.226923499999998,38.982219137572116,67.02252932252823,-0.4917773962786892
Кемеровская область - Кузбасс,2011,11,-8.849513,58.22578491243933,0.0,58.22578491243933,91.45163557290661,-0.2144236251473114
Кемеровская область - Кузбасс,2011,12,-13.322638,40.640064312145114,0.0,40.640064312145114,137.84806836215654,0.3123343114408379
Кемеровская область - Кузбасс,2012,1,-20.217705,20.567472896028665,0.0,20.567472896028665,119.43332212061308,0.10326406293592853
Кемеровская область - Кузбасс,2012,2,-18.685753,5.567688193055801,0.0,5.567688193055801,66.77522540122955,-0.49458514022497885
Кемеровская область - Кузбасс,2012,3,-5.1724734,37.150854350466815,0.0,37.150854350466815,63.28601543955125,-0.5341995874840003
Кемеровская область - Кузбасс,2012,4,3.4245,55.37711363152734,17.122500000000002,38.254613631527334,80.97315617504992,-0.3333901459414558
Кемеровская область - Кузбасс,2012,5,9.205442,49.1425040803761,46.02721,3.1152940803761027,78.52076206237022,-0.36123319302147605
Кемеровская область - Кузбасс,2012,6,20.130688,50.01124444351132,100.65343999999999,-50.642195556488666,-9.272287844585257,-1.3579840860445151
Кемеровская область - Кузбасс,2012,7,20.702925,53.64613846418936,103.514625,-49.86848653581063,-97.39538801192322,-2.3584821765066155
Кемеровская область - Кузбасс,2012,8,15.875972,106.77948267172488,79.37986000000001,27.39962267172487,-73.11105942057446,-2.082772126160431
Кемеровская область - Кузбасс,2012,9,11.166594,72.35558766339507,55.83297,16.522617663395067,-5.946246200690723,-1.3202221563439611
Кемеровская область - Кузбасс,2012,10,0.8486692,113.57425510838982,4.243346,109.33090910838982,153.25314944350973,0.48723458362872324
Кемеровская область - Кузбасс,2012,11,-8.542296,115.5824791879526,0.0,115.5824791879526,241.43600595973746,1.4884111126936834
Кемеровская область - Кузбасс,2012,12,-23.58254,37.6252180961892,0.0,37.6252180961892,262.5386063925316,1.7279976841681701
Кемеровская область - Кузбасс,2013,1,-15.308208,59.62730543798811,0.0,59.62730543798811,212.8350027221299,1.163692065472366
Кемеровская область - Кузбасс,2013,2,-14.501937,45.12391416231791,0.0,45.12391416231791,142.3764376964952,0.3637467658745756
Кемеровская область - Кузбасс,2013,3,-6.230912,90.45762456004464,0.0,90.45762456004464,195.20884416035062,0.9635749798301769
Кемеровская область - Кузбасс,2013,4,2.171705,51.246278517480405,10.858525,40.387753517480405,175.9692922398429,0.7451403705022934
Кемеровская область - Кузбасс,2013,5,6.716263,143.66187557329735,33.581315,110.08056057329736,240.92593865082236,1.4826201070707803
Кемеровская область - Кузбасс,2013,6,13.562452,68.89013588960681,67.81226000000001,1.0778758896068013,151.54618998038455,0.4678547651689781
Кемеровская область - Кузбасс,2013,7,17.952532,94.92186039242716,89.76266000000001,5.159200392427152,116.31763685533129,0.06789039641175969
Кемеровская область - Кузбасс,2013,8,16.38236,135.66163278388836,81.9118,53.749832783888365,59.98690906592229,-0.5716557098943478
Кемеровская область - Кузбасс,2013,9,8.413729,72.11902638631207,42.068645000000004,30.05038138631207,88.95941456262756,-0.24271884350729708
Кемеровская область - Кузбасс,2013,10,1.6421713,93.13874227597957,8.2108565,84.92788577597956,168.72809994617995,0.6629281123234342
Кемеровская область - Кузбасс,2013,11,-2.5020723,98.53063677038465,0.0,98.53063677038465,213.50890393267625,1.1713431453030958
Кемеровская область - Кузбасс,2013,12,-8.182335,70.73421633208082,0.0,70.73421633208082,254.192738878445,1.633243590233238
Кемеровская область - Кузбасс,2014,1,-15.605641,57.31426490843296,0.0,57.31426490843296,226.5791180108984,1.319734704410306
Кемеровская область - Кузбасс,2014,2,-17.86264,45.73686426753799,0.0,45.73686426753799,173.78534550805173,0.7203451178309868
Кемеровская область - Кузбасс,2014,3,-3.0113292,50.22856343759312,0.0,50.22856343759312,153.27969261356404,0.48753593924267374
Кемеровская область - Кузбасс,2014,4,4.4816475,40.27909405396453,22.408237500000002,17.870856553964526,113.8362842590956,0.03971857166225861
Кемеровская область - Кузбасс,2014,5,7.337844,121.71826122009328,36.68922,85.02904122009329,153.12846121165092,0.48581894643891776
Кемеровская область - Кузбасс,2014,6,15.40311,69.24339296562331,77.01555,-7.77215703437669,95.1277407396811,-0.17268727914142118
Кемеровская область - Кузбасс,2014,7,19.148434,100.0434250086546,95.74217000000002,4.301255008654579,81.55813919437115,-0.32674859119959737
Кемеровская область - Кузбасс,2014,8,17.025425,86.81990201584995,85.12712499999999,1.6927770158499555,-1.7781250098721841,-1.272899748436049
Кемеровская область - Кузбасс,2014,9,7.731153,76.82637561644826,38.655765,38.17061061644826,44.16464264095276,-0.7512924602458966
Кемеровская область - Кузбасс,2014,10,-0.51506853,148.08890118254791,0.0,148.08890118254791,187.9522888148461,0.8811882985545136
Кемеровская область - Кузбасс,2014,11,-10.103701,90.83463013704332,0.0,90.83463013704332,277.0941419360395,1.8932527136585013
Кемеровская область - Кузбасс,2014,12,-12.200578,42.03936029948471,0.0,42.03936029948471,280.9628916190759,1.9371762327244866
Кемеровская область - Кузбасс,2015,1,-12.640611,69.47785644827499,0.0,69.47785644827499,202.351846884803,1.044672451122148
Кемеровская область - Кузбасс,2015,2,-11.517857,50.65963729719321,0.0,50.65963729719321,162.17685404495288,0.5885491015773424
Кемеровская область - Кузбасс,2015,3,-5.629429,76.25614627166873,0.0,76.25614627166873,196.3936400171369,0.977026458387458
Кемеровская область - Кузбасс,2015,4,3.489371,70.06717507328305,17.446855,52.620320073283054,179.53610364214495,0.7856358590888867
Кемеровская область - Кузбасс,2015,5,10.337094,95.63867173973648,51.68547,43.95320173973648,172.82966808468825,0.7094949158367622
Кемеровская область - Кузбасс,2015,6,17.618216,46.46372021575059,88.09108,-41.627359784249414,54.94616202877009,-0.6288854008107655
Кемеровская область - Кузбасс,2015,7,18.979961,120.4896250355634,94.899805,25.589820035563406,27.91566199105044,-0.9357738741011984
Кемеровская область - Кузбасс,2015,8,16.322279,103.21833872502404,81.61139500000002,21.606943725024024,5.569403976337988,-1.1894802057014089
Кемеровская область - Кузбасс,2015,9,7.985923,126.92564657224077,39.929615,86.99603157224077,134.19279533282815,0.2708344813280052
Кемеровская область - Кузбасс,2015,10,2.744508,103.18143778179018,13.72254,89.45889778179018,198.06187307905495,0.9959665999590248
Кемеровская область - Кузбасс,2015,11,-10.008124,62.61031416776989,0.0,62.61031416776989,239.06524352180082,1.4614948638600547
Кемеровская область - Кузбасс,2015,12,-6.8554373,107.49083706461604,0.0,107.49083706461604,259.5600490141761,1.6941808873950466
Кемеровская область - Кузбасс,2016,1,-19.617031,7.536299172844294,0.0,7.536299172844294,177.6374504052302,0.7640796617424959
Кемеровская область - Кузбасс,2016,2,-9.685591,57.894699585047505,0.0,57.894699585047505,172.92183582250783,0.7105413343753246
Кемеровская область - Кузбасс,2016,3,-4.3439493,40.365694399390904,0.0,40.365694399390904,105.79669315728268,-0.05155823918740347
Кемеровская область - Кузбасс,2016,4,4.656455,70.99834511588726,23.282275000000002,47.71607011588726,145.97646410032564,0.4046193581438666
Кемеровская область - Кузбасс,2016,5,8.166273,76.44979575329593,40.831365000000005,35.618430753295925,123.70019526857406,0.1517076427540752
Кемеровская область - Кузбасс,2016,6,18.149235,60.15738402360252,90.74617500000001,-30.58879097639749,52.74570989278567,-0.6538680461787236
Кемеровская область - Кузбасс,2016,7,19.795567,129.60270818695426,98.977835,30.62487318695426,35.65451296385267,-0.8479114906176772
Кемеровская область - Кузбасс,2016,8,15.997284,54.35559826645823,79.98642000000001,-25.63082173354178,-25.594739522985037,-1.5432996469461238
Кемеровская область - Кузбасс,2016,9,12.760963,21.496102430724672,63.804815000000005,-42.30871256927533,-37.314661115862876,-1.6763607756600893
Кемеровская область - Кузбасс,2016,10,-3.8775563,82.63688907896478,0.0,82.63688907896478,14.697354776147648,-1.0858467959859115
Кемеровская область - Кузбасс,2016,11,-13.145036,88.62948181905917,0.0,88.62948181905917,128.9576583287486,0.21139780052645535
Кемеровская область - Кузбасс,2016,12,-11.861716,81.31746658647344,0.0,81.31746658647344,252.58383748449734,1.6149770656859885
Кемеровская область - Кузбасс,2017,1,-13.133911,67.46430514659733,0.0,67.46430514659733,237.4112535521299,1.4427164300197006
Кемеровская область - Кузбасс,2017,2,-11.895791,34.35763538380464,0.0,34.35763538380464,183.1394071168754,0.8265456573027204
Кемеровская область - Кузбасс,2017,3,-4.182684,20.26510608803836,0.0,20.26510608803836,122.0870466184403,0.1333928973465079
Кемеровская область - Кузбасс,2017,4,3.0199382,56.75952144499336,15.099691,41.65983044499336,96.28257191683633,-0.159576002014812
Кемеровская область - Кузбасс,2017,5,10.354482,72.99583752985511,51.77241000000001,21.2234275298551,83.1483640628868,-0.3086941089885307
Кемеровская область - Кузбасс,2017,6,18.682632,63.04036741144955,93.41316,-30.372792588550453,32.51046538629797,-0.883607166231588
Кемеровская область - Кузбасс,2017,7,17.596178,139.12321404287857,87.98088999999999,51.142324042878585,41.9929589841832,-0.7759484851424311
Кемеровская область - Кузбасс,2017,8,15.967366,80.34258443010705,79.83683,0.5057544301070465,21.275285884435142,-1.0111648170208527
Кемеровская область - Кузбасс,2017,9,7.9219413,124.15777399071624,39.6097065,84.54806749071624,136.19614596370184,0.2935793515936799
Кемеровская область - Кузбасс,2017,10,0.78938645,66.72735488423635,3.9469322499999997,62.780422634236345,147.83424455505957,0.4257115098490335
Кемеровская область - Кузбасс,2017,11,-7.0474434,72.69192428727236,0.0,72.69192428727236,220.02041441222488,1.2452710233332767
Кемеровская область - Кузбасс,2017,12,-12.354925,41.207317356951535,0.0,41.207317356951535,176.6796642784602,0.7532055187642663
Кемеровская область - Кузбасс,2018,1,-21.448689,41.268437992204866,0.0,41.268437992204866,155.16767963642872,0.5089710386389322
Кемеровская область - Кузбасс,2018,2,-14.720647,18.250379480421543,0.0,18.250379480421543,100.7261348295779,-0.10912639004469277
Кемеровская область - Кузбасс,2018,3,-7.300064,58.01055181523164,0.0,58.01055181523164,117.529369287858,0.08164769708084482
Кемеровская область - Кузбасс,2018,4,1.9110849,44.31207681473877,9.5554245,34.756652314738766,111.01758361039191,0.007716694614614986
Кемеровская область - Кузбасс,2018,5,5.974662,148.4135923928448,29.873310000000004,118.5402823928448,211.30748652281517,1.1463495407806308
Кемеровская область - Кузбасс,2018,6,19.006245,53.70545413877283,95.031225,-41.32577086122718,111.97116384635635,0.01854308637084182
Кемеровская область - Кузбасс,2018,7,17.277826,89.05720598436892,86.38913000000001,2.6680759843689117,79.8825875159865,-0.34577182405807716
Кемеровская область - Кузбасс,2018,8,16.48436,46.675322643880335,82.42179999999999,-35.746477356119655,-74.40417223297797,-2.0974533720211084
Кемеровская область - Кузбасс,2018,9,10.171974,80.27948104909488,50.85987,29.419611049094883,-3.6587903226559035,-1.2942517214223082
Кемеровская область - Кузбасс,2018,10,3.903082,57.81931345665916,19.51541,38.30390345665916,31.97703714963434,-0.8896633981522433
Кемеровская область - Кузбасс,2018,11,-9.421733,125.45149908534118,0.0,125.45149908534118,193.1750135910952,0.9404840581876165
Кемеровская область - Кузбасс,2018,12,-20.173777,46.90053519619895,0.0,46.90053519619895,210.65593773819924,1.1389522373084051
Кемеровская область - Кузбасс,2019,1,-14.994509,28.21771491456422,0.0,28.21771491456422,200.56974919610434,1.0244395572365017
Кемеровская область - Кузбасс,2019,2,-15.962916,15.322201108249525,0.0,15.322201108249525,90.44045121901266,-0.22590402033602974
Кемеровская область - Кузбасс,2019,3,-2.548933,20.42120113203834,0.0,20.42120113203834,63.96111715485204,-0.5265348778250853
Кемеровская область - Кузбасс,2019,4,1.7567967,58.28970114301358,8.7839835,49.50571764301358,85.2491198833014,-0.2848433572235472
Кемеровская область - Кузбасс,2019,5,8.490515,51.61124255463836,42.452575,9.158667554638356,79.08558632969023,-0.35482050894854583
Кемеровская область - Кузбасс,2019,6,15.893236,84.24221100817833,79.46618,4.776031008178336,63.44041620583023,-0.532446611572637
Кемеровская область - Кузбасс,2019,7,18.02972,60.6184585007085,90.1486,-29.530141499291503,-15.595442936474853,-1.4297734872698258
Кемеровская область - Кузбасс,2019,8,17.866678,94.18747360538693,89.33339000000001,4.8540836053869185,-19.90002688572629,-1.4786452134492472
Кемеровская область - Кузбасс,2019,9,10.494549,74.70427481191498,52.472744999999996,22.23152981191499,-2.4445280819896382,-1.2804656987926017
Кемеровская область - Кузбасс,2019,10,3.1474319,98.21733188105836,15.7371595,82.48017238105835,109.56578579836022,-0.008766167834805747
Кемеровская область - Кузбасс,2019,11,-11.180535,68.26299906309161,0.0,68.26299906309161,172.97470125606492,0.7111415375595622
Кемеровская область - Кузбасс,2019,12,-10.422066,80.21704573947049,0.0,80.21704573947049,230.96021718362041,1.369475139643633
Кемеровская область - Кузбасс,2020,1,-10.71576,71.72730240310054,0.0,71.72730240310054,220.2073472056626,1.2473933488361701
Кемеровская область - Кузбасс,2020,2,-8.316391,60.610236792071234,0.0,60.610236792071234,212.5545849346422,1.1605083660748152
Кемеровская область - Кузбасс,2020,3,-3.9607937,60.01543503090562,0.0,60.01543503090562,192.35297422607732,0.93115110447374
Кемеровская область - Кузбасс,2020,4,6.765554,20.32330026184874,33.82777,-13.504469738151261,107.12120208482554,-0.0365205402152808
Кемеровская область - Кузбасс,2020,5,13.972203,68.06938457391446,69.86101500000001,-1.791630426085547,44.71933486666876,-0.74499480944186
Кемеровская область - Кузбасс,2020,6,15.423246,69.27982071946774,77.11623,-7.836409280532266,-23.13250944476913,-1.5153449280715556
Кемеровская область - Кузбасс,2020,7,18.591238,100.94248257630638,92.95619,7.986292576306369,-1.6417471303115008,-1.271351393829565
Кемеровская область - Кузбасс,2020,8,17.866447,66.58643073056426,89.332235,-22.745804269435737,-22.59592097366169,-1.5092528166990828
Кемеровская область - Кузбасс,2020,9,9.92789,80.42891091800162,49.63945,30.789460918001623,16.029949224872198,-1.0707172987397005
Кемеровская область - Кузбасс,2020,10,1.7512512,105.10481755870084,8.756256,96.34856155870085,104.39221820726668,-0.06750382556514728
Кемеровская область - Кузбасс,2020,11,-6.241224,62.52541429230145,0.0,62.52541429230145,189.66343676900385,0.9006156706894252
Кемеровская область - Кузбасс,2020,12,-16.426558,68.04405844069663,0.0,68.04405844069663,226.91803429169886,1.3235825614548662
Кемеровская область - Кузбасс,2021,1,-20.39466,59.47429836257582,0.0,59.47429836257582,190.04377109557385,0.9049337639787884
Кемеровская область - Кузбасс,2021,2,-14.254268,67.77913359800975,0.0,67.77913359800975,195.29749040128215,0.9645814173546197
Кемеровская область - Кузбасс,2021,3,-6.076114,60.33686094762137,0.0,60.33686094762137,187.5902929082069,0.8770784089494057
Кемеровская область - Кузбасс,2021,4,1.3367934,47.81428828968534,6.683966999999999,41.13032128968534,169.24631583531638,0.6688116321558457
Кемеровская область - Кузбасс,2021,5,10.685243,54.532336918770206,53.426215,1.1061219187702065,102.57330415607686,-0.08815471087756165
Кемеровская область - Кузбасс,2021,6,15.098713,88.84170721950275,75.493565,13.348142219502748,55.58458542795824,-0.6216371152808516
Кемеровская область - Кузбасс,2021,7,19.114872,58.31927968331036,95.57435999999998,-37.25508031668962,-22.800816178416724,-1.5115790769045567
Кемеровская область - Кузбасс,2021,8,17.153687,56.16648768633604,85.76843500000001,-29.60194731366397,-53.5088854108509,-1.860220517917043
Кемеровская область - Кузбасс,2021,9,8.817595,86.74516665882298,44.087975,42.65719165882298,-24.199835971530675,-1.5274627286243811
Кемеровская область - Кузбасс,2021,10,1.8947172,58.95485731161067,9.473586000000001,49.48127131161067,62.53651565676962,-0.5427089692471343
Кемеровская область - Кузбасс,2021,11,-7.0908346,105.8935675104814,0.0,105.8935675104814,198.032030480915,0.9956277845701343
Кемеровская область - Кузбасс,2021,12,-10.800776,67.64562897286599,0.0,67.64562897286599,223.02046779495802,1.2793318731559589
Кемеровская область - Кузбасс,2022,1,-13.878654,23.17334366871399,0.0,23.17334366871399,196.7125401520613,0.980647063829551
Кемеровская область - Кузбасс,2022,2,-11.79,23.187377210706472,0.0,23.187377210706472,114.0063498522864,0.041649396847909116
Кемеровская область - Кузбасс,2022,3,-7.670833,44.295755906784464,0.0,44.295755906784464,90.65647678620488,-0.22345139251135734
Кемеровская область - Кузбасс,2022,4,3.1862195,45.04099696608527,15.9310975,29.109899466085267,96.59303258357616,-0.15605121335387115
Кемеровская область - Кузбасс,2022,5,14.003979,26.953872786014387,70.01989499999999,-43.066022213985605,30.339633158884077,-0.9082535244976605
