region,region_std,year,production,area_total,temp_annual_mean,prec_annual_sum,temp_grow_mean,prec_grow_sum,prec_winter_sum,temp_annual_lag1,prec_annual_lag1,temp_grow_lag1,prec_grow_lag1,ln_production,ln_area,temp_grow_sq,prec_grow_sq,agro_zone,spi_grow_mean,spi_grow_min
Курганская область,Курганская область,2015,1621900.0,1070.608,3.3576549166666667,16996.695915385895,13.79295405,11113.19896108044,3150.437271318032,2.3885368691666677,16676.17896813533,13.269055583333332,9869.145851500512,14.29910885947578,6.97598199037672,190.24558142541144,123503191.1485594,other,1.0328819215168723,-1.132481386251483
Курганская область,Курганская область,2016,1813200.0,1100.424,2.9074837133333333,15953.330700605806,15.304615383333331,10596.886176182816,4795.920290736996,3.3576549166666667,16996.695915385895,13.79295405,11113.19896108044,14.41060379804883,7.003450839063397,234.2312520317633,112293996.63097446,other,0.9978824768075248,-0.2700828948409393
Курганская область,Курганская область,2017,2062900.0,1107.936,3.247118058333333,12981.612200825,13.741228166666666,9092.851484824763,3979.0965900612464,2.9074837133333333,15953.330700605806,15.304615383333331,10596.886176182816,14.539623317781098,7.010254103906104,188.8213515283933,82679948.12507993,other,0.5407817513577643,-0.9083436801560196
Курганская область,Курганская область,2018,1657300.0,1041.601,2.100248258333333,14275.704475583723,12.996679433333334,9522.292659555407,2434.0509544261467,3.247118058333333,12981.612200825,13.741228166666666,9092.851484824763,14.320700330111634,6.948514231515288,168.91367629282968,90674057.49422282,other,0.7282483830635247,-0.4531856158431775
Курганская область,Курганская область,2019,1780700.0,1061.086,3.443480608333333,15374.139177084257,13.84126095,9971.168676896606,4081.97235697657,2.100248258333333,14275.704475583723,12.996679433333334,9522.292659555407,14.392517103389403,6.967048190937072,191.58050468599487,99424204.783124,other,0.6533341912995814,-0.5976179085259271
Курганская область,Курганская область,2020,1431800.0,1091.769,5.338688320833334,14393.357692006031,15.476265833333334,9104.358359501955,4186.497549820739,3.443480608333333,15374.139177084257,13.84126095,9971.168676896606,14.17444295194422,6.995554595465896,239.51480414400072,82889341.13823314,other,0.4212235896608209,-0.0047961238707382
Курганская область,Курганская область,2021,1054200.0,1042.779,3.649355025,10097.685831488196,15.75292895,4952.376758011389,3635.045253912656,5.338688320833334,14393.357692006031,15.476265833333334,9104.358359501955,13.868292743403243,6.949644543766814,248.1547705037481,24526035.553291395,other,-0.5802378138304309,-1.434764838402086
Курганская область,Курганская область,2022,2172100.0,994.397,3.4002880333333336,11897.081977916265,14.612370666666664,8096.727623295881,3803.5155745282327,3.649355025,10097.685831488196,15.75292895,4952.376758011389,14.591204999491785,6.90213652329734,213.5213765000604,65556998.20584257,other,0.3257585794408393,-0.8649593944053412
Курганская область,Курганская область,2023,1545700.0,1064.60227,4.818069775,7234.328532297665,15.530801066666667,3691.991516555149,2491.2730638105727,3.4002880333333336,11897.081977916265,14.612370666666664,8096.727623295881,14.25098744014041,6.97035655299263,241.20578177237448,13630801.358315188,other,-1.2178644042411544,-1.8620282666678276
Курская область,Курская область,2007,1923000.0,840.227,7.986657372500001,19345.89201671656,16.159961216666666,10569.61778243504,4451.4245908453695,,,,,14.469397024570917,6.73367209342486,261.1443465241708,111716820.066767,black_soil,0.0601257120600772,-1.0348386023453535
Курская область,Курская область,2008,3351540.0,979.434,7.991915733333333,17671.006894052756,15.5850335,10161.617856943025,6664.506248868384,7.986657372500001,19345.89201671656,16.159961216666666,10569.61778243504,15.024930499663428,6.886974853797374,242.89326919612225,103258477.47054335,black_soil,0.3683722999778047,0.019452295122555
Курская область,Курская область,2009,3054059.8,1002.114,7.446209575,19102.38010182788,15.765765333333334,7537.242994373892,7578.979992779145,7.991915733333333,17671.006894052756,15.5850335,10161.617856943025,14.93198234544655,6.909867047628305,248.55935654573517,56810031.95623831,black_soil,-0.2867257178619167,-0.7232177337639075
Курская область,Курская область,2010,1526400.0,895.241,7.927040466666667,17766.261041234833,18.526723333333333,7260.724735068185,7418.434607468291,7.446209575,19102.38010182788,15.765765333333334,7537.242994373892,14.23842257967616,6.7970929557702044,343.2394774698778,52718123.67843096,black_soil,-0.9896202105663312,-1.3641051324988251
Курская область,Курская область,2011,2649400.0,960.313,6.775345084166667,17502.813589983452,16.3102614,10917.662624746708,8032.051637870074,7.927040466666667,17766.261041234833,18.526723333333333,7260.724735068185,14.789843757232298,6.867259272988514,266.02462693633004,119195357.18779114,black_soil,0.3514117714141907,-1.373851123685621
Курская область,Курская область,2012,2844200.0,950.928,7.368910475,21125.15712080191,17.311670666666668,10550.355132013705,7411.952567215228,6.775345084166667,17502.813589983452,16.3102614,10917.662624746708,14.860792390920732,6.857438349900081,299.6939412711272,111309993.41160792,black_soil,0.2093135757355811,-0.7384649889656226
Курская область,Курская область,2013,3602500.0,1009.3,7.69714355,19896.234492944503,16.211629,11123.047950285236,8401.157472815747,7.368910475,21125.15712080191,17.311670666666668,10550.355132013705,15.097138606855813,6.917012300244814,262.81691483364096,123722195.7043446,black_soil,0.444426159522686,-0.4173251889921071
Курская область,Курская область,2014,4211800.0,982.384,7.719487094166666,14064.91060697171,16.649411266666664,7999.902401232975,5405.243942389401,7.69714355,19896.234492944503,16.211629,11123.047950285236,15.253400667727815,6.889982270615298,277.2028955266069,63998438.42925312,black_soil,-0.5581204208737248,-1.651632563427278
Курская область,Курская область,2015,3586600.0,1066.015,8.0902468275,19063.10803277258,16.237325833333333,10415.249124362104,5887.9899323851605,7.719487094166666,14064.91060697171,16.649411266666664,7999.902401232975,15.09271523649646,6.9716826759213495,263.650750217834,108477414.32252556,black_soil,0.5488841448229366,-0.245500017386367
Курская область,Курская область,2016,4379800.0,1056.874,7.419530158333333,26613.712004842848,16.197261666666666,14544.624120840794,10485.979313026117,8.0902468275,19063.10803277258,16.237325833333333,10415.249124362104,15.292513619209627,6.963070773466708,262.35128549846945,211546090.81654385,black_soil,1.971032204669572,1.0555712486399824
Курская область,Курская область,2017,5034100.0,1023.434,7.711968855833334,19319.081220152177,15.595651833333337,8530.703489656275,7652.27703277992,7.419530158333333,26613.712004842848,16.197261666666666,14544.624120840794,15.431745319398647,6.930918918410495,243.22435610655344,72772902.02843374,black_soil,-0.3125957906305228,-1.2262787377767483
Курская область,Курская область,2018,4525600.0,969.128,7.2837518,16928.851468719033,17.205471,8179.56379208125,10218.177573140074,7.711968855833334,19319.081220152177,15.595651833333337,8530.703489656275,15.325260723011082,6.876396698110238,296.02823233184097,66905263.828726605,black_soil,0.0489013685467447,-1.1394010285986484
Курская область,Курская область,2019,4975800.0,967.613,8.629614994166667,17854.979723569242,16.380876833333335,9777.268643630425,6783.5448435654,7.2837518,16928.851468719033,17.205471,8179.56379208125,15.420096719667349,6.874832213949464,268.3331258288368,95594982.12971868,black_soil,0.2644371637220094,-0.7003072780496111
Курская область,Курская область,2020,5845200.0,1041.14,9.123054793333331,17856.977829053198,16.068537250000002,10474.284676481457,5747.641868816934,8.629614994166667,17854.979723569242,16.380876833333335,9777.268643630425,15.581131369582634,6.9480715456436135,258.19788935463765,109710639.48397423,black_soil,0.550634291968111,-0.8540542206175942
Курская область,Курская область,2021,4499100.0,1002.638,7.400602875000001,19915.12079407035,16.432203416666667,11607.135030607771,7293.970580784577,9.123054793333331,17856.977829053198,16.068537250000002,10474.284676481457,15.31938793473788,6.910389805567375,270.01730912671167,134725583.61876208,black_soil,0.5232767799312241,0.0226078225927236
Курская область,Курская область,2022,5734900.0,992.35588,7.582942129166667,20328.557652768275,15.584037666666667,12538.881460371247,7615.263711562098,7.400602875000001,19915.12079407035,16.432203416666667,11607.135030607771,15.562080871601957,6.900081792949478,242.86222999608543,157223548.27724183,black_soil,0.930316367547425,0.2700938332653742
Курская область,Курская область,2023,5508800.0,958.555,8.309233616666667,12188.773512280351,16.311311,4562.7457072590905,4075.007893556429,7.582942129166667,20328.557652768275,15.584037666666667,12538.881460371247,15.521857371566396,6.865426942164441,266.058866538721,20818648.389111254,black_soil,-1.5753140478053596,-1.8874617945859111
Ленинградская область,Ленинградская область,2007,85430.0,29.053,5.351409341666667,22683.388624268388,12.734736633333334,14174.749202922656,4096.998225128502,,,,,11.355452606145665,3.36912174818967,162.17351712036202,200923514.96575648,risky_farming,0.2302423416102837,-1.381582441588415
Ленинградская область,Ленинградская область,2008,98300.0,34.003,5.831754083333333,27082.99605314529,11.643992833333334,14107.783268114808,8415.254702480688,5.351409341666667,22683.388624268388,12.734736633333334,14174.749202922656,11.495779306135258,3.5264487560177744,135.58256910271805,199029548.74010012,risky_farming,0.4706054808268754,-0.7968609583374895
Ленинградская область,Ленинградская область,2009,105937.8,36.462,4.740028241666667,27113.119082113524,12.046729399999998,15120.22814779761,7884.82595000388,5.831754083333333,27082.99605314529,11.643992833333334,14107.783268114808,11.570607408411304,3.5962706223812733,145.12368923682433,228621299.24145117,risky_farming,0.4611119357716253,-1.316935298673371
Ленинградская область,Ленинградская область,2010,79200.0,31.556,4.081821408333333,22686.274887417763,13.985777083333334,12008.787098179502,8719.929969768213,4.740028241666667,27113.119082113524,12.046729399999998,15120.22814779761,11.279731577802515,3.451763745232843,195.60196062469183,144210967.56940246,risky_farming,-0.0741347361983366,-0.877756727151793
Ленинградская область,Ленинградская область,2011,94000.0,37.131,5.334224439166667,25962.7317808795,13.035691866666667,15030.835835565224,9317.96490740092,4.081821408333333,22686.274887417763,13.985777083333334,12008.787098179502,11.45105006125214,3.614452200225995,169.9292624426795,225926025.9157117,risky_farming,0.2383237679033144,-1.6178077788877676
