region,year,production,temp,rain
Алтайский край,2006,3518000.0,-1.9087557,7239684.5
Алтайский край,2007,4698310.0,-0.49195853,7451264.0
Алтайский край,2008,3857490.0,-0.84385645,7355052.0
Алтайский край,2009,5627844.999999999,-1.9351369,6995376.5
Алтайский край,2010,4240800.0,-2.0153794,7153761.0
Алтайский край,2011,3919500.0,-1.0723796,6894304.5
Алтайский край,2012,2516800.0,-1.4247705,7140261.0
Алтайский край,2013,4926100.0,-1.2187916,7337171.5
Алтайский край,2014,3294900.0,-1.4437773,7092941.0
Алтайский край,2015,3940400.0,-0.69652283,7325095.0
Алтайский край,2016,4829700.0,-0.78395724,7326448.0
Алтайский край,2017,4975500.0,-0.7078007,7366581.5
Алтайский край,2018,5010700.0,-1.1319901,7061673.5
Алтайский край,2019,4591700.0,-0.5274461,7289428.5
Алтайский край,2020,3951100.0,0.5139246,7293646.0
Алтайский край,2021,5577400.0,-1.2903502,7320562.0
Алтайский край,2022,5648400.0,-0.53778017,6166387.5
Алтайский край,2023,4500000.0,-0.5185255,3924516.2
Амурская область,2006,233690.0,-1.9087557,7239684.5
Амурская область,2007,361930.0,-0.49195853,7451264.0
Амурская область,2008,272770.0,-0.84385645,7355052.0
Амурская область,2009,337801.8,-1.9351369,6995376.5
Амурская область,2010,130400.0,-2.0153794,7153761.0
Амурская область,2011,338200.0,-1.0723796,6894304.5
Амурская область,2012,271400.0,-1.4247705,7140261.0
Амурская область,2013,172300.0,-1.2187916,7337171.5
Амурская область,2014,417700.0,-1.4437773,7092941.0
Амурская область,2015,351000.0,-0.69652283,7325095.0
Амурская область,2016,474700.0,-0.78395724,7326448.0
Амурская область,2017,395100.0,-0.7078007,7366581.5
Амурская область,2018,360300.0,-1.1319901,7061673.5
Амурская область,2019,361900.0,-0.5274461,7289428.5
Амурская область,2020,418300.0,0.5139246,7293646.0
Амурская область,2021,426000.0,-1.2903502,7320562.0
Амурская область,2022,446800.0,-0.53778017,6166387.5
Амурская область,2023,616300.0,-0.5185255,3924516.2
Архангельская область,2006,3700.0,-1.9087557,7239684.5
Архангельская область,2007,5460.0,-0.49195853,7451264.0
Архангельская область,2008,2460.0,-0.84385645,7355052.0
Архангельская область,2009,3046.2,-1.9351369,6995376.5
Архангельская область,2010,3400.0,-2.0153794,7153761.0
Архангельская область,2011,7100.0,-1.0723796,6894304.5
Архангельская область,2012,3700.0,-1.4247705,7140261.0
Архангельская область,2013,3600.0,-1.2187916,7337171.5
Архангельская область,2014,5600.0,-1.4437773,7092941.0
Архангельская область,2015,5100.0,-0.69652283,7325095.0
Архангельская область,2016,4600.0,-0.78395724,7326448.0
Астраханская область,2006,38980.00000000001,-1.9087557,7239684.5
Астраханская область,2007,29630.0,-0.49195853,7451264.0
Астраханская область,2008,40180.0,-0.84385645,7355052.0
Астраханская область,2009,48073.4,-1.9351369,6995376.5
Астраханская область,2010,43600.0,-2.0153794,7153761.0
Астраханская область,2011,45600.0,-1.0723796,6894304.5
Астраханская область,2012,31800.0,-1.4247705,7140261.0
Астраханская область,2013,25300.0,-1.2187916,7337171.5
Астраханская область,2014,28800.0,-1.4437773,7092941.0
Астраханская область,2015,30800.0,-0.69652283,7325095.0
Астраханская область,2016,29200.0,-0.78395724,7326448.0
Астраханская область,2017,38800.0,-0.7078007,7366581.5
Астраханская область,2018,35400.0,-1.1319901,7061673.5
Астраханская область,2019,40900.0,-0.5274461,7289428.5
Астраханская область,2020,46800.0,0.5139246,7293646.0
Астраханская область,2021,63000.0,-1.2903502,7320562.0
Белгородская область,2006,1645900.0,-1.9087557,7239684.5
Белгородская область,2007,1924230.0,-0.49195853,7451264.0
Белгородская область,2008,3262910.0,-0.84385645,7355052.0
Белгородская область,2009,2384703.9,-1.9351369,6995376.5
Белгородская область,2010,1031800.0,-2.0153794,7153761.0
Белгородская область,2011,2354000.0,-1.0723796,6894304.5
Белгородская область,2012,2498400.0,-1.4247705,7140261.0
Белгородская область,2013,3015000.0,-1.2187916,7337171.5
Белгородская область,2014,3524800.0,-1.4437773,7092941.0
Белгородская область,2015,3129700.0,-0.69652283,7325095.0
Белгородская область,2016,3505600.0,-0.78395724,7326448.0
Белгородская область,2017,3584800.0,-0.7078007,7366581.5
Белгородская область,2018,3385800.0,-1.1319901,7061673.5
Белгородская область,2019,3473100.0,-0.5274461,7289428.5
Белгородская область,2020,3907600.0,0.5139246,7293646.0
Белгородская область,2021,3063700.0,-1.2903502,7320562.0
Белгородская область,2022,4086500.0,-0.53778017,6166387.5
Белгородская область,2023,3656200.0,-0.5185255,3924516.2
Брянская область,2006,340370.0,-1.9087557,7239684.5
Брянская область,2007,429900.0,-0.49195853,7451264.0
Брянская область,2008,552020.0,-0.84385645,7355052.0
Брянская область,2009,608740.0,-1.9351369,6995376.5
Брянская область,2010,381100.0,-2.0153794,7153761.0
Брянская область,2011,539200.0,-1.0723796,6894304.5
Брянская область,2012,585800.0,-1.4247705,7140261.0
Брянская область,2013,672800.0,-1.2187916,7337171.5
Брянская область,2014,893800.0,-1.4437773,7092941.0
Брянская область,2015,932400.0,-0.69652283,7325095.0
Брянская область,2016,1439100.0,-0.78395724,7326448.0
Брянская область,2017,1710200.0,-0.7078007,7366581.5
Брянская область,2018,1694900.0,-1.1319901,7061673.5
Брянская область,2019,1701100.0,-0.5274461,7289428.5
Брянская область,2020,2020700.0,0.5139246,7293646.0
Брянская область,2021,1990400.0,-1.2903502,7320562.0
Брянская область,2022,1876500.0,-0.53778017,6166387.5
Брянская область,2023,2078900.0,-0.5185255,3924516.2
Владимирская область,2006,166630.0,-1.9087557,7239684.5
Владимирская область,2007,173490.0,-0.49195853,7451264.0
Владимирская область,2008,178040.0,-0.84385645,7355052.0
Владимирская область,2009,194288.6,-1.9351369,6995376.5
Владимирская область,2010,110200.0,-2.0153794,7153761.0
Владимирская область,2011,164100.0,-1.0723796,6894304.5
Владимирская область,2012,179800.0,-1.4247705,7140261.0
Владимирская область,2013,106200.0,-1.2187916,7337171.5
Владимирская область,2014,188500.0,-1.4437773,7092941.0
Владимирская область,2015,217900.0,-0.69652283,7325095.0
Владимирская область,2016,203300.0,-0.78395724,7326448.0
Владимирская область,2017,222400.0,-0.7078007,7366581.5
Владимирская область,2018,165600.0,-1.1319901,7061673.5
Владимирская область,2019,174300.0,-0.5274461,7289428.5
Владимирская область,2020,249400.0,0.5139246,7293646.0
Владимирская область,2021,178600.0,-1.2903502,7320562.0
Владимирская область,2022,216400.0,-0.53778017,6166387.5
Владимирская область,2023,295100.0,-0.5185255,3924516.2
Волгоградская область,2006,3334740.0000000005,-1.9087557,7239684.5
Волгоградская область,2007,2773930.0,-0.49195853,7451264.0
Волгоградская область,2008,5183180.0,-0.84385645,7355052.0
Волгоградская область,2009,3317109.7,-1.9351369,6995376.5
Волгоградская область,2010,1498700.0,-2.0153794,7153761.0
Волгоградская область,2011,2674900.0,-1.0723796,6894304.5
Волгоградская область,2012,2422700.0,-1.4247705,7140261.0
Волгоградская область,2013,3088500.0,-1.2187916,7337171.5
Волгоградская область,2014,3913800.0,-1.4437773,7092941.0
Волгоградская область,2015,2920900.0,-0.69652283,7325095.0
Волгоградская область,2016,4524400.0,-0.78395724,7326448.0
Волгоградская область,2017,5651200.0,-0.7078007,7366581.5
Волгоградская область,2018,3706800.0,-1.1319901,7061673.5
Волгоградская область,2019,4494800.0,-0.5274461,7289428.5
Волгоградская область,2020,5110100.0,0.5139246,7293646.0
Волгоградская область,2021,4126100.000000001,-1.2903502,7320562.0
Волгоградская область,2022,7008500.0,-0.53778017,6166387.5
Волгоградская область,2023,6373100.0,-0.5185255,3924516.2
Вологодская область,2006,195000.0,-1.9087557,7239684.5
Вологодская область,2007,225280.0,-0.49195853,7451264.0
Вологодская область,2008,242160.0,-0.84385645,7355052.0
Вологодская область,2009,238221.6,-1.9351369,6995376.5
Вологодская область,2010,153500.0,-2.0153794,7153761.0
Вологодская область,2011,245200.0,-1.0723796,6894304.5
Вологодская область,2012,212100.0,-1.4247705,7140261.0
Вологодская область,2013,166300.0,-1.2187916,7337171.5
Вологодская область,2014,231800.0,-1.4437773,7092941.0
Вологодская область,2015,252700.0,-0.69652283,7325095.0
Вологодская область,2016,222500.0,-0.78395724,7326448.0
Вологодская область,2017,139200.0,-0.7078007,7366581.5
Вологодская область,2018,163000.0,-1.1319901,7061673.5
Вологодская область,2019,192700.0,-0.5274461,7289428.5
Вологодская область,2020,143300.0,0.5139246,7293646.0
Вологодская область,2021,108800.0,-1.2903502,7320562.0
Вологодская область,2022,178500.0,-0.53778017,6166387.5
Вологодская область,2023,210700.0,-0.5185255,3924516.2
Воронежская область,2006,2055060.0,-1.9087557,7239684.5
Воронежская область,2007,2261250.0,-0.49195853,7451264.0
Воронежская область,2008,4528610.0,-0.84385645,7355052.0
Воронежская область,2009,3473793.6999999997,-1.9351369,6995376.5
Воронежская область,2010,854200.0,-2.0153794,7153761.0
Воронежская область,2011,3047500.0,-1.0723796,6894304.5
Воронежская область,2012,3111300.0,-1.4247705,7140261.0
Воронежская область,2013,3814600.0,-1.2187916,7337171.5
Воронежская область,2014,4472700.0,-1.4437773,7092941.0
Воронежская область,2015,4253700.0,-0.69652283,7325095.0
Воронежская область,2016,4817300.0,-0.78395724,7326448.0
Воронежская область,2017,5663900.0,-0.7078007,7366581.5
Воронежская область,2018,4764100.0,-1.1319901,7061673.5
Воронежская область,2019,5178000.0,-0.5274461,7289428.5
Воронежская область,2020,6167200.0,0.5139246,7293646.0
Воронежская область,2021,4294200.0,-1.2903502,7320562.0
Воронежская область,2022,6906700.0,-0.53778017,6166387.5
Воронежская область,2023,6280600.0,-0.5185255,3924516.2
Забайкальский край,2006,185387.0,-1.9087557,7239684.5
Забайкальский край,2007,168200.0,-0.49195853,7451264.0
Забайкальский край,2008,212310.0,-0.84385645,7355052.0
Забайкальский край,2009,268506.0,-1.9351369,6995376.5
Забайкальский край,2010,138300.0,-2.0153794,7153761.0
Забайкальский край,2011,114000.0,-1.0723796,6894304.5
Забайкальский край,2012,213200.0,-1.4247705,7140261.0
Забайкальский край,2013,167300.0,-1.2187916,7337171.5
Забайкальский край,2014,211200.0,-1.4437773,7092941.0
Забайкальский край,2015,62800.0,-0.69652283,7325095.0
Забайкальский край,2016,80100.0,-0.78395724,7326448.0
Забайкальский край,2017,108200.0,-0.7078007,7366581.5
Забайкальский край,2018,177100.0,-1.1319901,7061673.5
Забайкальский край,2019,109700.0,-0.5274461,7289428.5
Забайкальский край,2020,110600.0,0.5139246,7293646.0
Забайкальский край,2021,162000.0,-1.2903502,7320562.0
Забайкальский край,2022,171700.0,-0.53778017,6166387.5
Забайкальский край,2023,174000.0,-0.5185255,3924516.2
Ивановская область,2006,80490.0,-1.9087557,7239684.5
Ивановская область,2007,111060.0,-0.49195853,7451264.0
Ивановская область,2008,100940.0,-0.84385645,7355052.0
Ивановская область,2009,130348.4,-1.9351369,6995376.5
Ивановская область,2010,81800.0,-2.0153794,7153761.0
Ивановская область,2011,102800.0,-1.0723796,6894304.5
Ивановская область,2012,124700.0,-1.4247705,7140261.0
Ивановская область,2013,86600.0,-1.2187916,7337171.5
Ивановская область,2014,131100.0,-1.4437773,7092941.0
Ивановская область,2015,142200.0,-0.69652283,7325095.0
Ивановская область,2016,126300.0,-0.78395724,7326448.0
Ивановская область,2017,129200.0,-0.7078007,7366581.5
Ивановская область,2018,113800.0,-1.1319901,7061673.5
Ивановская область,2019,116500.0,-0.5274461,7289428.5
Ивановская область,2020,149000.0,0.5139246,7293646.0
Ивановская область,2021,105400.0,-1.2903502,7320562.0
Ивановская область,2022,137600.0,-0.53778017,6166387.5
Ивановская область,2023,192300.0,-0.5185255,3924516.2
Иркутская область,2006,571290.0,-1.9087557,7239684.5
Иркутская область,2007,753250.0,-0.49195853,7451264.0
Иркутская область,2008,757820.0,-0.84385645,7355052.0
Иркутская область,2009,687795.7999999999,-1.9351369,6995376.5
Иркутская область,2010,554300.0,-2.0153794,7153761.0
Иркутская область,2011,573400.0,-1.0723796,6894304.5
Иркутская область,2012,629900.0,-1.4247705,7140261.0
Иркутская область,2013,793700.0,-1.2187916,7337171.5
Иркутская область,2014,857600.0,-1.4437773,7092941.0
Иркутская область,2015,551700.0,-0.69652283,7325095.0
Иркутская область,2016,771900.0,-0.78395724,7326448.0
Иркутская область,2017,871600.0,-0.7078007,7366581.5
Иркутская область,2018,867700.0,-1.1319901,7061673.5
Иркутская область,2019,779200.0,-0.5274461,7289428.5
Иркутская область,2020,865100.0,0.5139246,7293646.0
Иркутская область,2021,917800.0,-1.2903502,7320562.0
Иркутская область,2022,919800.0,-0.53778017,6166387.5
Иркутская область,2023,818600.0,-0.5185255,3924516.2
Кабардино-Балкарская Республика,2006,435480.0,-1.9087557,7239684.5
Кабардино-Балкарская Республика,2007,470630.0,-0.49195853,7451264.0
Кабардино-Балкарская Республика,2008,671710.0,-0.84385645,7355052.0
Кабардино-Балкарская Республика,2009,581654.9,-1.9351369,6995376.5
Кабардино-Балкарская Республика,2010,645100.0,-2.0153794,7153761.0
Кабардино-Балкарская Республика,2011,739900.0,-1.0723796,6894304.5
Кабардино-Балкарская Республика,2012,817500.0,-1.4247705,7140261.0
Кабардино-Балкарская Республика,2013,1077800.0,-1.2187916,7337171.5
Кабардино-Балкарская Республика,2014,938200.0,-1.4437773,7092941.0
Кабардино-Балкарская Республика,2015,947500.0,-0.69652283,7325095.0
Кабардино-Балкарская Республика,2016,1150300.0,-0.78395724,7326448.0
Кабардино-Балкарская Республика,2017,1159200.0,-0.7078007,7366581.5
Кабардино-Балкарская Республика,2018,1128100.0,-1.1319901,7061673.5
Кабардино-Балкарская Республика,2019,1136100.0,-0.5274461,7289428.5
Кабардино-Балкарская Республика,2020,1193300.0,0.5139246,7293646.0
Кабардино-Балкарская Республика,2021,1286400.0,-1.2903502,7320562.0
Кабардино-Балкарская Республика,2022,1247700.0,-0.53778017,6166387.5
Кабардино-Балкарская Республика,2023,1421100.0,-0.5185255,3924516.2
Калининградская область,2006,142600.0,-1.9087557,7239684.5
Калининградская область,2007,154910.0,-0.49195853,7451264.0
Калининградская область,2008,227440.0,-0.84385645,7355052.0
Калининградская область,2009,266024.1,-1.9351369,6995376.5
Калининградская область,2010,186300.0,-2.0153794,7153761.0
Калининградская область,2011,156500.0,-1.0723796,6894304.5
Калининградская область,2012,222100.0,-1.4247705,7140261.0
Калининградская область,2013,331900.0,-1.2187916,7337171.5
Калининградская область,2014,429200.0,-1.4437773,7092941.0
Калининградская область,2015,554800.0,-0.69652283,7325095.0
Калининградская область,2016,399900.0,-0.78395724,7326448.0
Калининградская область,2017,394300.0,-0.7078007,7366581.5
Калининградская область,2018,401700.0,-1.1319901,7061673.5
Калининградская область,2019,680400.0,-0.5274461,7289428.5
Калининградская область,2020,718600.0,0.5139246,7293646.0
Калининградская область,2021,714200.0,-1.2903502,7320562.0
Калининградская область,2022,688800.0,-0.53778017,6166387.5
Калининградская область,2023,672200.0,-0.5185255,3924516.2
Калужская область,2006,102080.0,-1.9087557,7239684.5
Калужская область,2007,134280.0,-0.49195853,7451264.0
Калужская область,2008,190520.0,-0.84385645,7355052.0
Калужская область,2009,196786.9,-1.9351369,6995376.5
Калужская область,2010,138800.0,-2.0153794,7153761.0
Калужская область,2011,148300.0,-1.0723796,6894304.5
Калужская область,2012,165700.0,-1.4247705,7140261.0
Калужская область,2013,105400.0,-1.2187916,7337171.5
Калужская область,2014,140500.0,-1.4437773,7092941.0
Калужская область,2015,209200.0,-0.69652283,7325095.0
Калужская область,2016,155900.0,-0.78395724,7326448.0
Калужская область,2017,218700.0,-0.7078007,7366581.5
Калужская область,2018,191400.0,-1.1319901,7061673.5
Калужская область,2019,241600.0,-0.5274461,7289428.5
Калужская область,2020,278900.0,0.5139246,7293646.0
Калужская область,2021,199000.0,-1.2903502,7320562.0
Калужская область,2022,261300.0,-0.53778017,6166387.5
Калужская область,2023,261000.0,-0.5185255,3924516.2
Камчатский край,2006,316.0,-1.9087557,7239684.5
Камчатский край,2007,290.0,-0.49195853,7451264.0
Камчатский край,2008,210.0,-0.84385645,7355052.0
Камчатский край,2009,82.6,-1.9351369,6995376.5
Камчатский край,2010,400.0,-2.0153794,7153761.0
Камчатский край,2011,100.0,-1.0723796,6894304.5
Камчатский край,2012,100.0,-1.4247705,7140261.0
Камчатский край,2013,100.0,-1.2187916,7337171.5
Камчатский край,2014,200.0,-1.4437773,7092941.0
Камчатский край,2015,100.0,-0.69652283,7325095.0
Камчатский край,2016,300.0,-0.78395724,7326448.0
Камчатский край,2017,200.0,-0.7078007,7366581.5
Камчатский край,2018,100.0,-1.1319901,7061673.5
Камчатский край,2019,100.0,-0.5274461,7289428.5
Камчатский край,2020,0.0,0.5139246,7293646.0
Камчатский край,2021,100.0,-1.2903502,7320562.0
Камчатский край,2022,300.0,-0.53778017,6166387.5
Камчатский край,2023,1000.0,-0.5185255,3924516.2
Карачаево-Черкесская Республика,2006,90700.0,-1.9087557,7239684.5
Карачаево-Черкесская Республика,2007,127900.0,-0.49195853,7451264.0
Карачаево-Черкесская Республика,2008,142160.0,-0.84385645,7355052.0
Карачаево-Черкесская Республика,2009,162443.0,-1.9351369,6995376.5
Карачаево-Черкесская Республика,2010,140500.0,-2.0153794,7153761.0
Карачаево-Черкесская Республика,2011,197700.0,-1.0723796,6894304.5
Карачаево-Черкесская Республика,2012,193800.0,-1.4247705,7140261.0
Карачаево-Черкесская Республика,2013,346300.0,-1.2187916,7337171.5
Карачаево-Черкесская Республика,2014,299000.0,-1.4437773,7092941.0
Карачаево-Черкесская Республика,2015,390600.0,-0.69652283,7325095.0
Карачаево-Черкесская Республика,2016,471400.0,-0.78395724,7326448.0
Карачаево-Черкесская Республика,2017,450100.0,-0.7078007,7366581.5
Карачаево-Черкесская Республика,2018,437900.0,-1.1319901,7061673.5
Карачаево-Черкесская Республика,2019,493900.0,-0.5274461,7289428.5
Карачаево-Черкесская Республика,2020,353200.0,0.5139246,7293646.0
Карачаево-Черкесская Республика,2021,406200.0,-1.2903502,7320562.0
Карачаево-Черкесская Республика,2022,409700.0,-0.53778017,6166387.5
Карачаево-Черкесская Республика,2023,566400.0,-0.5185255,3924516.2
Кемеровская область,2006,1108900.0,-1.9087557,7239684.5
Кемеровская область,2007,1455260.0,-0.49195853,7451264.0
Кемеровская область,2008,1467460.0,-0.84385645,7355052.0
Кемеровская область,2009,1570864.9,-1.9351369,6995376.5
Кемеровская область,2010,1179600.0,-2.0153794,7153761.0
Кемеровская область,2011,1136200.0,-1.0723796,6894304.5
Кемеровская область,2012,491400.0,-1.4247705,7140261.0
Кемеровская область,2013,912700.0,-1.2187916,7337171.5
Кемеровская область,2014,967600.0,-1.4437773,7092941.0
Кемеровская область,2015,1034100.0,-0.69652283,7325095.0
Кемеровская область,2016,938000.0,-0.78395724,7326448.0
Кемеровская область,2017,1088800.0,-0.7078007,7366581.5
Кемеровская область,2018,996400.0,-1.1319901,7061673.5
Кемеровская область,2019,1107800.0,-0.5274461,7289428.5
Кемеровская область,2020,1288800.0,0.5139246,7293646.0
Кемеровская область,2021,1550800.0,-1.2903502,7320562.0
Кемеровская область,2022,1833300.0,-0.53778017,6166387.5
Кемеровская область,2023,1146600.0,-0.5185255,3924516.2
Кировская область,2006,570580.0,-1.9087557,7239684.5
Кировская область,2007,493620.0,-0.49195853,7451264.0
Кировская область,2008,606990.0,-0.84385645,7355052.0
Кировская область,2009,706164.0,-1.9351369,6995376.5
Кировская область,2010,460200.0,-2.0153794,7153761.0
Кировская область,2011,735700.0,-1.0723796,6894304.5
Кировская область,2012,555000.0,-1.4247705,7140261.0
Кировская область,2013,419900.0,-1.2187916,7337171.5
Кировская область,2014,671200.0,-1.4437773,7092941.0
Кировская область,2015,583900.0,-0.69652283,7325095.0
Кировская область,2016,526500.0,-0.78395724,7326448.0
Кировская область,2017,557900.0,-0.7078007,7366581.5
Кировская область,2018,570000.0,-1.1319901,7061673.5
Кировская область,2019,623600.0,-0.5274461,7289428.5
Кировская область,2020,652200.0,0.5139246,7293646.0
Кировская область,2021,521799.99999999994,-1.2903502,7320562.0
Кировская область,2022,747300.0,-0.53778017,6166387.5
Кировская область,2023,714000.0,-0.5185255,3924516.2
Костромская область,2006,70800.0,-1.9087557,7239684.5
Костромская область,2007,92930.0,-0.49195853,7451264.0
Костромская область,2008,82590.0,-0.84385645,7355052.0
Костромская область,2009,83695.50000000001,-1.9351369,6995376.5
Костромская область,2010,48700.0,-2.0153794,7153761.0
Костромская область,2011,68000.0,-1.0723796,6894304.5
Костромская область,2012,59900.0,-1.4247705,7140261.0
Костромская область,2013,46200.0,-1.2187916,7337171.5
Костромская область,2014,65400.00000000001,-1.4437773,7092941.0
Костромская область,2015,60100.0,-0.69652283,7325095.0
Костромская область,2016,54400.0,-0.78395724,7326448.0
Костромская область,2017,41600.0,-0.7078007,7366581.5
Костромская область,2018,41400.0,-1.1319901,7061673.5
Костромская область,2021,39100.0,-1.2903502,7320562.0
Костромская область,2022,57300.0,-0.53778017,6166387.5
Костромская область,2023,63900.0,-0.5185255,3924516.2
Краснодарский край,2006,8239080.0,-1.9087557,7239684.5
Краснодарский край,2007,8128130.0,-0.49195853,7451264.0
Краснодарский край,2008,11634350.0,-0.84385645,7355052.0
Краснодарский край,2009,9485958.5,-1.9351369,6995376.5
Краснодарский край,2010,9942600.0,-2.0153794,7153761.0
Краснодарский край,2011,11454600.0,-1.0723796,6894304.5
Краснодарский край,2012,8839200.0,-1.4247705,7140261.0
Краснодарский край,2013,12037600.0,-1.2187916,7337171.5
Краснодарский край,2014,12870800.0,-1.4437773,7092941.0
Краснодарский край,2015,13710600.0,-0.69652283,7325095.0
Краснодарский край,2016,13979000.0,-0.78395724,7326448.0
Краснодарский край,2017,14107500.0,-0.7078007,7366581.5
Краснодарский край,2018,12726200.0,-1.1319901,7061673.5
Краснодарский край,2019,13881100.0,-0.5274461,7289428.5
Краснодарский край,2020,12105000.0,0.5139246,7293646.0
Краснодарский край,2021,14798700.0,-1.2903502,7320562.0
Краснодарский край,2022,15461300.0,-0.53778017,6166387.5
Краснодарский край,2023,13986900.0,-0.5185255,3924516.2
Красноярский край,2006,1485490.0,-1.9087557,7239684.5
Красноярский край,2007,1811080.0,-0.49195853,7451264.0
Красноярский край,2008,2154570.0,-0.84385645,7355052.0
Красноярский край,2009,2377862.7,-1.9351369,6995376.5
Красноярский край,2010,2070900.0,-2.0153794,7153761.0
Красноярский край,2011,2359200.0,-1.0723796,6894304.5
Красноярский край,2012,1786800.0,-1.4247705,7140261.0
Красноярский край,2013,2214500.0,-1.2187916,7337171.5
Красноярский край,2014,2208200.0,-1.4437773,7092941.0
Красноярский край,2015,2253900.0,-0.69652283,7325095.0
Красноярский край,2016,2353500.0,-0.78395724,7326448.0
Красноярский край,2017,1921700.0,-0.7078007,7366581.5
Красноярский край,2018,1890000.0,-1.1319901,7061673.5
Красноярский край,2019,2182300.0,-0.5274461,7289428.5
Красноярский край,2020,2668300.0,0.5139246,7293646.0
Красноярский край,2021,2627100.0,-1.2903502,7320562.0
Красноярский край,2022,2871500.0,-0.53778017,6166387.5
Красноярский край,2023,2461200.0,-0.5185255,3924516.2
Курганская область,2006,1509320.0000000002,-1.9087557,7239684.5
Курганская область,2007,1556500.0,-0.49195853,7451264.0
Курганская область,2008,1595270.0,-0.84385645,7355052.0
Курганская область,2009,1672822.4999999998,-1.9351369,6995376.5
Курганская область,2010,866100.0,-2.0153794,7153761.0
Курганская область,2011,2401500.0,-1.0723796,6894304.5
Курганская область,2012,933200.0,-1.4247705,7140261.0
Курганская область,2013,1344200.0,-1.2187916,7337171.5
Курганская область,2014,1267200.0,-1.4437773,7092941.0
Курганская область,2015,1621900.0,-0.69652283,7325095.0
Курганская область,2016,1813200.0,-0.78395724,7326448.0
Курганская область,2017,2062900.0,-0.7078007,7366581.5
Курганская область,2018,1657300.0,-1.1319901,7061673.5
Курганская область,2019,1780700.0,-0.5274461,7289428.5
Курганская область,2020,1431800.0,0.5139246,7293646.0
Курганская область,2021,1054200.0,-1.2903502,7320562.0
Курганская область,2022,2172100.0,-0.53778017,6166387.5
Курганская область,2023,1545700.0,-0.5185255,3924516.2
Курская область,2006,1731830.0,-1.9087557,7239684.5
Курская область,2007,1923000.0,-0.49195853,7451264.0
Курская область,2008,3351540.0,-0.84385645,7355052.0
Курская область,2009,3054059.8,-1.9351369,6995376.5
Курская область,2010,1526400.0,-2.0153794,7153761.0
Курская область,2011,2649400.0,-1.0723796,6894304.5
Курская область,2012,2844200.0,-1.4247705,7140261.0
Курская область,2013,3602500.0,-1.2187916,7337171.5
Курская область,2014,4211800.0,-1.4437773,7092941.0
Курская область,2015,3586600.0,-0.69652283,7325095.0
Курская область,2016,4379800.0,-0.78395724,7326448.0
Курская область,2017,5034100.0,-0.7078007,7366581.5
Курская область,2018,4525600.0,-1.1319901,7061673.5
Курская область,2019,4975800.0,-0.5274461,7289428.5
Курская область,2020,5845200.0,0.5139246,7293646.0
Курская область,2021,4499100.0,-1.2903502,7320562.0
Курская область,2022,5734900.0,-0.53778017,6166387.5
Курская область,2023,5508800.0,-0.5185255,3924516.2
Ленинградская область,2006,71800.0,-1.9087557,7239684.5
Ленинградская область,2007,85430.0,-0.49195853,7451264.0
Ленинградская область,2008,98300.0,-0.84385645,7355052.0
Ленинградская область,2009,105937.8,-1.9351369,6995376.5
Ленинградская область,2010,79200.0,-2.0153794,7153761.0
Ленинградская область,2011,94000.0,-1.0723796,6894304.5
Ленинградская область,2012,100100.0,-1.4247705,7140261.0
Ленинградская область,2013,108600.0,-1.2187916,7337171.5
Ленинградская область,2014,127400.0,-1.4437773,7092941.0
Ленинградская область,2015,145800.0,-0.69652283,7325095.0
Ленинградская область,2016,117400.0,-0.78395724,7326448.0
Ленинградская область,2017,126100.0,-0.7078007,7366581.5
Ленинградская область,2018,120300.0,-1.1319901,7061673.5
Ленинградская область,2019,145600.0,-0.5274461,7289428.5
Ленинградская область,2020,160700.0,0.5139246,7293646.0
Ленинградская область,2021,140000.0,-1.2903502,7320562.0
Ленинградская область,2022,172400.0,-0.53778017,6166387.5
Ленинградская область,2023,157000.0,-0.5185255,3924516.2
Липецкая область,2006,1721400.0,-1.9087557,7239684.5
Липецкая область,2007,1787700.0,-0.49195853,7451264.0
Липецкая область,2008,2913360.0,-0.84385645,7355052.0
Липецкая область,2009,2725234.0,-1.9351369,6995376.5
Липецкая область,2010,1214500.0,-2.0153794,7153761.0
Липецкая область,2011,1972500.0,-1.0723796,6894304.5
Липецкая область,2012,1866500.0,-1.4247705,7140261.0
Липецкая область,2013,2541400.0,-1.2187916,7337171.5
Липецкая область,2014,2527500.0,-1.4437773,7092941.0
Липецкая область,2015,2386100.0,-0.69652283,7325095.0
Липецкая область,2016,2877200.0,-0.78395724,7326448.0
Липецкая область,2017,3134400.0,-0.7078007,7366581.5
Липецкая область,2018,2949500.0,-1.1319901,7061673.5
Липецкая область,2019,3344400.0,-0.5274461,7289428.5
Липецкая область,2020,4278500.0,0.5139246,7293646.0
Липецкая область,2021,2986300.0,-1.2903502,7320562.0
Липецкая область,2022,4001100.0,-0.53778017,6166387.5
Липецкая область,2023,3653200.0,-0.5185255,3924516.2
Московская область,2006,202810.0,-1.9087557,7239684.5
Московская область,2007,190640.0,-0.49195853,7451264.0
Московская область,2008,243800.0,-0.84385645,7355052.0
Московская область,2009,237149.8,-1.9351369,6995376.5
Московская область,2010,172200.0,-2.0153794,7153761.0
Московская область,2011,221800.0,-1.0723796,6894304.5
Московская область,2012,238800.0,-1.4247705,7140261.0
Московская область,2013,177200.0,-1.2187916,7337171.5
Московская область,2014,284000.0,-1.4437773,7092941.0
Московская область,2015,414600.0,-0.69652283,7325095.0
