region_std,year,month,temp_c,prec_mm
Республика Ингушетия,2018,1,-2.878638,66.12227336670223
Республика Ингушетия,2018,2,0.5932071,27.404866394243744
Республика Ингушетия,2018,3,3.2926683,101.69922070754201
Республика Ингушетия,2018,4,8.645365,65.10223840412341
Республика Ингушетия,2018,5,15.41803,98.23857768585808
Республика Ингушетия,2018,6,18.587683,119.51237477754292
Республика Ингушетия,2018,7,22.620384,166.85230090743616
Республика Ингушетия,2018,8,18.860952,153.78510229838523
Республика Ингушетия,2018,9,16.229103,49.93179371482447
Республика Ингушетия,2018,10,11.010397,39.339502540073894
Республика Ингушетия,2018,11,2.842409,28.61615411545101
Республика Ингушетия,2018,12,-0.39434654,34.101600156018606
Республика Ингушетия,2019,1,-1.6539805,27.121928271494415
Республика Ингушетия,2019,2,-0.739518,46.0850527412013
Республика Ингушетия,2019,3,2.2363362,76.41078098196732
Республика Ингушетия,2019,4,7.405458,79.53831722861842
Республика Ингушетия,2019,5,14.869047,119.53469860240033
Республика Ингушетия,2019,6,20.49821,135.3813788765355
Республика Ингушетия,2019,7,20.178656,87.18865766023335
Республика Ингушетия,2019,8,20.397034,75.1125699626772
Республика Ингушетия,2019,9,14.106455,86.68369108124783
Республика Ингушетия,2019,10,11.275001,25.576988921353692
Республика Ингушетия,2019,11,2.24447,34.15518442266866
Республика Ингушетия,2019,12,0.3997626,20.575265611472883
Республика Ингушетия,2020,1,-2.0863423,34.9494853803986
Республика Ингушетия,2020,2,-1.2284144,42.32747705359208
Республика Ингушетия,2020,3,5.2811985,49.92753884039427
Республика Ингушетия,2020,4,6.3286486,60.51177103268473
Республика Ингушетия,2020,5,13.452289,147.98978923496446
Республика Ингушетия,2020,6,19.453276,95.18150257436852
Республика Ингушетия,2020,7,22.328598,98.48592204482932
Республика Ингушетия,2020,8,19.015905,110.51475602388382
Республика Ингушетия,2020,9,17.304184,28.013659527427272
Республика Ингушетия,2020,10,12.529128,15.758674627856204
Республика Ингушетия,2020,11,3.0806997,39.218881224331106
Республика Ингушетия,2020,12,-1.5723652,45.71659364982655
Республика Ингушетия,2021,1,-0.7467716,21.596551543787907
Республика Ингушетия,2021,2,-1.9115809,48.785519650107936
Республика Ингушетия,2021,3,0.49612105,61.84249412072332
Республика Ингушетия,2021,4,9.666579,79.71997129289727
Республика Ингушетия,2021,5,15.148524,100.00286695517991
Республика Ингушетия,2021,6,19.098206,117.48297703893562
Республика Ингушетия,2021,7,21.327866,127.00602253487236
Республика Ингушетия,2021,8,22.574884,65.19727186623372
Республика Ингушетия,2021,9,12.996568,106.36547157638951
Республика Ингушетия,2021,10,7.358917,88.27911038775193
Республика Ингушетия,2021,11,4.0428257,28.721498768580588
Республика Ингушетия,2021,12,0.38955045,27.21172765681618
Республика Ингушетия,2022,1,-2.3710117,28.9310064174627
Республика Ингушетия,2022,2,0.4319249,21.957815734963667
Республика Ингушетия,2022,3,-1.5192486,79.40202000894044
Республика Ингушетия,2022,4,10.236845,62.659939903961984
Республика Ингушетия,2022,5,11.51015,143.3634708555121
Республика Ингушетия,2022,6,18.11469,161.37994606243936
Республика Ингушетия,2022,7,20.22489,71.02528922024526
Республика Ингушетия,2022,8,22.579586,55.99124440080241
Республика Ингушетия,2022,9,16.811687,34.97270041390469
Республика Ингушетия,2022,10,10.5052185,36.24452844262123
Республика Ингушетия,2022,11,4.7365932,23.518328792170475
Республика Ингушетия,2022,12,-1.056268,12.478478904617461
Республика Ингушетия,2023,1,-2.2107818,10.351213883020376
Республика Ингушетия,2023,2,-3.35787,17.45606324233507
Республика Ингушетия,2023,3,5.726551,25.17989896473132
Республика Ингушетия,2023,4,8.816638,47.58641264940563
Республика Ингушетия,2023,5,12.9971075,58.375549708542074
Республика Ингушетия,2023,6,17.591703,71.1023211479187
Республика Ингушетия,2023,7,20.507757,46.87095916114355
Республика Ингушетия,2023,8,22.998442,23.303811592883186
Республика Ингушетия,2023,9,15.564951,54.990376014458505
Республика Ингушетия,2023,10,10.404231,29.27603137336279
Республика Ингушетия,2023,11,6.5737433,41.69626838282535
Республика Ингушетия,2023,12,1.001081,21.645585563622024
Республика Калмыкия,2007,1,2.8737776,25.590602669332707
Республика Калмыкия,2007,2,-1.3677324,14.59102798854151
Республика Калмыкия,2007,3,3.4286547,14.901338242526565
Республика Калмыкия,2007,4,9.716595,44.924216112508205
Республика Калмыкия,2007,5,19.395592,15.791585862636566
Республика Калмыкия,2007,6,24.53856,23.53519518666553
Республика Калмыкия,2007,7,26.8302,18.624328982617175
Республика Калмыкия,2007,8,28.630072,9.016117073595524
Республика Калмыкия,2007,9,19.786074,30.0354933803944
Республика Калмыкия,2007,10,12.903795,18.351404866469757
Республика Калмыкия,2007,11,1.8534576,35.39555664916742
Республика Калмыкия,2007,12,-2.1548324,41.32215172903879
Республика Калмыкия,2008,1,-6.894153,10.74026554716485
Республика Калмыкия,2008,2,-1.6708251,17.51404402707167
Республика Калмыкия,2008,3,6.963028,35.0949681528977
Республика Калмыкия,2008,4,12.626145,59.80615848701121
Республика Калмыкия,2008,5,16.515423,55.73773668067796
Республика Калмыкия,2008,6,21.954958,35.75637101715061
Республика Калмыкия,2008,7,26.45154,25.95449611917138
Республика Калмыкия,2008,8,26.397135,9.999108013563923
Республика Калмыкия,2008,9,17.583097,27.34901836253531
Республика Калмыкия,2008,10,12.072065,21.39818641756262
Республика Калмыкия,2008,11,5.34036,14.531245328279958
Республика Калмыкия,2008,12,-1.8346355,24.71620849626405
Республика Калмыкия,2009,1,-4.829764,25.23895624918597
Республика Калмыкия,2009,2,0.022913639,34.031734320425215
Республика Калмыкия,2009,3,3.5589058,48.13012185905661
Республика Калмыкия,2009,4,8.503013,20.63681534701778
Республика Калмыкия,2009,5,16.69867,52.562137459005626
Республика Калмыкия,2009,6,25.081171,13.854064395144787
Республика Калмыкия,2009,7,27.544508,28.504138388804027
Республика Калмыкия,2009,8,22.136438,41.84775996846812
Республика Калмыкия,2009,9,18.969654,29.077220038266226
Республика Калмыкия,2009,10,13.473976,8.125112773584467
Республика Калмыкия,2009,11,5.2592177,31.45009086703375
Республика Калмыкия,2009,12,-0.465145,39.720052691442625
Республика Калмыкия,2010,1,-5.184245,41.11382612160274
Республика Калмыкия,2010,2,-2.8542655,33.02472920187058
Республика Калмыкия,2010,3,2.6913383,42.56904699334076
Республика Калмыкия,2010,4,10.238689,23.332396017447596
Республика Калмыкия,2010,5,19.404787,50.0316455204572
Республика Калмыкия,2010,6,26.81344,14.115341943581395
Республика Калмыкия,2010,7,29.944624,9.192807935045234
Республика Калмыкия,2010,8,28.839045,1.4919761101482436
Республика Калмыкия,2010,9,20.91852,17.043523540557256
Республика Калмыкия,2010,10,10.037937,49.89627165453775
Республика Калмыкия,2010,11,8.891602,16.84329763003346
Республика Калмыкия,2010,12,4.005071,40.85431284776756
Республика Калмыкия,2011,1,-2.6706805,16.027861606861865
Республика Калмыкия,2011,2,-5.2181334,24.592442670176105
Республика Калмыкия,2011,3,1.3154414,41.53662234544754
Республика Калмыкия,2011,4,9.284028,46.509869201666746
Республика Калмыкия,2011,5,17.711351,63.17254718925272
Республика Калмыкия,2011,6,24.267946,27.24535753924726
Республика Калмыкия,2011,7,29.59235,9.09021897081818
Республика Калмыкия,2011,8,25.401484,16.820310136037214
Республика Калмыкия,2011,9,18.488255,35.75004500864838
Республика Калмыкия,2011,10,10.720839,30.849855264382704
Республика Калмыкия,2011,11,-0.90688837,24.178586584357074
Республика Калмыкия,2011,12,0.75740224,19.304711266287736
Республика Калмыкия,2012,1,-3.803024,25.24136264835085
Республика Калмыкия,2012,2,-9.847527,36.37185521423817
Республика Калмыкия,2012,3,0.20236994,35.80017064298902
Республика Калмыкия,2012,4,15.6715355,10.441764256174457
Республика Калмыкия,2012,5,22.13746,12.139119237262223
Республика Калмыкия,2012,6,25.990082,28.860509155773073
Республика Калмыкия,2012,7,26.658457,36.705455584185465
Республика Калмыкия,2012,8,26.33875,21.979624232543365
Республика Калмыкия,2012,9,19.221237,15.559163173823725
Республика Калмыкия,2012,10,14.125276,11.305921023977655
Республика Калмыкия,2012,11,5.064504,16.35924698879367
Республика Калмыкия,2012,12,-2.2127597,20.5482090562582
Республика Калмыкия,2013,1,-1.4520509,37.74479523513998
Республика Калмыкия,2013,2,0.88289255,13.185171402750477
Республика Калмыкия,2013,3,4.2887506,47.65727674535343
Республика Калмыкия,2013,4,11.729841,28.700657425113537
Республика Калмыкия,2013,5,21.550085,11.960782637553555
Республика Калмыкия,2013,6,24.957592,25.913018836953125
Республика Калмыкия,2013,7,25.970112,28.534521574420587
Республика Калмыкия,2013,8,24.61999,14.869094662900482
Республика Калмыкия,2013,9,16.76695,78.96955027008936
Республика Калмыкия,2013,10,10.063147,27.338010521871702
Республика Калмыкия,2013,11,6.296443,11.767633987015568
Республика Калмыкия,2013,12,-0.96116745,28.611158264534815
Республика Калмыкия,2014,1,-3.4848497,35.25711070213999
Республика Калмыкия,2014,2,-2.2440226,19.2703732694349
Республика Калмыкия,2014,3,4.375647,38.48571880374636
Республика Калмыкия,2014,4,10.76131,20.906227740549273
Республика Калмыкия,2014,5,21.90179,24.05108548275062
Республика Калмыкия,2014,6,24.551083,11.797739353357098
Республика Калмыкия,2014,7,27.06374,7.248991607023137
Республика Калмыкия,2014,8,28.46948,10.403812787362508
Республика Калмыкия,2014,9,18.527546,36.23397282706702
Республика Калмыкия,2014,10,8.4306755,31.777561509183474
Республика Калмыкия,2014,11,1.2640051,16.537060534349784
Республика Калмыкия,2014,12,-0.20879664,31.49816216102668
Республика Калмыкия,2015,1,-2.8435514,32.590305279408184
Республика Калмыкия,2015,2,-0.8991633,14.804536102760222
Республика Калмыкия,2015,3,3.6810353,18.501365038965428
Республика Калмыкия,2015,4,10.788363,37.51454974786477
Республика Калмыкия,2015,5,18.43993,32.90134049313409
Республика Калмыкия,2015,6,26.690588,14.906466366199579
Республика Калмыкия,2015,7,27.239607,8.304115307916488
Республика Калмыкия,2015,8,25.761106,9.419494655016544
Республика Калмыкия,2015,9,21.802126,18.92536076146268
Республика Калмыкия,2015,10,9.328114,20.162250037704194
Республика Калмыкия,2015,11,5.4148607,43.68501713061662
Республика Калмыкия,2015,12,2.3505392,48.29201798353876
Республика Калмыкия,2016,1,-3.380973,52.25450697966984
Республика Калмыкия,2016,2,2.673817,15.672390976053778
Республика Калмыкия,2016,3,5.78257,37.63479800309454
Республика Калмыкия,2016,4,13.346247,19.403322801886617
Республика Калмыкия,2016,5,18.225548,76.47107413836888
Республика Калмыкия,2016,6,23.813253,31.632079242080586
Республика Калмыкия,2016,7,26.625986,33.26983333272593
Республика Калмыкия,2016,8,28.51778,17.263430288593685
Республика Калмыкия,2016,9,17.817968,22.046506432172613
Республика Калмыкия,2016,10,9.009862,30.600276889545576
Республика Калмыкия,2016,11,2.4343154,30.004675597089776
Республика Калмыкия,2016,12,-3.6560783,39.813999940242084
Республика Калмыкия,2017,1,-2.423538,18.016531175800733
Республика Калмыкия,2017,2,-3.4369898,36.88627159499353
Республика Калмыкия,2017,3,4.960949,32.96635611142431
Республика Калмыкия,2017,4,10.936453,29.54651047660184
Республика Калмыкия,2017,5,17.458992,32.978192067572046
Республика Калмыкия,2017,6,22.609585,26.84537480967248
Республика Калмыкия,2017,7,27.66941,6.9728466381451915
Республика Калмыкия,2017,8,27.696356,5.48646496928164
Республика Калмыкия,2017,9,20.685747,12.551562369110123
Республика Калмыкия,2017,10,11.219265,41.73319069402559
Республика Калмыкия,2017,11,5.0962343,14.97865906371499
Республика Калмыкия,2017,12,1.7910811,39.04666448278086
Республика Калмыкия,2018,1,-2.9782383,20.872442809598788
Республика Калмыкия,2018,2,-1.4368933,32.32425221800804
Республика Калмыкия,2018,3,1.1618798,60.32774731091091
Республика Калмыкия,2018,4,11.167403,11.327268499451849
Республика Калмыкия,2018,5,21.3767,4.750161848430123
Республика Калмыкия,2018,6,25.264519,2.3837725554210936
Республика Калмыкия,2018,7,28.139782,63.86908992060593
Республика Калмыкия,2018,8,25.090399,4.184734548109451
Республика Калмыкия,2018,9,20.34122,15.942730365260955
Республика Калмыкия,2018,10,13.042933,19.4057007293616
Республика Калмыкия,2018,11,1.9767817,33.05831535071272
Республика Калмыкия,2018,12,-0.52578986,40.070487522653174
Республика Калмыкия,2019,1,-1.5499579,25.170828525509155
Республика Калмыкия,2019,2,-0.58787346,12.196958778365966
Республика Калмыкия,2019,3,5.020123,26.911436704120465
Республика Калмыкия,2019,4,11.497538,46.740834928602666
Республика Калмыкия,2019,5,19.782955,38.2512370539563
Республика Калмыкия,2019,6,27.465294,5.946832027603885
Республика Калмыкия,2019,7,25.423983,42.84050277514117
Республика Калмыкия,2019,8,24.689783,4.788187542930245
Республика Калмыкия,2019,9,17.47838,34.50698633416457
Республика Калмыкия,2019,10,12.59477,17.076435711766994
Республика Калмыкия,2019,11,3.3451102,10.378465358562734
Республика Калмыкия,2019,12,1.5075666,13.579516013818127
Республика Калмыкия,2020,1,0.59782445,35.69711172580719
Республика Калмыкия,2020,2,1.6995536,32.48286384433371
Республика Калмыкия,2020,3,7.8529305,8.01888868784798
Республика Калмыкия,2020,4,10.145864,13.683693723641507
Республика Калмыкия,2020,5,17.5591,68.95555947295257
Республика Калмыкия,2020,6,26.483751,9.703896739927854
Республика Калмыкия,2020,7,29.059504,7.0829080507558375
Республика Калмыкия,2020,8,24.741138,8.681574614186372
Республика Калмыкия,2020,9,20.111164,2.480858201244181
Республика Калмыкия,2020,10,14.324897,10.42933802173606
Республика Калмыкия,2020,11,3.3866208,41.639664457415655
Республика Калмыкия,2020,12,-3.075595,16.083452703165158
Республика Калмыкия,2021,1,-0.65768135,25.06914491259626
Республика Калмыкия,2021,2,-2.6026926,32.80047810077667
Республика Калмыкия,2021,3,2.0427487,52.777772918343544
Республика Калмыкия,2021,4,12.322655,50.48144073461607
Республика Калмыкия,2021,5,20.151688,28.645059542996542
Республика Калмыкия,2021,6,25.575016,27.023684607672802
Республика Калмыкия,2021,7,28.948246,13.475941985313382
Республика Калмыкия,2021,8,28.719448,17.8416738155564
Республика Калмыкия,2021,9,16.750078,45.55445633038947
Республика Калмыкия,2021,10,9.7165165,11.7236845855202
Республика Калмыкия,2021,11,5.199539,30.724001469150668
Республика Калмыкия,2021,12,1.615508,34.765219991760596
Республика Калмыкия,2022,1,-0.5684436,41.484721588236944
Республика Калмыкия,2022,2,3.006463,20.564497139665388
Республика Калмыкия,2022,3,1.647551,29.75016254612378
Республика Калмыкия,2022,4,13.380285,22.12969089021331
Республика Калмыкия,2022,5,15.865491,48.827019065618515
Республика Калмыкия,2022,6,25.341782,5.9268936345971746
Республика Калмыкия,2022,7,25.45686,31.075682046157972
Республика Калмыкия,2022,8,28.65908,2.5770359163871035
Республика Калмыкия,2022,9,19.393354,16.355893694997384
Республика Калмыкия,2022,10,12.198762,20.614162922969886
Республика Калмыкия,2022,11,4.9814115,11.844821108616717
Республика Калмыкия,2022,12,-1.3234481,8.168483736525689
Республика Калмыкия,2023,1,-2.261518,5.875716790290816
Республика Калмыкия,2023,2,-2.7195876,26.728745317266835
Республика Калмыкия,2023,3,7.641369,14.5713471381792
Республика Калмыкия,2023,4,12.713363,16.638331179794626
Республика Калмыкия,2023,5,18.017664,23.072069354355335
Республика Калмыкия,2023,6,23.472874,20.14137144359301
Республика Калмыкия,2023,7,26.435902,15.282856397862945
Республика Калмыкия,2023,8,28.258154,0.7087432317493949
Республика Калмыкия,2023,9,19.663513,7.76035842189591
Республика Калмыкия,2023,10,12.862972,15.21706825973732
Республика Калмыкия,2023,11,8.050285,31.47342980800686
Республика Калмыкия,2023,12,1.782677,23.776454278400966
Республика Карелия,2007,1,-6.8436594,57.883308083039886
Республика Карелия,2007,2,-15.574455,23.00665414775144
Республика Карелия,2007,3,-0.12755637,43.692062479678256
Республика Карелия,2007,4,1.4347657,48.05460094445143
Республика Карелия,2007,5,7.42799,90.14127945012521
Республика Карелия,2007,6,11.942348,82.22848022172346
Республика Карелия,2007,7,15.685829,120.90758402548104
Республика Карелия,2007,8,16.475433,73.2548191774825
Республика Карелия,2007,9,9.084209,92.20253718079884
Республика Карелия,2007,10,4.9217486,39.36043753902105
Республика Карелия,2007,11,-3.0183933,51.77902666668795
Республика Карелия,2007,12,-1.615501,52.83778247985385
Республика Карелия,2008,1,-5.5608673,57.93928160826468
Республика Карелия,2008,2,-5.176974,51.831014508398894
Республика Карелия,2008,3,-4.868324,48.061532210043616
Республика Карелия,2008,4,0.38428408,46.52185131033659
Республика Карелия,2008,5,5.3809466,41.219473774168826
Республика Карелия,2008,6,11.819793,75.23925589892774
Республика Карелия,2008,7,14.951521,87.5816191753725
Республика Карелия,2008,8,12.388616,130.79190625577368
Республика Карелия,2008,9,7.6759243,40.74449770188585
Республика Карелия,2008,10,5.161937,121.71005356703655
Республика Карелия,2008,11,-0.40374085,87.58704134774831
Республика Карелия,2008,12,-2.6906054,44.801264930897055
Республика Карелия,2009,1,-8.782495,46.61981274893005
Республика Карелия,2009,2,-8.722737,38.37408516578355
Республика Карелия,2009,3,-4.7627883,33.16526727836977
Республика Карелия,2009,4,-0.9239446,21.88399276443731
Республика Карелия,2009,5,8.508535,33.83266481728351
Республика Карелия,2009,6,12.318775,97.03400432813794
Республика Карелия,2009,7,15.305337,128.6891281618213
Республика Карелия,2009,8,14.750847,88.5418810360746
Республика Карелия,2009,9,11.274213,66.48101016355645
Республика Карелия,2009,10,1.0547141,67.01185393225866
Республика Карелия,2009,11,-0.80242467,66.50640748525258
Республика Карелия,2009,12,-8.966199,53.224609245072244
Республика Карелия,2010,1,-14.742738,19.357317626553122
Республика Карелия,2010,2,-12.4927435,45.61462125231134
Республика Карелия,2010,3,-6.5459194,46.68144138722584
Республика Карелия,2010,4,1.7628468,35.01898843282429
Республика Карелия,2010,5,9.593903,65.86377155454244
Республика Карелия,2010,6,12.06992,84.72460646572476
Республика Карелия,2010,7,20.52026,52.631841641316825
Республика Карелия,2010,8,15.665899,67.61474198295038
Республика Карелия,2010,9,9.699486,77.51231361541907
Республика Карелия,2010,10,3.2026408,58.48728215940299
Республика Карелия,2010,11,-4.904101,60.598791316367716
Республика Карелия,2010,12,-12.936577,30.287848387635066
Республика Карелия,2011,1,-10.4375105,60.53522611924459
Республика Карелия,2011,2,-15.412858,32.75731679388987
Республика Карелия,2011,3,-4.521351,32.04148333373471
Республика Карелия,2011,4,1.9429666,28.203325581250944
Республика Карелия,2011,5,7.501816,65.54720479297976
Республика Карелия,2011,6,14.743695,68.98395074554847
Республика Карелия,2011,7,19.137093,50.975686739134936
Республика Карелия,2011,8,14.651945,87.9228086708209
Республика Карелия,2011,9,10.358288,91.41986850957659
Республика Карелия,2011,10,4.899167,54.746030714371265
Республика Карелия,2011,11,-0.028987048,44.221684138236256
Республика Карелия,2011,12,-1.0694562,86.6477415839434
Республика Карелия,2012,1,-9.594713,48.51088323049149
Республика Карелия,2012,2,-13.367574,24.478461964665172
Республика Карелия,2012,3,-4.86777,38.41832382675912
Республика Карелия,2012,4,-0.09900837,52.79580927071862
Республика Карелия,2012,5,7.849522,68.73439964074839
Республика Карелия,2012,6,12.546933,106.95311445057334
Республика Карелия,2012,7,16.177357,117.7012726113445
Республика Карелия,2012,8,13.560827,107.97446990101483
Республика Карелия,2012,9,9.7243,79.12145589422188
Республика Карелия,2012,10,3.3470101,86.29914311743381
Республика Карелия,2012,11,-0.91469294,62.67982109915315
Республика Карелия,2012,12,-11.668141,45.97397019196202
Республика Карелия,2013,1,-8.12635,40.05171686796999
Республика Карелия,2013,2,-5.4246206,34.596131323769214
Республика Карелия,2013,3,-11.017947,19.11078054345772
Республика Карелия,2013,4,0.76245046,42.102217800648724
Республика Карелия,2013,5,9.413849,38.52803579594219
Республика Карелия,2013,6,15.98903,74.7905843387755
Республика Карелия,2013,7,16.573889,73.14713803495547
Республика Карелия,2013,8,15.943904,94.13453627178218
Республика Карелия,2013,9,10.104328,50.561911504459964
Республика Карелия,2013,10,3.5592663,87.24884545649401
Республика Карелия,2013,11,0.114944875,80.42501284889433
Республика Карелия,2013,12,-3.3980865,75.47610411792273
Республика Карелия,2014,1,-10.246152,34.88064525029831
Республика Карелия,2014,2,-3.082784,39.10915345812167
Республика Карелия,2014,3,-1.7459078,35.70410586502181
Республика Карелия,2014,4,1.1694535,27.4114039212302
Республика Карелия,2014,5,8.018025,81.34666047459682
Республика Карелия,2014,6,11.814487,67.85464259739119
Республика Карелия,2014,7,18.059023,57.639758764011916
Республика Карелия,2014,8,16.446236,100.63916680868925
Республика Карелия,2014,9,10.79138,66.07803067852134
Республика Карелия,2014,10,1.0989542,45.2036884346394
Республика Карелия,2014,11,-1.3194058,47.42191896029837
Республика Карелия,2014,12,-4.708198,58.35187291073254
Республика Карелия,2015,1,-8.142827,63.27564933048
Республика Карелия,2015,2,-4.084855,46.51513763200918
Республика Карелия,2015,3,-1.369479,42.99621396567258
Республика Карелия,2015,4,0.9693913,61.03193893418787
Республика Карелия,2015,5,8.440311,60.072594770261865
Республика Карелия,2015,6,12.570963,74.50933825573996
Республика Карелия,2015,7,13.530044,121.53255874481349
Республика Карелия,2015,8,15.042804,87.14495470083571
Республика Карелия,2015,9,11.561252,61.91385377156438
Республика Карелия,2015,10,3.302641,50.815759893985785
Республика Карелия,2015,11,-0.5637616,65.83761667037372
Республика Карелия,2015,12,-3.251827,77.83951510593194
Республика Карелия,2016,1,-13.8928995,56.744495744018295
Республика Карелия,2016,2,-3.5635917,53.57230620350793
Республика Карелия,2016,3,-2.591118,23.096339784540977
Республика Карелия,2016,4,2.515997,47.57069365827645
Республика Карелия,2016,5,11.315588,32.97647443922765
Республика Карелия,2016,6,13.530117,75.85743668269158
Республика Карелия,2016,7,18.389261,144.20767838483158
Республика Карелия,2016,8,15.222911,136.5189305073286
Республика Карелия,2016,9,9.80598,61.528705470299975
Республика Карелия,2016,10,3.164046,34.37257618372801
Республика Карелия,2016,11,-4.049424,67.44228546480345
Республика Карелия,2016,12,-4.3085833,59.116895839202186
Республика Карелия,2017,1,-7.442508,33.4470033636986
Республика Карелия,2017,2,-7.7528515,28.529759109001024
Республика Карелия,2017,3,-2.371813,40.60171948098153
Республика Карелия,2017,4,-1.2659516,65.17409159220537
Республика Карелия,2017,5,3.2371984,49.6370065547826
Республика Карелия,2017,6,10.745763,69.98597460180339
Республика Карелия,2017,7,15.477841,105.07413708825592
Республика Карелия,2017,8,14.945474,126.71391689558395
Республика Карелия,2017,9,9.3636875,98.54728515171982
Республика Карелия,2017,10,3.178527,69.13593371925606
Республика Карелия,2017,11,-0.64652574,64.11220510429311
Республика Карелия,2017,12,-2.9933429,85.86752262074756
Республика Карелия,2018,1,-6.001198,54.54645966507718
Республика Карелия,2018,2,-10.618946,18.809767739372486
Республика Карелия,2018,3,-8.857122,43.30235951485805
Республика Карелия,2018,4,0.9089213,47.74969219508342
Республика Карелия,2018,5,10.565281,23.918180168356926
Республика Карелия,2018,6,12.697843,85.50221966018302
Республика Карелия,2018,7,19.065199,46.28595258219181
Республика Карелия,2018,8,16.531145,110.94225885911868
Республика Карелия,2018,9,11.197822,99.35616905905145
Республика Карелия,2018,10,4.093604,64.54936297019374
Республика Карелия,2018,11,0.5561691,27.71128799025566
Республика Карелия,2018,12,-5.997984,35.71314174637962
Республика Карелия,2019,1,-9.370259,55.8424195987426
Республика Карелия,2019,2,-5.4927692,68.17069906470778
Республика Карелия,2019,3,-3.4163296,57.67286835648804
Республика Карелия,2019,4,1.7680984,17.034329811661543
Республика Карелия,2019,5,7.4825454,82.68644457849963
Республика Карелия,2019,6,14.870788,59.22660042595717
Республика Карелия,2019,7,13.669815,88.34109522402767
Республика Карелия,2019,8,13.52185,65.82179404334642
Республика Карелия,2019,9,9.613829,52.0928354817285
Республика Карелия,2019,10,2.0590055,123.92996366923754
Республика Карелия,2019,11,-1.8677877,71.59636815171298
Республика Карелия,2019,12,-2.1148033,89.662024899448
Республика Карелия,2020,1,-3.627389,62.02364270667126
Республика Карелия,2020,2,-3.9937336,74.44814086183209
Республика Карелия,2020,3,-2.3769302,50.46649883172223
Республика Карелия,2020,4,-0.018696664,47.15422770533683
Республика Карелия,2020,5,6.21044,38.175099199908495
Республика Карелия,2020,6,15.876294,54.572378663796975
Республика Карелия,2020,7,16.205004,122.5298507122159
Республика Карелия,2020,8,14.55652,89.25924533430776
Республика Карелия,2020,9,10.902183,90.09222583312817
Республика Карелия,2020,10,5.5691338,90.85214097216327
Республика Карелия,2020,11,1.0883867,72.66731796939258
Республика Карелия,2020,12,-3.6743877,55.74399068380148
Республика Карелия,2021,1,-9.533024,56.71020175851317
Республика Карелия,2021,2,-14.200241,30.694491003699124
Республика Карелия,2021,3,-4.9432597,38.696714281305894
Республика Карелия,2021,4,1.6034344,42.63805922791914
Республика Карелия,2021,5,7.883251,76.60961108375972
Республика Карелия,2021,6,17.741095,53.20000454096728
Республика Карелия,2021,7,19.36857,39.5322529392937
Республика Карелия,2021,8,14.361679,133.71591167614378
Республика Карелия,2021,9,7.84364,65.62324785049063
Республика Карелия,2021,10,4.7920403,88.76645654660827
Республика Карелия,2021,11,-1.6800671,66.60612462529666
Республика Карелия,2021,12,-8.927326,56.12851542201766
Республика Карелия,2022,1,-8.135324,52.54742596259319
Республика Карелия,2022,2,-5.5178065,65.97133924328739
Республика Карелия,2022,3,-3.8396242,23.57931718624026
Республика Карелия,2022,4,0.044979252,38.20725940751369
Республика Карелия,2022,5,5.870064,50.61662635152431
Республика Карелия,2022,6,14.461922,74.3228879026394
Республика Карелия,2022,7,18.344847,100.30055250980914
Республика Карелия,2022,8,17.613995,67.5199402567459
Республика Карелия,2022,9,8.463871,43.22263506585999
Республика Карелия,2022,10,4.814747,31.942425024968518
Республика Карелия,2022,11,-1.7417771,24.756535970507766
Республика Карелия,2022,12,-5.9179883,30.377380257474197
Республика Карелия,2023,1,-5.0106597,36.82643394757577
Республика Карелия,2023,2,-6.602951,13.33569327324312
Республика Карелия,2023,3,-5.2106967,38.985188319611616
Республика Карелия,2023,4,0.67079633,16.130422720534934
Республика Карелия,2023,5,8.966741,21.024215023180687
Республика Карелия,2023,6,13.799381,26.239473034096193
Республика Карелия,2023,7,15.174057,80.83308793322486
Республика Карелия,2023,8,16.96025,39.561373388713456
Республика Карелия,2023,9,13.408587,53.814014710421105
Республика Карелия,2023,10,1.7020266,52.55907139498074
Республика Карелия,2023,11,-4.8029895,37.68234559856151
Республика Карелия,2023,12,-8.529246,28.800156844111747
Республика Коми,2007,1,-9.683557,60.415085214666064
Республика Коми,2007,2,-22.095732,16.422676895510566
Республика Коми,2007,3,-4.2582946,39.17234680269112
Республика Коми,2007,4,-0.5238939,55.426837270349544
Республика Коми,2007,5,4.119406,79.65468473750377
Республика Коми,2007,6,9.549034,100.28632705581599
Республика Коми,2007,7,18.459143,107.16061666259073
Республика Коми,2007,8,13.866948,108.38863089088986
Республика Коми,2007,9,7.701221,87.89990973556677
Республика Коми,2007,10,2.591383,55.28621804973455
Республика Коми,2007,11,-7.993589,50.771409561127705
Республика Коми,2007,12,-8.747845,71.1956551367711
Республика Коми,2008,1,-11.376324,37.979385824389404
Республика Коми,2008,2,-12.987208,46.374924031170934
Республика Коми,2008,3,-8.567574,55.660512525810155
Республика Коми,2008,4,-4.076061,59.07420804227781
Республика Коми,2008,5,1.7730733,55.93328594804869
Республика Коми,2008,6,11.154636,55.0282042459541
Республика Коми,2008,7,17.427841,75.6574643683253
Республика Коми,2008,8,11.186985,121.54970758127257
Республика Коми,2008,9,5.649205,70.51839039663909
Республика Коми,2008,10,2.4235036,92.82828050135569
Республика Коми,2008,11,-4.6478252,76.98859492953295
Республика Коми,2008,12,-7.031876,59.69429761839324
Республика Коми,2009,1,-16.716442,41.562581625937355
