region,year,subsidy_main,subsidy_secondary,subsidy_third,subsidy_col_4,subsidy_col_5,subsidy_col_6,subsidy_col_7,subsidy_col_8,subsidy_col_9,subsidy_col_10
Республика Мордовия,2016,267000000687.0,4525.2765,87791837.4214,207162428.70571,75764216.112655,131403747.85061,71372378.691255,87791837.4214,202772944.11190003,75764210.43654902
Республика Мордовия,2017,267000000530.0,3720.8916,1947187747.1858,831284850.2356855,748158580.5800284,83130433.52988543,748156690.3942285,1947.1858000000002,831284850.2356855,748158580.5800284
Республика Мордовия,2018,267000000636.0,3615972357.0,4008310200.0,4770766075.0,6414263925.0,2958312179.0,4410108882.0,2015860430.87,4905747705.87,6414263925.0
Республика Мордовия,2019,267000000636.0,2915.6392,1805829664.791925,384653029.03447956,187724329.00210047,196932976.22257957,187722468.38182548,1813.3433938,384653148.34349835,187724664.38077548
Республика Мордовия,2020,267000000742.0,3180.0227,3659331360.2855,385324648.641825,308262887.444225,462389311.613325,616517734.0709594,462388766.7771288,616517662.0458124,77068982.80795248
Республика Мордовия,2021,89000001007.0,3258.3234,2015.0404,3640.7889075099997,5478.31474151,2564.50590751,3477.70230649,2012.0803118500003,3646.53904324,5335.81467076
Республика Мордовия,2022,89000000954.0,2872.6704,1843.2961,3143.7672296299997,4823.57485958,2167.3929296300003,3001.4270505,1858.58936345,3162.6442988199997,4823.5748264799995
Республика Мордовия,2023,1060.0,6656.025700000001,0.0,7266.6212369,6652.6171,614.0041369,6652.6171,77.3224883,7266.6212369,6652.6171
Республика Мордовия,2024,901.0,6726.266899999999,0.0,7105.76135877,6534.6406,571.12075877,6534.6406,74.7560408,7105.76135877,6534.6406
Республика Саха (Якутия),2016,294000001116.0,2548.2193,674744.7653,8067201.55828,5409459.03674,2662554.10428,5374402.2871436,674739.27986458,8033237.82423049,5409154.42376068
Республика Саха (Якутия),2017,294000000860.0,2026.3773999999999,1171402371.4012,22147758.165272,17796755.019966,4354659.189072,17795640.45917792,1183.71901378,22147757.91247715,17796749.63822818
Республика Саха (Якутия),2018,294000001020.0,1612803254.0,2029294000.0,2064660137.8600001,3021229257.88,1472382542.8600001,2005213095.5700002,1044468207.13,2100697536.38,3018168664.5699997
Республика Саха (Якутия),2019,294000001020.0,1890.7314000000001,1363355744.34342,25862682.20757427,23794776.33150725,2070805.13163202,23793427.9771685,1358.8326812599998,25862710.9996178,23795166.36703663
Республика Саха (Якутия),2020,294000001190.0,3233.6241,4291304269.8056,260224377.74735332,239409055.78171527,281041853.89545333,478810446.8942118,281041652.69348633,478810456.36333674,20822691.38496683
Республика Саха (Якутия),2021,98000001615.0,3529.8361,2682.9529,3540.52816011,6097.5967667800005,2786.35085034,3494.46499518,2618.98221194,3544.0350909,6085.57806859
Республика Саха (Якутия),2022,98000001530.0,2893.5248,2248.1223,2835.20816505,4946.53400393,2274.80784171,2804.4996823700003,2190.4373860200003,2863.23787593,4946.5320906
Республика Саха (Якутия),2023,1700.0,2951.0322,0.0,3089.1095435200004,2880.78149343,208.32805009,2880.7747784699995,58.93562214,3089.1027542000006,2880.77477449
Республика Саха (Якутия),2024,1445.0,2686.0225,0.0,2851.54231009,2628.6814,222.86091009,2628.67958667,6.94687242,2851.5367675899997,2628.67958667
Республика Северная Осетия - Алания,2016,270000000609.0,836.5070000000001,18532776.3691,22773855.929,4880773.7981,17893934.7911,2241396.9001936,16214744.7060148,20124927.86358246,2562716.72336708
Республика Северная Осетия - Алания,2017,270000000470.0,720.7654,309068221.6408,30542755.57578002,18720719.17816002,11822708.02408002,17554525.148376763,321.35037389999997,28161924.06170467,17260961.615780883
Республика Северная Осетия - Алания,2018,270000000564.0,869186839.0,911579600.0,940083242.47,1364979342.74,520290048.47,897196928.04,462933733.63,935096933.3211999,1341074618.6504
Республика Северная Осетия - Алания,2019,270000000564.0,1063.1917,673400731.1785102,42819167.140810415,39822354.35806519,2998216.34890976,39821720.74633354,679.28308326,42819187.889852785,39822574.15953423
Республика Северная Осетия - Алания,2020,270000000658.0,1826.0504999999998,2293707151.0802,189301789.64996135,176052065.3089336,202552621.06286135,352099934.1970145,202337464.4487006,351899958.43490034,13238590.0733515
Республика Северная Осетия - Алания,2021,90000000893.0,2272.7281,1499.6705000000002,2300.28401156,3760.1705516399998,1575.78550462,2261.5265943599998,1484.9623238899999,2292.55161392,3743.71772479
Республика Северная Осетия - Алания,2022,90000000846.0,2459.6749,1794.5196,2465.4670838399998,4226.23609251,1850.6017838400003,2439.6032624300005,1808.3298222100004,2481.99222474,4226.16678406
Республика Северная Осетия - Алания,2023,940.0,8641.085,0.0,8635.06433675,8415.7379,219.32643675,8415.736452169998,68.48199981,8635.06279649,8415.736452169998
Республика Северная Осетия - Алания,2024,799.0,4604.9713,0.0,4758.83742822,4583.4389,175.39852822,4580.00171271,22.05725898,4755.1874748499995,4580.00171271
Республика Татарстан,2016,276000000700.0,19241.544599999997,9727.702399999998,68745807.1075,56753854.4703,12013253.2653,56744125.53068,9730.048062060001,68745806.62020554,56753851.753144
Республика Татарстан,2017,276000000540.0,14915.3949,7552868852.8613,4216951794.1560044,4006072081.406752,210895791.6224046,4006064559.1408186,7539.03221996,4216951764.109763,4006072036.2002654
Республика Татарстан,2018,276000000648.0,12623794760.0,13215179400.0,17520588548.11,21893903356.82,11504387355.11,14754268053.989998,6346756462.53,16950509484.99,21073200315.809998
Республика Татарстан,2019,276000000648.0,6581.9225,4294731692.1074586,782624493.5597944,453929920.27546793,328706566.3619545,453924560.74137133,165330.20279545,782625639.5878078,453930349.69239193
Республика Татарстан,2020,276000000756.0,9066.6612,10006985088.3796,1594887824.368566,925046568.8848441,2264736582.186966,1850068404.9766178,2264733001.0226517,1850068220.1403167,669863057.8953681
Республика Татарстан,2021,92000001026.0,13449.8004,8523.2326,14614.54627961,20692.498598439997,11172.51100911,13082.43628971,7593.93646498,14610.15071024975,20118.31388589975
Республика Татарстан,2022,92000000972.0,9717.235999999999,6740.8337999999985,12739.91532219,18061.994790279998,9861.782122189998,11381.25777638,6736.356607659999,12771.55649872,18060.84560496
Республика Татарстан,2023,1080.0,14911.181,0.0,19666.400953099997,14590.94054227,5075.460410829999,14590.60730977,124.96331039,19665.98724272,14590.60549991
Республика Татарстан,2024,918.0,14336.373700000002,0.0,20132.90770986,13897.9022,6235.00550986,13897.901402300002,163.48621993999996,20132.906633669998,13897.901400620001
Республика Тыва,2016,279000000973.0,848.1729,344.3109,1745815.249094,1658849.748347,87734.387094,49989.667718079996,339.65593554,59159.360864320006,50328.037028239996
Республика Тыва,2017,279000000750.0,701.5117,273580673.5804,243387.07137,194963.57127,49082.14007,194750.95916142,275.27980867,243388.73324512,194963.5068753
Республика Тыва,2018,279000000888.0,629231521.0,829828400.0,682448039.0,1083203111.31,468132647.0,667747095.86,415253299.05,682488740.72,1081733955.13
Республика Тыва,2019,279000000888.0,700.1761,375314669.866522,6644056.36990468,6312085.37964084,332751.52459408,6311760.95996212,383.50761671000004,6644073.20422399,6312257.4749073
Республика Тыва,2020,279000001036.0,1423.4437,1532100486.9655,167759576.29243445,166082866.4467781,169436957.67403445,332162888.119547,169436946.4815411,332162891.1297798,1679436.57396799
Республика Тыва,2021,93000001406.0,907.982,485.68600000000004,829.60274917,1300.4193241500002,482.03890659000007,822.0141993,470.47899146000003,825.42386616,1292.3166294
Республика Тыва,2022,93000001332.0,762.7941099999999,463.44881,695.43613772,1156.45414386,470.24700287999997,692.8248125499999,504.26096805000003,715.7364390099999,1155.9473891599998
Республика Тыва,2023,1480.0,1914.5827,0.0,1829.29545254,1776.49122618,52.80422636,1776.49003722,10.42499997,1829.29421964,1776.49003718
Республика Тыва,2024,1258.0,2335.1371,0.0,2193.76631403,2168.6367,25.12961403,2168.63623063,3.65393592,2193.76583992,2168.63623063
Республика Хакасия,2016,285000000986.0,899.2073999999999,332780946.5493,989.1153999999999,1179.7106999999999,682.4573,843.9074999999999,323.8413930699999,956.65091505,1150.50760423
Республика Хакасия,2017,285000000760.0,760.1534,271612671.6124,38320288.38216,30820491.75156,7500425.84116,24979533.81552732,269.23166614999997,30293316.194930367,24979729.19222268
Республика Хакасия,2018,285000000900.0,590989324.0,646203400.0,666955839.9599999,958833367.91,394160548.96,621661861.81,334563520.79,664159617.0500001,935097023.1400001
Республика Хакасия,2019,285000000900.0,615.1851,285480652.6799,45047578.523778,40992218.197489,4055972.81731264,40991978.7846979,224326.19022184,45047596.33621183,40992346.92401678
Республика Хакасия,2020,285000001050.0,1079.1502,1143904509.286,118107581.307365,107478279.56849,128737561.188565,214953901.49970934,128736973.25482501,214953424.12438256,10631294.618146488
Республика Хакасия,2021,95000001425.0,1185.8969,788.7992,1147.12793,1905.09563,832.1681299999999,1091.27557127,760.8669227,1120.15629451,1843.93256835
Республика Хакасия,2022,95000001350.0,1160.731,776.4838,1145.65062956,1888.19302956,836.40342956,1113.67653315,780.9875561599999,1150.4184366,1884.69634552
Республика Хакасия,2023,1500.0,3445.2981000000004,0.0,3680.5151898799995,3443.938451,236.57673888,3443.7128766000005,3.32365902,3680.2821791600004,3443.7124661400007
Республика Хакасия,2024,1275.0,2820.1651,0.0,3080.3209059700002,2803.4964,276.82450597,2778.0864213699997,13.02208025,3047.11465889,2778.04717438
Ростовская область,2016,120000000519.0,8999.6766,31313875.5597,63666983.5446,38505200.8266,25172178.4277,39719667.89975844,18512184.47421536,61497742.25538697,40643575.40750183
Ростовская область,2017,180000000400.0,6872.222,3560327760.3242,1774763487.9426,1419815499.9947,354955995.0448,1419812000.1602948,3587.1758006400005,1774763508.726212,1419815491.5662706
Ростовская область,2018,180000000480.0,9266564719.0,9577669800.0,12038496340.67,15874273188.59,6713770392.67,10240439929.18,4479193216.500001,11071756427.42,14490624038.630001
Ростовская область,2019,180000000480.0,3819.3611,2882230062.0623,148327188.7325,129046789.1551,19286868.19741751,128806080.71105015,3146.45166241,148054513.87286267,128810497.91782708
Ростовская область,2020,180000000560.0,4492.3544,4718824187.7879,842544351.1104001,733017691.1428921,952074982.8474001,1465960344.337408,952000774.364009,1465896220.1579995,109526713.05857036
Ростовская область,2021,60000000760.0,8675.3278,4713.3974,9030.862245979999,13481.74327299,5248.93184598,8817.71477556,4784.2626055,9127.06186296,13303.06624995
Ростовская область,2022,60000000720.0,5474.0124,3467.0196999999994,6162.28414765,9247.00602476,4230.3966912099995,5794.0837618099995,3538.5751556699997,6199.31072522,9206.740425979999
Ростовская область,2023,800.0,10919.8975,0.0,12038.87558412,10804.5267,1234.3488841199999,10804.43541744,44.858226189999996,12038.2324129,10804.43541744
Ростовская область,2024,680.0,9014.1574,0.0,10309.23034686,8786.502,1522.7283468599999,8786.33739567,106.60759622,10309.03213831,8786.33739567
Рязанская область,2016,183000000195.0,3752.6062,14092169.3485,58909440.31747938,26493338.63533969,32420802.05977938,21909567.12476369,14092168.267462,54327557.63817938,26493313.71461369
Рязанская область,2017,183000000150.0,3584.3365000000003,1820241920.2401,928214728.2356464,881805828.1322936,46412909.13924628,881804071.8620626,1820.2250344499998,928214728.2039293,881805828.0863041
Рязанская область,2018,183000000180.0,3836035845.0,3955590600.0,4866804020.75,6545357148.17,2688567230.75,4567341488.6,2012938341.08,4887452727.75,6544266871.85
Рязанская область,2019,183000000180.0,3898.0319,2117774150.4711118,187166331.69756624,159093794.15282106,28077196.269912288,159091688.7442061,1119762.99105909,187166379.98988858,159094019.6591575
Рязанская область,2020,183000000210.0,2857.1774,2949871574.2896,295946628.7451822,251557182.4794293,340338301.32888216,500175947.7625048,336889023.5198974,497244396.0261611,43878175.34080415
Рязанская область,2021,61000000285.0,3921.07876,2594.6057299999998,4063.6597741799997,6468.741507119999,2982.9766441799998,3919.33317604,2545.3106506299996,4060.25402288,6254.66286314
Рязанская область,2022,61000000270.0,3932.2489,2528.9774,4080.2816602999997,6350.3503069,2766.70139277,3965.81244954,2404.63925199,4091.42263872,6349.403760220001
Рязанская область,2023,300.0,8421.7235,0.0,9132.3174844,8364.8723008,767.4451836,8355.41836851,3.78683395,9121.581784569998,8355.41836851
Рязанская область,2024,255.0,6808.888199999999,0.0,7373.252600469999,6493.4358,879.8168004700001,6438.476721120001,151.77511787,7309.34096217,6438.476721120001
СЕВЕРО-ЗАПАДНЫЙ Ф.О.,2016,397.0,19071.8876,50573956.3194,42831003.05344092,6868268.42474546,221761150.4852409,128276378.86353827,99610073.6256495,164248732.31541926,8497691.16129188
СЕВЕРО-ЗАПАДНЫЙ Ф.О.,2017,313.0,15813.6625,8177499277.4911,19049.027734469997,25903.783049929996,4274132836.4363346,3872874686.802356,401272506.55904824,3858971914.0799108,25824.273530479997
СЕВЕРО-ЗАПАДНЫЙ Ф.О.,2018,355.0,13807231684.0,14172809600.0,18013509196.2,23164406539.629997,13154629798.09,17435394712.53,7629064095.47,19567209302.41,23132371069.579998
СЕВЕРО-ЗАПАДНЫЙ Ф.О.,2019,355.0,9657.0343,5857368048.491602,14032.80295085,18090.639381369998,531683634.53370345,383803071.9803115,147887606.44127876,383803839.05509514,1833299.87608073
СЕВЕРО-ЗАПАДНЫЙ Ф.О.,2020,387.0,13102.4934,7353042643.7783,13106.99381339,23464.025700680002,1878438793.7921133,1398862252.755721,479586631.6334295,1398862205.6439326,19674.07745971
СЕВЕРО-ЗАПАДНЫЙ Ф.О.,2021,430.0,12692.613379999999,8248.042140000001,14510.256714520001,21283.818617470002,11000.93818997,13401.20215252,7942.91892317,14559.003109370002,20469.837688659998
СЕВЕРО-ЗАПАДНЫЙ Ф.О.,2022,409.0,11020.057190000001,7050.53349,13291.74413065,19040.768631040002,9474.79873472,12305.32944465,6870.42739145,13363.893489580001,19027.68253021
СЕВЕРО-ЗАПАДНЫЙ Ф.О.,2023,420.0,23851.0499,0.0,28866.83806987,23433.973705520002,5432.864364349999,23424.02085823,338.16809743000005,28853.78869364,23421.386005189997
СЕВЕРО-ЗАПАДНЫЙ Ф.О.,2024,357.0,19740.640499999998,0.0,23302.819009410003,18667.57664,4635.24236941,18666.70740552,405.04665701000005,23301.91903243,18666.707405369998
СЕВЕРО-КАВКАЗСКИЙ Ф.О.,2016,700.0,24501.5681,2418700134.8267703,22605894.55708808,2880535.50948904,118599958.26981808,69173427.33744486,49869854.29657392,88811087.56724654,459354.89900548
СЕВЕРО-КАВКАЗСКИЙ Ф.О.,2017,534.0,28227.7311,14880290792.8488,31527.66360499,44967.66868731,3601564822.1942053,2736719889.913775,864871356.5446168,2667079568.9069686,44590.54816307
СЕВЕРО-КАВКАЗСКИЙ Ф.О.,2018,618.0,25807532264.0,28055817800.0,27220291985.22,40890777612.63,17055447297.449999,27611936412.93,14236893685.699999,28901974829.510803,40793175387.900406
СЕВЕРО-КАВКАЗСКИЙ Ф.О.,2019,618.0,18997.4686,13381170992.89078,27305.47703593,33861.32550642,585096778.6473812,549348091.8440576,35760619.31006473,549355753.6787815,1466805.0501428235
СЕВЕРО-КАВКАЗСКИЙ Ф.О.,2020,705.0,25981.856399999997,15258948550.5498,22852.369097299998,42853.14682922,3701466243.5043974,3489790674.0593443,211696508.7187867,3488828706.447516,37349.94819223
СЕВЕРО-КАВКАЗСКИЙ Ф.О.,2021,837.0,27438.39806,16141.459929999999,27786.70333575,43025.33906156,17246.74044643,27170.45424141,16152.317222659998,28047.53567091,42050.846581
СЕВЕРО-КАВКАЗСКИЙ Ф.О.,2022,795.0,26465.3076,16142.204600000001,26746.57638196,41556.98440079,16602.67139879,26099.79235459,21301.50550442,31555.645552719998,41439.8626262
СЕВЕРО-КАВКАЗСКИЙ Ф.О.,2023,840.0,55161.487199999996,0.0,56981.15247544,54793.9756986,2187.17677684,54793.94945306,9320.486921830001,56981.12563058,54793.94945306
СЕВЕРО-КАВКАЗСКИЙ Ф.О.,2024,714.0,44468.047399999996,0.0,44810.708467950004,42848.16774,1962.54072795,42844.59226522,4301.40325168,44806.914910729996,42844.59226519
СИБИРСКИЙ Ф.О.,2016,1074.0,29154.506349999996,3808935652.4733796,29386849.45339419,6546534.66695719,426099236.6335644,294767696.1775579,132974167.82794225,316014176.9084466,2567813.75952675
СИБИРСКИЙ Ф.О.,2017,788.0,25773.5023,13378574678.5613,31141.900297549997,42313.0239434,2627024686.719298,2317942835.2052836,309105085.4038803,2312086342.4160433,5964266.8515362805
СИБИРСКИЙ Ф.О.,2018,932.0,24178340084.0,25392656000.0,28527838441.33,39325273812.19,18169787666.690002,27361783458.460003,13155453985.500002,29588889511.24,39052451406.08
СИБИРСКИЙ Ф.О.,2019,932.0,15829.2158,10957026974.720934,23345.572749130002,29842.38854454,3009886712.4092484,2320498138.638512,689398851.9278519,2317939015.088928,24979675.4090954
СИБИРСКИЙ Ф.О.,2020,1113.0,22316.8345,12422010713.4978,19626.88732534,37011.68452781,3666426473.986625,3204599802.5532804,461844184.44301814,3204359364.5813303,31434.95408393
СИБИРСКИЙ Ф.О.,2021,1403.0,27845.294719999998,15973.869910000001,29685.3056446,44077.64777707,18153.55578938,28283.6624365336,15617.266968336799,29635.371491833605,43400.8256984404
СИБИРСКИЙ Ф.О.,2022,1331.0,21793.65091,13975.98461,23803.70857617,35962.50688273,16132.816027370003,22631.21867414,13657.67464556,23991.207406460002,35937.580976029996
СИБИРСКИЙ Ф.О.,2023,1440.0,50749.6595,0.0,55157.73871997,49260.30297560999,5897.43574436,48763.90005384001,442.30285661000005,54655.92635272,48763.844894860005
СИБИРСКИЙ Ф.О.,2024,1224.0,35221.255300000004,0.0,37016.118379399995,32651.47453692,4364.64384248,32483.650846899996,458.67106067,36834.28031865,32483.56842068
Самарская область,2016,108000000804.0,3565.9042999999997,40351609.4883,51721077.36912,12821863.53851,38903504.95312,10802451.7695273,40351498.06384624,49700793.94859454,12819069.74989427
Самарская область,2017,108000000620.0,2402.238,1199041499.0403,138424185.8421442,131503970.05264217,6923166.64444418,131501272.39458218,1210.0118738799997,138422503.49740517,131502406.38756612
Самарская область,2018,108000000744.0,2379071984.0,2518440200.0,3582715395.75,4277635960.88,2462867406.75,3017651455.96,1282102387.89,3603447559.08,4276268694.24
Самарская область,2019,108000000744.0,2033.9712,1271428055.0233,372894591.70252424,242383406.08772758,130514613.15732427,242381785.74027336,4712137.93941852,372894688.2598971,242383389.02608058
Самарская область,2020,108000000868.0,2858.4862000000003,3689742917.2864,477650245.70412964,310476195.0912973,644826745.6044296,620944381.1908756,644825677.7089155,620944340.3227196,167181401.20591247
Самарская область,2021,36000001178.0,3657.2440399999996,2236.9695199999996,4436.61577172,6195.60675951,3129.3522407099995,4025.9338667499997,2186.32157351,4451.47855468,6188.992663999999
Самарская область,2022,36000001116.0,4338.2731,2903.3212,5428.2779812,7784.16940417,4090.18753905,4917.6641807,2876.69708266,5434.249503020001,7778.33289013
Самарская область,2023,1240.0,6556.1772,0.0,8343.87086312,6483.3121,1860.55876312,6483.31145733,80.20276023000001,8343.84793631,6483.2922974
Самарская область,2024,1054.0,5581.394300000001,0.0,7174.68020352,5275.3153,1899.3649035199999,5275.31400151,74.87919034999999,7174.67825359,5275.31400149
Саратовская область,2016,189000000817.0,4381.7734,94491525.3422,93962627.778302,20218361.128501,73748820.347102,15509420.157633,76771678.527866,89238130.48923822,19350032.84773422
Саратовская область,2017,189000000630.0,4028.3365,2292931792.9295,313613386.0162697,297935098.98668486,15683137.60926968,297932871.34134996,2292.54449312,313613385.0014401,297935096.92902523
Саратовская область,2018,189000000756.0,4445528487.0,4734619200.0,4700097614.39,7054794108.99,2842799226.39,4685199226.009999,2422591204.6899996,4975803855.509999,7049307013.64
Саратовская область,2019,189000000756.0,3426.2383999999997,1963827743.1244,556217137.5982698,495035005.5098719,61186362.184969805,495033049.03404444,4749382.13241,556217236.9149014,495035534.5143851
Саратовская область,2020,189000000882.0,4014.2914,4130960802.4245,651709717.4076054,580024802.5114363,723397123.4118054,1160040600.2323604,723396807.8725057,1160040646.6288886,71693069.0292197
Саратовская область,2021,63000001197.0,4995.53234,2760.9677199999996,4947.765086750001,7403.08028063,2937.46343221,4790.79946273,2646.4334223600003,4965.32405986,7375.59375089
Саратовская область,2022,63000001134.0,4853.60705,3343.5569499999997,5066.600204050001,8232.7289977,3654.4115040499996,4936.97408597,3316.9117366699998,5077.97753248,8232.232053610001
Саратовская область,2023,1260.0,10867.483,0.0,11373.34217412,10835.0725,538.2696741199999,10835.07178934,78.79306392999999,11373.34146093,10835.07178934
Саратовская область,2024,1071.0,7428.3941,0.0,8189.721713099999,7365.6592,824.0625130999999,7365.659197,80.483865,8189.721709959999,7365.659197
Сахалинская область,2016,192000001194.0,411.7158,13593675.7002,13944076.460784,1648408.646492,12296014.445184,172740.95110628,13442531.914753139,12468471.85784078,1369656.52730517
Сахалинская область,2017,192000000920.0,676.1978,222752922.7527,6860250.1914,5372823.0168,1488270.7463,4869643.888174499,181.75416873,6233051.55394388,4869694.65180442
Сахалинская область,2018,192000001104.0,138511774.0,141290600.0,321133352.6,302034170.3,251578165.6,231249485.26999998,72184973.52000001,322533584.34999996,301790134.28
Сахалинская область,2019,192000001104.0,402.2084,82915062.026528,15627756.3581618,6720157.2679229,8907911.0646618,6720096.25932018,30011.244719180002,15627801.481624661,6720146.19217347
Сахалинская область,2020,192000001288.0,417.2765,144582696.0855,62288262.68129302,26784135.67034651,97792441.28449301,53567839.58484647,97792299.79915199,53567866.39494498,35504480.33494645
Сахалинская область,2021,64000001748.0,381.7683,199.002,437.61516662,562.34049871,347.76187642,363.89670084,206.75879236,445.63727076000004,561.57312681
Сахалинская область,2022,64000001656.0,239.28,86.99619999999999,459.91215664000003,393.6294841,400.45928130000004,307.46420809000006,91.37545655000001,463.22953352999997,393.62948238999996
Сахалинская область,2023,1840.0,1568.6201999999998,0.0,2824.45973967,1564.4301999999998,1260.0295396699998,1564.31209396,0.0,2823.9463603599997,1564.31209394
Сахалинская область,2024,1564.0,596.1878999999999,0.0,1464.4806742399999,588.3873,876.09337424,588.38684,3.6365674,1464.47913494,588.3868399800001
Свердловская область,2016,195000000869.0,2892.6016000000004,1388.2330000000002,175750681.1728,76504063.6677,99251775.8042,76502669.33926617,856894.71080666,175750662.41302314,76504035.96858515
Свердловская область,2017,195000000670.0,2436.2672000000002,1153939953.9388,344544064.990675,273433956.350766,71114381.662275,264223985.65853772,1150.51597251,333080082.06759226,264225055.56648377
Свердловская область,2018,195000000804.0,3263277899.0,3319439600.0,5413555100.0,6027800000.0,3747600914.0,4363139852.62,1709052062.83,5451074955.47,6018750193.55
Свердловская область,2019,195000000804.0,1730.2905,977945022.9196,237880276.782,159381133.82,78501723.435,159380040.65258425,1497846.7820210601,237880453.64524552,159381304.96807596
Свердловская область,2020,195000000938.0,2129.4396,2193635573.6885,434392323.50762,291045174.9974585,577741245.62802,582085000.2947439,577740584.3149875,582084933.634398,143351863.29199958
Свердловская область,2021,65000001273.0,3135.6896,1897.6257,3922.27308892,5435.02465398,2777.79535842,3388.15165944,1697.7747053800001,3736.05068039,5038.20125089
Свердловская область,2022,65000001206.0,2277.6587,1501.903,3002.27708534,4226.50489314,2295.20763052,2727.06424639,1504.64193216,3007.10530999,4210.7338856
Свердловская область,2023,1340.0,5859.622200000001,0.0,7528.4028110300005,5755.2563,1773.14651103,5754.182258069999,37.965670180000004,7526.98745576,5754.182258069999
Свердловская область,2024,1139.0,3815.3646,0.0,5019.43789972,3618.4,1401.03789972,3616.98358388,90.58249751,5017.4144951,3616.9835838500003
Смоленская область,2016,198000000208.0,1120.2442,2552034.4793,2434266.38551,229705.266354,2206228.62061,70015.57464632,2285525.86865058,2275163.44471715,184846.55176867
Смоленская область,2017,198000000160.0,886.3106,459215759.2153,121968073.1039822,94001412.1389902,27967694.0086822,94001021.7548743,461.09612452000005,121968074.25506409,94001410.97598799
Смоленская область,2018,198000000192.0,1555344148.0,1645469400.0,1795918862.7099998,2519219277.33,1030113177.7099999,1693744258.24,845486974.6800001,1812693957.64,2512163959.9
Смоленская область,2019,198000000192.0,1023.3148,602040552.132,141820866.8417535,123384694.43166648,18437478.21024197,123384128.09314805,3150002.01659702,141820868.08921346,123384756.55736262
Смоленская область,2020,198000000224.0,1720.9204,1953254029.4541,151228970.20515528,131570600.93885937,170888304.33925527,263137203.0319877,170888124.85289404,263137228.19123858,19662094.23960072
Смоленская область,2021,66000000304.0,1608.3771,945.7645,1713.3959579999998,2570.8049948,1097.09166192,1640.5144694699998,924.4609529899999,1713.69339051,2522.42714219
Смоленская область,2022,66000000288.0,1145.2692000000002,737.8784,1249.98309768,1881.78235658,859.2614976799999,1181.37375634,719.39946959,1262.9945393,1881.76886749
Смоленская область,2023,320.0,2065.6009,0.0,2224.99490707,1958.4949,266.50000707000004,1957.61151512,117.9660095,2223.93065256,1957.6115150599999
Смоленская область,2024,272.0,2130.3435,0.0,2335.4809331899996,1963.9996,371.48133319000004,1963.83546462,55.580893700000004,2335.2807468499996,1963.8354390499999
Ставропольский край,2016,21000000635.0,9125.108199999999,4584.8464699999995,68736960.95816408,47180826.79019704,21566260.27049408,47176227.93083776,4622.12739701,68736888.66950524,47180732.21010715
Ставропольский край,2017,21000000490.0,10910.1542,5536648936.6434,2546049795.3662686,1788812012.5186343,757249966.8554688,1747742125.7596283,5473.532770119999,2488453381.9026623,1747747479.0477254
Ставропольский край,2018,21000000588.0,9579856545.0,9752284600.0,11347120033.09,15498677170.59,6203348549.09,10673637847.869999,4867070011.04,11391066572.23,15452341530.16
Ставропольский край,2019,21000000588.0,6867.8447,4362700230.238681,239264038.0576848,224910945.2675497,14362670.68078794,224906598.99785224,4433.2445227299995,239264201.12806347,224912513.87219915
Ставропольский край,2020,21000000686.0,7907.443499999999,9304384499.5998,758527354.2395276,713023043.2140332,804039515.8469276,1425204186.6859033,803164482.0461742,1424381875.3837686,45469627.5539214
Ставропольский край,2021,7000000931.0,9089.412699999999,5235.8143,9102.39288685,14237.091302300001,5682.56138688,8973.39720367,5195.3723543999995,9137.63738003,13505.03872001
Ставропольский край,2022,7000000882.0,8925.4969,5258.723100000001,8717.60532438,13071.06067268,5148.62449241,8457.882048950001,8490.595059930001,11735.79020405,13071.05866607
Ставропольский край,2023,980.0,13613.209299999999,0.0,14351.528503579999,13512.56661,838.9618935800002,13512.56058097,6377.5376562400015,14351.52230365,13512.56058097
Ставропольский край,2024,833.0,13218.2258,0.0,12399.876731889999,11792.5969,607.2798318900001,11792.51958997,4090.49694453,12399.79541916,11792.51958997
Субсидии бюджетам на поддержку производства и реализации тонкорунной и полутонкорунной шерсти,2016,35.0,,35.0,70.0,63.0,,,,,
Субсидии бюджетам на поддержку производства и реализации тонкорунной и полутонкорунной шерсти,2017,35.0,,35.0,70.0,63.0,,,,,
Субсидии бюджетам на поддержку производства и реализации тонкорунной и полутонкорунной шерсти,2018,35.0,,35.0,70.0,63.0,,,,,
Субсидии бюджетам на поддержку производства и реализации тонкорунной и полутонкорунной шерсти,2019,35.0,,35.0,70.0,63.0,,,,,
Субсидии на 1 кг реализованного товарного молока (подпрограмма молочного скотоводства),2016,32.0,,32.0,62.0,54.0,,,,,
Субсидии на 1 кг реализованного товарного молока (подпрограмма молочного скотоводства),2017,32.0,,32.0,62.0,54.0,,,,,
Субсидии на 1 кг реализованного товарного молока (подпрограмма молочного скотоводства),2018,32.0,,32.0,62.0,54.0,,,,,
Субсидии на 1 кг реализованного товарного молока (подпрограмма молочного скотоводства),2019,32.0,,32.0,62.0,54.0,,,,,
Субсидии на возмещение части затрат на закупку кормов для содержания маточного поголовья крупного рогатого скота,2016,37.0,,37.0,28.0,42.0,,,,,
Субсидии на возмещение части затрат на закупку кормов для содержания маточного поголовья крупного рогатого скота,2017,37.0,,37.0,28.0,42.0,,,,,
Субсидии на возмещение части затрат на закупку кормов для содержания маточного поголовья крупного рогатого скота,2018,37.0,,37.0,28.0,42.0,,,,,
