region_match,year,ln_yield,temp_grow_mean,prec_grow_sum,spi_grow_mean,spei_grow_mean,ln_subsidy_main,ln_subsidy_per_area,ln_area,ln_yield_lag1,temp_grow_sq,spi_sq,spei_sq,temp_x_subsidy,spi_x_subsidy,spei_x_subsidy,agro_zone,W_ln_yield,W_temp_grow_mean,W_prec_grow_sum,W_spi_grow_mean,W_spei_grow_mean,W_ln_subsidy_main,W_ln_subsidy_per_area,W_ln_area,W_ln_yield_lag1,W_temp_grow_sq,W_spi_sq,W_spei_sq,W_temp_x_subsidy,W_spi_x_subsidy,W_spei_x_subsidy
Bashkortostan,2020,7.67503407410556,14.029185166666666,354.2435211006176,0.4540432968405292,0.630176424878435,26.2039047632634,18.718138221088864,7.485766542174537,7.572216374010381,196.81803644062,0.2061553154058169,0.3971223264725658,367.6194320135209,11.897707308807362,16.513083021568324,black_soil,7.406955628623331,14.046067397222224,347.75717657947183,0.3733140908384849,0.23481859622073428,26.08359511707869,19.49596260705054,6.587632510028152,7.370123119982183,199.62362471974697,0.19393701710941752,0.2923486515966272,366.31636347609856,9.783219884112036,6.205716063046764
Belgorod,2020,8.574567346915646,17.12812595,244.22652083004417,-0.1236994985887088,0.050084539678436,24.46093545622978,17.857068870384502,6.603866585845279,8.489460899763964,293.37269855906345,0.0153015659510979,0.0025084611148008,418.9699833491244,-3.0258054509463927,1.225114692429205,black_soil,8.449923649825655,16.749459425,272.2808652575158,0.02484365143899736,0.3208915038902671,25.138537343568743,17.980517566539486,7.158019777029257,8.343273487578887,281.0080460381281,0.277073004684838,0.5524497254469456,420.8383849679082,0.7932734423729828,8.281902578860443
Bryansk,2020,8.510627963418422,15.32069855,393.0305850841266,0.4788544701543966,0.9190352410570112,24.529928327961176,18.52160174737801,6.008326580583165,8.38828344919252,234.72380405997217,0.2293016035868479,0.8446257743047189,375.8156373657987,11.746265832411172,22.543868593999008,other,8.08240002719478,14.664870805555555,454.86497913378827,1.0522556867448496,1.687304180786712,25.553390370743195,20.05659337830693,5.496796992436268,8.118203298526723,216.0590875340997,1.243015777620028,3.101353734025328,374.6294341177462,26.945766368247014,43.186054385217595
Buryat,2020,7.284264490219026,9.21738705,543.2142085282293,0.8661821277051761,-0.5002780840640636,25.81086217943805,21.694250708495478,4.116611470942579,7.236805416667837,84.96022402950773,0.750271478355866,0.2502781613948103,237.90870680208707,22.35690752049071,-12.912608679170871,other,7.247855457966085,10.321926494444444,467.90979670247214,0.7928865860133995,-0.6678360712555323,25.71412598441689,21.241166276119415,4.472959708297473,7.250804295717334,107.39138149464029,0.6637346705119209,1.0231283806352207,264.9612701398799,20.484841657546323,-16.783134585003356
Chechnya,2020,7.760293791834799,17.555146833333335,522.1092115311062,0.2998959681159767,0.5564094588923384,26.38622631941569,21.104933043873448,5.281293275542241,6.899567171216184,308.18318033989345,0.0899375916922189,0.3095914859448648,463.2140774149071,7.913122886988432,14.681545908596862,other,7.550994066759692,17.81835893333333,375.1627696167697,0.0054370901750650374,-0.1264626099249414,25.02545345139862,19.43242413244051,5.59302931895811,7.561094130169444,321.7423538564568,0.21177359672597576,0.7150706653964672,444.0979454921095,0.5600284730570566,-2.3291717064195487
Chelyabinsk,2020,6.555808985855665,14.807641833333332,326.1733793760798,0.4847881652023374,-0.090462994387973,26.13936624356861,18.87159730038224,7.267768943186367,7.139329010346263,219.26625666428336,0.2350195651202488,0.0081835533536384,387.0623730850877,12.67205540077154,-2.36464534179712,other,7.417491018951272,14.847666499999999,319.28712358661153,0.34256366538872424,-0.04429414012678593,25.856284063654133,18.81151553843021,7.044768525223925,7.350515779276919,222.33089320039417,0.15735850063148982,0.23809457850450919,383.67813061336034,8.869651670329255,-1.035822869001567
Dagestan,2020,7.894073051246025,16.408473033333333,392.7186222780371,0.3713337868669549,0.7997376215384469,26.22859737532593,21.168962415197765,5.059634960128164,7.852465527265536,269.2379872856272,0.1378887812689531,0.639580263303972,430.37123273519296,9.739564387588452,20.975996081232708,other,7.743984865326492,19.879340222222222,274.9233294893095,-0.3199165404225396,-0.39926142143039345,25.472848003592865,19.254779534909186,6.218068468683679,7.574772676180289,397.95261497271196,0.2945562579728852,0.6972842175503091,505.578850945868,-7.854687142902393,-9.44339018339037
Ingush,2020,6.9417575153135616,16.313816766666665,540.6974004381581,0.2885421268367589,0.0470153598592213,25.07997467153344,21.11028671391089,3.969687957622545,6.720531751587976,266.14061749637443,0.0832565589594802,0.002210444062692,409.1501113040375,7.236629232736302,1.1791440344423023,other,7.760293791834799,17.555146833333335,522.1092115311062,0.2998959681159767,0.5564094588923384,26.38622631941569,21.104933043873448,5.281293275542241,6.899567171216184,308.18318033989345,0.0899375916922189,0.3095914859448648,463.2140774149071,7.913122886988432,14.681545908596862
Irkutsk,2020,7.635559241943939,11.164792616666666,389.74483916637377,0.6019632135847884,-1.7246976856411087,25.04075396504272,19.0057128208182,6.035041144224526,7.497287305978646,124.6525941731745,0.3623597105093256,2.9745821068557965,279.5748249846756,15.07361272738315,-43.1877304102176,risky_farming,7.25134234439145,8.658569353333334,426.0392789726593,0.6976792387539023,-1.0064814698753362,25.505500870509287,21.3957026369481,4.109798233561189,7.2392638060654235,76.89304168179414,0.5585692771541864,1.8950026821913366,221.32107935822364,17.835284677489256,-24.986152786416323
Ivanovo,2020,7.781153677745283,13.540714383333333,357.1052799649641,0.2846024852455509,1.030550433802257,24.99993195732358,20.869384050141264,4.130547907182314,7.5608072526731505,183.3509460110102,0.080998574607944,1.0620341966100202,338.516938236886,7.11504276602396,25.763690723646725,other,7.793230833934327,13.473029466666667,422.0347708824799,0.6817677654716824,1.5108779837283302,25.416839212271988,21.322637979202284,4.094201233069707,7.65065622178181,181.76662394205363,0.4876496480624479,2.293555199777222,342.0654702127799,17.44350986599615,38.480916623066825
Kabardin-Balkar,2020,8.607641747932892,13.26452155,578.921909386913,0.2127990366630979,0.0212813964940429,26.24071873594124,20.856127347516384,5.384591388424855,8.58608704483231,175.9475319504144,0.0452834300047424,0.0004528978367366,348.0705791603813,5.5839996683556,0.5584391397082271,other,7.9728050292192005,15.994122133333333,440.578360710203,-0.18395605480921753,-0.5579750777498818,25.050262970913423,18.852214789855097,6.198048181058327,8.305620565925214,278.2668875345642,0.2450798846037935,0.7577816347101618,394.5797477982247,-4.0187111783166785,-13.120516804665613
Kalmyk,2020,7.654509170425189,21.350086833333336,110.58849080270832,-0.6160809462050768,-0.5280529120110266,26.264529384026407,20.641382292641232,5.623147091385175,7.714465745669864,455.8262077908735,0.3795557322769427,0.2788398778833249,560.7499829855986,-16.18107611454203,-13.869061223834317,volga_dry,7.937493218050634,19.447072140000003,196.46969445334338,-0.410193224135576,-0.3054076107675343,24.986328611482453,18.711944257652313,6.274384353830141,7.925966261219626,381.25126560224857,0.32333896227616954,0.5317963516103752,484.64552012393136,-9.986232779218662,-7.137924535891434
Kaluga,2020,7.9402716814918675,14.115576333333332,477.3644994802046,1.1808264429257382,1.9002202353344864,25.18917395688835,20.59083706476464,4.598336892123712,7.963829166204788,199.24949522216005,1.3943510883126518,3.6108369427746503,355.5597077620695,29.744042683750116,47.86497806423969,other,8.140900621073309,14.345070525,461.29937417943614,1.0719820432898264,1.7991403284596081,25.565588522246248,19.93646814817056,5.629120374075685,8.06219098173437,206.1452483372185,1.2768438620247589,3.4986164486140745,366.4213713489598,27.611033986347213,46.29762044704348
Karachay-Cherkess,2020,8.12845842471891,11.255457266666667,689.0844352862921,0.2756525335600836,0.1101906556727287,26.332737634490343,21.68640631149731,4.646331322993032,8.500956020195606,126.68531828175948,0.075984319258093,0.0121419805975858,296.3870031593512,7.258685844520227,2.901621625602431,other,8.298998874094366,17.85622429444444,346.572596343632,-0.38932562344146404,-0.6988262797865012,24.309665838371973,17.31923839328129,6.9904274450906865,8.444247659032127,329.6114302019518,0.33431310914701917,0.7662864617093496,429.8094471068399,-8.869784093554433,-16.340190207711128
Khabarovsk,2020,7.4194795099675,8.5507975,491.5032575267426,0.333587206707824,1.214830673487442,23.90131971921102,21.59763523077368,2.303684488437346,6.917588412402117,73.11613788600624,0.1112804244791284,1.4758135652459516,204.3753449017303,7.9731744817622365,29.0360563317278,risky_farming,7.525996907945265,10.597269253888888,532.1888234692204,0.5774658737912082,-0.01195881964887735,24.654208329707743,20.54283454815584,4.111373781551902,7.49299630452464,119.54139391250115,0.3980899395874106,1.9716450990229601,257.848091381776,13.922581817791542,-2.0771017225393216
Khakass,2020,7.632513490234109,11.459606116666668,518.370668913218,0.6178278067969695,-1.064742639866889,26.375755020899277,22.01786740207872,4.357887618820556,7.572071734316538,131.3225723491441,0.3817111988515534,1.133676889150712,302.2557635691989,16.295674877176353,-28.083391029434647,other,7.585789127171315,8.202005433333333,428.4200037921578,0.8188951044057631,-1.1522324453650379,24.781325099524388,20.029553292682568,4.7517718068418215,7.606053150860902,67.97458678203131,0.7227491452010283,2.720187380596875,204.57434825000945,20.652591087291803,-26.69742834069369
Kirov,2020,7.661444479740992,12.295382866666666,417.1060815391007,0.6752903358606804,1.0883315626965675,25.31838569528302,19.59172363268666,5.726662062596363,7.667079268701662,151.1764398379202,0.4560170377068306,1.184465590361553,311.29924568944125,17.097261179617917,27.554798268701795,risky_farming,7.649633004204716,12.933233923333335,419.6533279816448,0.6811017104403733,1.0755808961837867,25.927860213630133,20.343150272142005,5.584709941488134,7.560521770453766,168.32483001266957,0.5996725152527398,1.7066970903741954,335.82689709711053,17.561582358961846,27.747951155452736
Krasnodar,2020,8.472203240630714,19.57136433333333,268.7235935098691,-0.7372112638089715,-0.8916194246810544,22.920490471838185,15.083564564114605,7.836925907723582,8.636370820609251,383.038301868072,0.543480447486821,0.7949851984685744,448.5852697230403,-16.897243747865318,-20.43635452790795,black_soil,8.156149300022298,17.440277816666665,361.3269915770355,-0.34958807727423913,-0.6128731075083215,25.552018653216138,19.161338174742383,6.390680478473755,8.27725083009905,317.8194163200558,0.25695425241610403,0.6247951975016461,443.2648248027655,-8.717073074616659,-15.273970859800372
Krasnoyarsk,2020,7.958551209881726,7.364333866666667,333.00905005309164,0.5905095681270779,-2.3322950591466034,23.20817257656774,16.369771662975033,6.838400913592709,7.777488400063859,54.23341329973362,0.348701550049628,5.439600242919658,170.9127312890624,13.704647965207707,-54.12830623215064,other,7.441788183473288,10.454917576666668,411.23067943200414,0.6018378912216842,-1.2274925368699403,26.04676337050269,21.971416124371856,4.07534724613083,7.416955867497485,114.62823449231016,0.4286345407594548,1.9831784932778131,271.90364795292976,15.679180803610146,-31.834569141546034
Kurgan,2020,7.178888356478326,15.476265833333334,297.7802557545975,0.4212235896608209,-0.649350904051802,25.432796046583068,18.43724145111717,6.995554595465896,7.425468912452334,239.51480414400072,0.1774293124867476,0.4216565965928925,393.6047125018686,10.712893645853256,-16.51480910541381,other,7.264159556829581,14.134472155555553,359.22014725635023,0.47444807066739614,-0.5524770320612836,26.07339655033811,19.54932882985301,6.524067720485101,7.520467517059073,200.28981819811514,0.22562448100309268,0.5520443062794013,368.5749731559031,12.370032269925924,-14.403204289392809
Kursk,2020,8.633059823939021,16.068537250000002,341.6338302654464,0.550634291968111,0.991322982997557,25.459464286568977,18.511392740925363,6.9480715456436135,8.545264505717887,258.19788935463765,0.3031981234912229,0.9827212566191744,409.0963502537783,14.018854091322316,25.238552082081327,black_soil,8.47207978211079,16.441240233333335,281.48111175893337,0.0007202835531701784,0.3380158761173903,24.842005482469894,18.163771014648198,6.678234467821697,8.340378359456427,271.0679779913569,0.12941369036596106,0.376461199730844,408.3496873817043,0.022042923782639612,8.454047109482884
Leningrad,2020,8.263216886961702,12.5279321,432.8672376048749,0.3182656228645475,0.6212522407917154,25.53545019550582,21.81137253074192,3.724077664763901,8.215157213359166,156.94908270221043,0.1012930066973583,0.3859543466887275,319.90638619222864,8.127055961599291,15.863955653583238,risky_farming,7.857560920625838,12.870564899999998,468.19174128084546,0.6446390235924658,1.205532230709553,25.4541122255267,21.885564981748765,3.568547243777937,7.89102568376477,166.46409221539355,0.5770051511747177,1.7452125731703574,328.04550510965714,16.22053482980788,30.44208694496448
Lipetsk,2020,8.536336342396806,15.885754833333332,285.73944087197754,0.1486731517371092,0.7324836989511367,25.55954774512011,18.82677104867667,6.732776696443441,8.342486619429337,252.3572066247733,0.0221037060474455,0.5365323692291395,406.0327091298559,3.8000185202421295,18.721952075863765,black_soil,8.383480500874432,15.708466133333335,323.90330528516677,0.39461373991479853,1.011578044013822,25.664317175792142,18.80168966497195,6.862627510820194,8.194679597419935,247.91284432138602,0.44832968595560435,1.657042941746053,402.6961891921916,10.328532687034699,26.290714529298448
Mariy-El,2020,7.765048366834166,13.427433416666666,415.4382196245498,0.9883230036585228,1.86279646300438,26.299214942850305,21.395400489426866,4.903814453423442,7.594672933894217,180.29596815901667,0.9767823595606044,3.4700106625816285,353.1309575557275,25.992119106178915,48.99008457533348,other,7.889076062525167,13.378145266666666,377.2601215599018,0.6038836479031198,1.0121919640547268,25.831026200342855,19.293887482763147,6.53713871757971,7.811320280208115,180.14714519088946,0.3697743752898476,1.0303298105783059,346.1262887588552,15.562328370364892,26.106924900971336
Mordovia,2020,8.129292127954374,14.194087116666664,392.7602527917587,0.9150470527324676,2.03941495328896,26.310514498125688,20.140759424587465,6.169755073538221,7.923592077469232,201.4721090755226,0.8373111087143753,4.159213351698611,373.4537348707173,24.07535874738477,53.65805669620351,other,8.199205188032458,14.795943533333332,342.4683653495639,0.5783111387463062,1.4994284135251421,25.964106461074202,19.38170369393684,6.582402767137365,7.782883408260554,218.9385934956887,0.34258051617237595,2.2950614311606445,384.17845853636146,15.005402400969665,38.907426316896036
Moskva,2020,8.073916465589031,13.877644000000002,474.8611322661926,1.2438561240642934,2.103421819554604,25.65051952332101,20.543992400429183,5.106527122891823,7.872733489079976,192.58900299073605,1.547178057372247,4.424383350978402,355.9687783596987,31.90555579451356,53.95386244826477,other,7.88014516007959,13.878340614285717,455.35310280002807,0.9854498495648668,1.796463106975601,25.598799035551462,20.604465416075882,4.9943336194755865,7.831393908016368,192.964294415009,1.0687595440977964,3.2910819588239293,355.2882862168198,25.267874427568618,46.03603654426594
Novgorod,2020,7.987062164197907,13.144902633333333,463.703732675293,0.601079542787946,1.2241559408947331,25.713698426677528,23.22347261541193,2.4902258112656,7.946764348958964,172.78846523981358,0.3612966167581661,1.49855776762787,338.0040621615726,15.455978093694451,31.47757669139285,risky_farming,7.796300177048,12.780631845833332,476.12405124769987,0.7116132389321439,1.2322956940735073,25.33454277104953,21.28768131546495,4.046861455584582,7.855668223803774,163.97302785102528,0.7249682498692587,1.94803385305212,324.06417158435755,17.850152532851194,30.973757031082076
Novosibirsk,2020,7.437355386353477,15.145845216666666,278.2949123084903,-0.003143486802352,-1.806689268491601,25.73390113850933,18.432241318006188,7.301659820503146,7.448397973995243,229.39662732722456,9.881509276561202e-06,3.264126112882716,389.7616834648645,-0.0808941786019352,-46.49316302336861,other,7.4387357929227065,13.672013291666666,375.99549670279686,0.31672220746335106,-1.469414419557778,25.288797730540033,19.362754334078204,5.926043396461832,7.412700627055351,193.89726957133263,0.18358148800132507,2.374368219734354,343.76569037759344,8.406751264651492,-36.74258167351979
Omsk,2020,7.310453800379576,15.271006666666668,293.8459154097159,0.2255580521853197,-1.7045474874503617,25.773121851465177,18.158117295548625,7.615004555916554,7.358156639354173,233.20364461337772,0.0508764349056354,2.905482136973341,393.5815156145371,5.813335163551386,-43.93151009566698,other,7.617513603859873,14.430702044444445,335.4090648722906,0.30889703887288567,-1.5011329162660947,25.95814792713077,19.645544180768393,6.312603746362379,7.6048371635437695,208.59350837291484,0.1444303646729348,2.307640198424262,374.51766439299126,8.053170700322,-38.93135617526933
Orenburg,2020,7.172605134988955,16.73532811666667,217.35159119836896,-0.0008435098856628,0.1670853893731241,25.792170044449666,17.871223845794706,7.920946198654955,6.694515043337842,280.0712071724939,7.1150892721087e-07,0.0279175273419684,431.6404285347262,-0.0217559504051892,4.309494774654699,volga_dry,7.586137489810918,15.257275550000001,292.1868379248318,0.28359866541539863,0.5440016449014895,26.011469528203023,18.633425939471824,7.3780435887311935,7.467397304894671,233.97549710973144,0.14748762472557275,0.4112597644912502,396.6497351723211,7.437133130015457,14.155359468731909
Penza,2020,8.23960119559055,14.638967833333332,352.9538346227597,0.6805766384146507,1.726282568289856,25.847229821433004,19.101411288509137,6.745818532923868,7.749313503046052,214.299379225368,0.4631845607557861,2.980051505581421,378.3767659367318,17.591020784201785,44.61962227932152,black_soil,8.12372093261918,15.371333443333333,311.4050216776883,0.4115592340375028,1.2602670884105185,26.072400549709066,19.28586750059467,6.786533049114395,7.760090665609823,237.25527080927614,0.2896876931012076,1.8391596878357241,400.6862768040654,10.762036680376353,32.90225328621744
Perm',2020,7.341721968739772,11.93148205,413.98504006712335,0.1044921397791315,-0.1271700868291403,25.864929398115738,20.42200099550853,5.442928402607212,7.168492115926803,142.3602639094722,0.0109186072756215,0.0161722309841311,308.60694083813524,2.702681818045277,-3.289245317387963,risky_farming,7.647842147673199,13.166403187499998,390.7421224735686,0.5620761056726883,0.5604787228326278,25.970932192370462,19.781191005388408,6.189741186982054,7.625534225319916,173.7301615767284,0.3240809647478727,0.6018031209847713,342.1384460683337,14.578477740893497,14.49688050496005
Primor'ye,2020,8.122406841524436,13.254910666666667,748.9624079498129,0.8763550079733541,1.4157085303928991,23.43131612018195,18.70159474315012,4.729721377031834,8.200086990392384,175.6926567813138,0.7679980999999775,2.0042306430272228,310.5800019754384,20.534151225328237,33.17191410967424,other,7.4194795099675,8.5507975,491.5032575267426,0.333587206707824,1.214830673487442,23.90131971921102,21.59763523077368,2.303684488437346,6.917588412402117,73.11613788600624,0.1112804244791284,1.4758135652459516,204.3753449017303,7.9731744817622365,29.0360563317278
Pskov,2020,8.172387084153304,13.811603416666664,393.28803349308953,0.1757605842211328,0.534709386365528,25.88232113873565,22.1263673189574,3.755953819778257,8.195408662862603,190.7603889392783,0.0308917829657539,0.2859141278673995,357.4763550710251,4.549091884343153,13.839520053808874,risky_farming,7.815127712715936,13.152784195833332,493.23126353864063,0.8850003239669426,1.482816822495732,25.60369103243633,21.752131469167033,3.8515595632692987,7.8721601913740535,173.20166081576224,0.9807372251313556,2.566029057658827,336.84013491724875,22.681341039759666,37.994638420388085
Rostov,2020,8.138801266656548,19.7077585,165.37564882237035,-0.5733309339535517,-0.4535505301193935,25.91622269094773,17.71662879578349,8.199593895164245,8.125017685715624,388.3957450943223,0.3287083598280519,0.2057080833715829,510.7506580254181,-14.858572159949292,-11.7543165401716,black_soil,8.003097082507686,19.600771119999997,184.82621998935494,-0.6063735502453765,-0.6188539971244017,24.49653369147828,17.252593354266967,7.243940337211314,8.048386158144396,386.0937307370435,0.3746767548856937,0.5418418210288387,480.4450097074945,-14.800931209426162,-14.913455227365619
Ryazan',2020,8.318861492360138,14.777006266666667,357.9744227689255,0.5932195892697708,1.5636715085428523,25.932751990935373,19.408736043203373,6.524015947732001,8.08566577816059,218.35991420510595,0.3519094810933956,2.4450685866286803,383.2084386819645,15.383816484697514,40.55030542633358,other,8.240938838954474,14.689993502380956,371.30605257484154,0.69270652022165,1.5515685200741725,25.733523179990136,19.64123164262642,6.092291537363719,7.96744811454294,216.42652301460873,0.6409913556293727,2.6878442764958717,378.11253356714747,17.87528663995362,39.99731600918692
Sakha,2020,6.905888889902176,6.910138983333333,239.9885853409325,0.2550079534818474,-1.9210236780405257,26.406845608332716,24.196704805729947,2.210140802602766,6.926899632422063,47.75002076898303,0.065029056339,3.690331971592349,182.4749732650045,6.733955656492035,-50.72817567596761,risky_farming,7.491653008339154,9.893598392333335,462.40524345458863,0.5713021104218151,-0.5358728158282584,24.404371177431393,19.346354979060862,5.058016198370529,7.2729748177439015,100.59788791850767,0.3431263816270691,2.0408794228492977,242.4850440608722,14.006290356357475,-12.970029361504155
Samara,2020,7.845342810377708,15.969890583333331,238.56073482617364,0.0485431192841004,0.603025386673037,25.405397072107668,18.362413590897003,7.042983481210666,7.451309788331699,255.03740524363863,0.0023564344298304,0.3636396169721657,405.7214114676965,1.2332572205312575,15.320099392989768,volga_dry,7.766564897462826,15.796711195833335,268.94624604416595,0.2227281061047151,0.7381714901149476,26.053296794344828,18.680292045220934,7.373004749123895,7.34557933467447,250.7458703573003,0.12663875671221023,0.6938337635679201,411.3590147051036,5.8505649258929076,19.29252657264657
Saratov,2020,7.73779393340632,17.0187525,204.5423927405852,-0.1018582141955333,0.6412170419310625,25.96501285667272,18.21892925215138,7.746083604521341,7.218570060070448,289.6379366562564,0.0103750957991031,0.411159294862822,441.8921274670311,-2.644749841144746,16.64920873765769,volga_dry,7.965975374013617,16.365803614285714,251.90870431922255,0.04923615602279734,0.5864240635526141,25.532625804998887,18.359422593514015,7.1732032114848705,7.606938979978927,269.71001042712845,0.17865094732984554,0.8119897994076599,417.2475703330721,1.452578868814601,15.254815266815175
Smolensk,2020,7.673868576153451,13.810498833333334,545.5966076557138,1.4253063253407,2.170369324028093,26.01153286877226,21.06755032923078,4.943982539541479,7.845516223657494,190.72987802550136,2.031498121056209,4.71050300268216,359.23224433739097,37.07440232966862,56.454633009331765,other,8.006713283640662,14.050665103333333,453.86034530845893,0.8549294852480277,1.4745752933160035,25.281205117139187,20.53778578656255,4.743419330576635,7.980291549372096,197.93238170153404,0.926116737650238,2.566972261912344,355.00766510727897,21.60257679381886,37.27692349751137
Stavropol',2020,7.817151633719492,20.732787,192.072286134114,-0.6435646431785187,-1.2261408111724923,23.7677883073365,16.01802326821288,7.749765039123622,8.110285111654822,429.84845678736895,0.414175449949494,1.5034212888227378,492.77249243709815,-15.296108201153585,-29.142655234933656,volga_dry,8.093711527635012,17.016115478571432,389.6459873738995,-0.10956311696592672,-0.05508624774484538,25.755646087426506,19.75114353866061,6.0045025487659,8.044990002214911,301.0448960872804,0.2286912374022605,0.32018568391523455,436.87554331484137,-2.4916456049862763,-0.9917327909676631
Sverdlovsk,2020,7.643436510232244,13.149886883333332,407.7731262928618,0.4958312849392095,-0.3250874707069008,25.99626540032041,20.219458635720105,5.776806764600312,7.709862787307119,172.919525044462,0.2458486631244676,0.1056818636106101,341.8479494033256,12.889761677061584,-8.451060166815482,other,7.268937311916032,14.138092526666668,347.17922647970545,0.3814543906686922,-0.29573763829589145,25.94511089173123,19.2011817043107,6.7439291874205285,7.403543433251924,201.32860680879529,0.16510560301059932,0.47708044185543674,366.7416110835817,9.906723581084417,-7.609904820519279
Tambov,2020,8.393504233228379,15.894964833333333,285.2712014301653,0.190250553826311,0.8487007745469985,26.041385831957296,19.02594903293312,7.015436799024179,8.058954468773823,252.64990705290336,0.036195273231218,0.7202930047166752,413.9269120102261,4.954388076934524,22.10134432585939,black_soil,8.21987608789322,15.950172606666667,280.82759825076664,0.16393283522717622,0.8628229684995771,25.624430562945946,18.601098004938834,7.023332558007111,7.9074636860292635,255.69452788662446,0.21970414591483667,1.2989979901153559,408.41809217952425,4.339559748284065,22.373268318963223
Tatarstan,2020,8.11670764530934,14.460907666666666,337.4141615807029,0.5324769599455591,0.9360523654128858,26.34366670540269,18.996051332839635,7.347615372563056,7.955561291714568,209.1178505438587,0.2835317128728645,0.8761940307950588,380.95333182826914,14.027395561111868,24.659051533240877,black_soil,7.681440181258297,14.374319211904762,334.7175354153588,0.46423327705185746,0.9154629664043819,25.928083285631903,19.452758151721447,6.475325133910458,7.435206117587333,208.79459841345619,0.320323172576333,1.0890232326422957,372.59268620264976,12.095591370975301,23.80151602495238
Tomsk,2020,7.821952250825307,13.700373166666663,384.2183462082724,0.4871098415603674,-1.4548288492177062,26.055984635757675,20.947460670842307,5.108523964915366,7.653902763112232,187.70022490592,0.2372759977449662,2.1165269805161158,356.9767127348133,12.692126547623287,-37.90699814287357,risky_farming,7.574898392753903,13.056768375,312.2159534678517,0.3139122238426718,-1.7713531115443857,25.19993839341689,18.129265207496633,7.070673185920259,7.574063441734278,181.379339531484,0.14889827030727543,3.2878689986624177,332.76763183694004,7.746342170525453,-44.23672167768801
Tula,2020,8.305189479132329,14.371440716666667,431.7091717117114,1.139911253599916,2.0037349291987248,26.070373368930547,19.612728115644277,6.457645253286273,8.142230765007485,206.53830827266447,1.299397666083732,4.014953666491018,374.6688253329508,29.717911988795485,52.23811773657837,other,8.217346495459461,14.663995358333333,398.98487384682505,0.7916438269992279,1.5749493155957701,25.582998304066212,19.842584139268467,5.740414164797744,8.066178763218673,215.63890476069383,0.8288855832064349,2.754205312402718,375.1924084833971,20.20835837080083,40.27277450367545
Tuva,2020,7.213027044460905,9.039677,523.8309575312239,1.0472806406844484,0.0278301684165278,26.35447762248104,23.689334922390103,2.6651427000909336,7.434617901657945,81.71576026432899,1.0967967403524286,0.0007745182740923,238.2359652109565,27.6005342093759,0.7334495507632619,other,7.627722108069701,9.8015299125,446.08469166522815,0.6691206790535029,-1.4055033671796662,25.10888593548695,19.77190064859186,5.336985286895092,7.52091321425672,98.79220096288998,0.46076098444159325,2.4495343500802442,247.66300666125602,16.85771077256448,-34.57800908774344
Tver',2020,7.336363223550686,13.127803216666663,530.757476218681,1.195349804874577,1.915489784268387,25.154082638789724,20.90613040128351,4.247952237506216,7.481202979520588,172.33921729552364,1.4288611560136892,3.6691011136365503,330.2178469778028,30.06792777407628,48.182388327244496,other,7.816366240449803,13.213133547222224,482.2091952000129,0.9059973639914924,1.5842004844131823,25.700496003695683,21.6127505742843,4.087745429411383,7.834968888100125,175.19410961437205,1.0005703018127834,2.8296919643250416,339.85141152029496,23.240971629665843,40.668055506067766
Tyumen',2020,7.593233174400835,14.44588775,343.7139361001091,0.4427247618606416,-1.241880631088977,26.08455800712532,19.55693055345669,6.527627453668627,7.712210753523836,208.68367288560003,0.1960052147645617,1.5422675018739556,376.8145969792961,11.54827973194465,-32.39390735956582,other,7.488682729478864,14.399383137500001,345.9044109163619,0.4074306920864294,-1.0334536778566927,25.814541983531583,19.44056951330705,6.373972470224532,7.536847775556464,208.3345496769401,0.1778576020654542,1.3873368944232398,371.5027225636361,10.52702925852238,-26.701094377692456
Udmurt,2020,7.611453526614001,13.191157833333332,383.8457609616941,0.6231395050503342,0.8484943744624098,26.365172910615023,20.595443532058013,5.769729378557007,7.5529784712604995,174.00664498391137,0.3883028427543755,0.7199427034943562,347.7871571670471,16.429180798087124,22.370700896385568,other,7.698727041973917,13.179239437499998,380.6872010718861,0.4415756831064751,0.631847566539687,25.932721640516213,19.431978545530924,6.5007430949852925,7.590837262588353,174.8681476829678,0.2391556683152834,0.6184885446533273,342.11973759234166,11.431261466895606,16.35942187653076
Ul'yanovsk,2020,8.039152876146687,14.9718565,316.4768386570067,0.4611371885544975,1.2083311637427183,26.11233757085424,19.63496375009801,6.477373820756228,7.513670943575023,224.15648705659228,0.2126475066679461,1.460064201271832,390.9501709903882,12.0413699340097,31.552351245033005,black_soil,8.013747542527659,15.25652114,305.24627531239605,0.41495711123624895,1.1891984631191603,25.974364190748354,18.963912977796923,7.010451212951431,7.659669344126399,233.9129361489289,0.3193517825143919,1.758051559982016,396.07947431408917,10.856456494416989,30.981207727882676
Vladimir,2020,8.00873202878984,13.967095183333331,375.8473343293254,0.530630867176802,1.4069408966889236,24.655091471043285,20.23701018760505,4.418081283438233,7.682825878994658,195.0797478602932,0.2815691172008048,1.9794826867758324,344.3600093298514,13.082752567603071,34.68825650221707,other,7.9379153186933165,13.7935821,414.5407606089292,0.7386457155865445,1.5781147081668627,25.690447606270162,20.807594566143333,4.88285304012683,7.78442327112067,190.68834080766658,0.6684540729994194,2.6347784617489283,354.3662715935644,19.052170552406064,40.635358835540416
