region,region_std,year,production,area_total,temp_annual_mean,prec_annual_sum,temp_grow_mean,prec_grow_sum,prec_winter_sum,temp_annual_lag1,prec_annual_lag1,temp_grow_lag1,prec_grow_lag1,ln_production,ln_area,temp_grow_sq,prec_grow_sq,agro_zone,production_used,area_used,yield_kg_ha,yield_t_ha,ln_yield,spi_grow_mean,spi_grow_min,temp_grow_z,spei_grow_mean,subsidy_main,subsidy_secondary,subsidy_third,subsidy_col_4,subsidy_col_5,subsidy_col_6,subsidy_col_7,subsidy_col_8,subsidy_col_9,subsidy_col_10,ln_subsidy_main,subsidy_per_area,ln_subsidy_per_area,ln_yield_lag1,spi_sq,spei_sq,temp_x_subsidy,spi_x_subsidy,spei_x_subsidy,post2014,post2014_x_temp_grow_mean,post2014_x_spi_grow_mean,post2014_x_spei_grow_mean,region_match
Тамбовская область,Тамбовская область,2022,4528300.0,1112.4466,7.234072360833334,598.3352766420916,15.9123925,288.310676738785,280.95811827457663,7.050899816666667,644.7024515073606,17.058472766666664,368.13689718687874,15.32585715108739,7.014317012888358,253.20423507405627,83123.04632157617,black_soil,4528300.0,1112.4466,4070.577410187599,4.070577410187599,8.311540138199032,0.1460487358740211,-0.4632535828274664,-0.6368133478617615,0.7828620837357826,68000000306.0,3807.908,2429.6946,4046.23084429,6308.19054723,2707.74350546,3902.51239498,2422.9158662099994,4059.5354715600006,6308.19019253,24.94277354662252,61126529.85410716,17.92845653373416,8.152452961546746,0.0213302332503995,0.6128730421511315,396.89920271247456,3.642860545676192,19.526751672858666,1,15.9123925,0.1460487358740211,0.7828620837357826,Tambov
Тамбовская область,Тамбовская область,2023,5137600.0,1085.544,7.531048433333333,357.1284489699055,16.188242333333335,136.39631138163764,137.21517574555858,7.234072360833334,598.3352766420916,15.9123925,288.310676738785,15.452096602317386,6.989836522812837,262.0591898427255,18603.95375851665,black_soil,5137600.0,1085.544,4732.742293264943,4.732742293264943,8.46226007950455,-1.5790936177886878,-2.0827480820936133,-0.2943390576341871,-1.2847545601545007,340.0,9269.8261,0.0,9625.04823344,9175.02944369,450.01878975,9175.02897894,41.02394024,9625.047758,9175.02897894,5.828945617610208,0.3132070187850515,-1.1608909052026295,8.311540138199032,2.4935366537409664,1.6505942798377846,94.36038420569538,-9.20445082320562,-7.488764463117307,1,16.188242333333335,-1.5790936177886878,-1.2847545601545007,Tambov
Тверская область,Тверская область,2007,138730.0,98.595,5.769714716666667,715.2841348933964,13.671245166666669,398.3427804913981,142.60115175426054,,,,,11.84028487707477,4.591020550383649,186.9029444071067,158676.97076961817,other,138730.0,98.595,1407.0693240022313,1.4070693240022312,7.249264326691122,0.0500447209651137,-1.3118284892873788,-0.079917088011187,0.1299618089763007,,,,,,,,,,,,,,,0.002504474096476,0.0168900717923924,,,,0,0.0,0.0,0.0,Tver'
Тверская область,Тверская область,2008,147480.0,97.309,6.211143294999999,818.8777645830146,12.746240833333331,499.3036447367664,230.94184982162992,5.769714716666667,715.2841348933964,13.671245166666669,398.3427804913981,11.90144785234808,4.577891482344962,162.46665538133402,249304.1296474191,other,147480.0,97.309,1515.5843755459414,1.5155843755459413,7.323556370003118,0.9427044082570252,-0.6424847331767359,-1.169654361381634,2.112358769638659,,,,,,,,,,,,,,7.249264326691122,0.888691601347228,4.462059571669349,,,,0,0.0,0.0,0.0,Tver'
Тверская область,Тверская область,2009,121303.7,87.38000000000001,5.2778983083333335,889.9907927359948,12.812723333333333,484.031261988668,267.129626064898,6.211143294999999,818.8777645830146,12.746240833333331,499.3036447367664,11.706052597352349,4.47026642352329,164.16587921654445,234286.26258234252,other,121303.7,87.38000000000001,1388.2318608377202,1.3882318608377202,7.235786173829056,0.8564910096684996,-1.0178982248844808,-1.0913320707002732,1.9478230803687728,,,,,,,,,,,,,,7.323556370003118,0.7335768496429658,3.794014752417294,,,,0,0.0,0.0,0.0,Tver'
Тверская область,Тверская область,2010,62500.0,73.976,5.062876360000001,800.7032078667726,15.751035933333334,455.64183089030047,264.08795452764866,5.2778983083333335,889.9907927359948,12.812723333333333,484.031261988668,11.042921835724492,4.303740716275337,248.0951329731579,207609.4780570652,other,62500.0,73.976,844.8686060343896,0.8448686060343896,6.739181119449156,0.3763205004609727,-0.5148393138995693,2.3702611842149466,-1.993940683753974,,,,,,,,,,,,,,7.235786173829056,0.1416171190671969,3.975799450329265,,,,0,0.0,0.0,-0.0,Tver'
Тверская область,Тверская область,2011,90100.0,67.95299999999999,5.629192176666667,750.7805760120832,14.12294725,443.83106970853646,285.84766735644314,5.062876360000001,800.7032078667726,15.751035933333334,455.64183089030047,11.40867544359643,4.21881628973294,199.4576390262826,196986.01843862372,other,90100.0,67.95299999999999,1325.9164422468473,1.3259164422468472,7.189859153863489,0.239323060964783,-1.170067379615169,0.4522280911293198,-0.2129050301645368,,,,,,,,,,,,,,6.739181119449156,0.0572755275095532,0.0453285518693623,,,,0,0.0,0.0,-0.0,Tver'
Тверская область,Тверская область,2012,82400.0,66.56700000000001,4.39586795,926.7132725701366,13.454153333333332,526.1593463382812,284.31082114560644,5.629192176666667,750.7805760120832,14.12294725,443.83106970853646,11.319340715897564,4.19820895925239,181.0142419168444,276843.6577391274,other,82400.0,66.56700000000001,1237.8505866270073,1.2378505866270073,7.121131756645174,0.9523362066578388,-0.5486262017277946,-0.3356705520789163,1.2880067587367552,,,,,,,,,,,,,,7.189859153863489,0.906944250511442,1.658961410551562,,,,0,0.0,0.0,0.0,Tver'
Тверская область,Тверская область,2013,86400.0,66.364,5.599628483333333,717.7544410812883,13.880954033333332,408.6833147911291,274.7938434269936,4.39586795,926.7132725701366,13.454153333333332,526.1593463382812,11.366742954792146,4.195154740781109,192.68088487551293,167022.0517886651,other,86400.0,66.364,1301.9106744620576,1.3019106744620577,7.171588214011038,0.1862941622728557,-0.9104226270406962,0.1671385854897314,0.0191555767831242,,,,,,,,,,,,,,7.121131756645174,0.034705514896945,0.0003669361218941,,,,0,0.0,0.0,0.0,Tver'
Тверская область,Тверская область,2014,108300.0,66.55799999999999,6.030244691666667,554.6541957162611,14.336927333333334,308.0628372822774,242.735689775,5.599628483333333,717.7544410812883,13.880954033333332,408.6833147911291,11.59266043298908,4.198073747984577,205.54748536128045,94902.71171440692,other,108300.0,66.55799999999999,1627.152258180835,1.6271522581808349,7.394586685004504,-0.7577144101139685,-1.868746896335716,0.7043156372783804,-1.4620300473923489,,,,,,,,,,,,,,7.171588214011038,0.5741311272943592,2.137531859478074,,,,1,14.336927333333334,-0.7577144101139685,-1.4620300473923489,Tver'
